ite,cost,cooling schedule,repetition
1,35579.009752793136,log,17
1000,18540.008925459322,log,17
2000,14197.962374224171,log,17
3000,11828.095774431285,log,17
4000,9944.637223485544,log,17
5000,9092.430650963863,log,17
6000,8403.612654661167,log,17
7000,7943.918299120351,log,17
8000,7536.737089268515,log,17
9000,7113.2379262578,log,17
10000,6554.15673659148,log,17
11000,6567.262921504805,log,17
12000,6091.170028815648,log,17
13000,5978.130559884377,log,17
14000,5636.253900647491,log,17
15000,5239.168234099561,log,17
16000,5674.232842095188,log,17
17000,5266.241603904882,log,17
18000,4990.047118043067,log,17
19000,5250.049338511971,log,17
20000,5360.405256651625,log,17
21000,4843.902126309323,log,17
22000,4953.633629204341,log,17
23000,4919.891899893584,log,17
24000,4459.737056861022,log,17
25000,4612.986800079234,log,17
26000,4576.756488555331,log,17
27000,4518.298110028658,log,17
28000,4525.01108120448,log,17
29000,4434.923920763405,log,17
30000,4476.9248980914235,log,17
31000,4389.1432715547935,log,17
32000,4346.331627192232,log,17
33000,4153.711468594679,log,17
34000,4317.975598754244,log,17
35000,4169.684078767164,log,17
36000,4015.2380136946317,log,17
37000,4087.4841186061108,log,17
38000,3877.893013220524,log,17
39000,3978.4602697870055,log,17
40000,4063.8981217125483,log,17
41000,3864.0636886123884,log,17
42000,3855.55294594073,log,17
43000,4111.303992417097,log,17
44000,3759.4912601683163,log,17
45000,4054.34284861057,log,17
46000,3644.354105831209,log,17
47000,3943.6990076463576,log,17
48000,3677.2313684102587,log,17
49000,3960.471658670147,log,17
50000,3713.791280998943,log,17
51000,4062.0796127894855,log,17
52000,3680.6138248199354,log,17
53000,3859.931408697846,log,17
54000,3742.331229986671,log,17
55000,3690.770180798931,log,17
56000,3655.4291147913755,log,17
57000,3675.738434128495,log,17
58000,3742.580254124509,log,17
59000,3775.341370429944,log,17
60000,3620.4478807358764,log,17
61000,3759.467447582802,log,17
62000,3819.0293195652557,log,17
63000,3522.4834438506814,log,17
64000,3545.849782513796,log,17
65000,3519.458320979721,log,17
66000,3505.9258386143792,log,17
67000,3512.179778046959,log,17
68000,3485.7396314749153,log,17
69000,3439.0714267996727,log,17
70000,3387.4096357588382,log,17
71000,3615.020521246139,log,17
72000,3532.8907197626854,log,17
73000,3576.4995280541134,log,17
74000,3478.193641651749,log,17
75000,3311.9459907705727,log,17
76000,3428.1183685186857,log,17
77000,3552.2111095352298,log,17
78000,3330.871802183083,log,17
79000,3344.035939938295,log,17
80000,3390.444068422026,log,17
81000,3385.2318868546386,log,17
82000,3417.3609021513807,log,17
83000,3486.910544203356,log,17
84000,3347.4888149549574,log,17
85000,3360.3669296934463,log,17
86000,3628.7280665662934,log,17
87000,3379.8758001961987,log,17
88000,3298.651786614561,log,17
89000,3371.6456778583383,log,17
90000,3211.527792153029,log,17
91000,3404.0710862933,log,17
92000,3331.684250220994,log,17
93000,3375.1345831854815,log,17
94000,3287.6280991263457,log,17
95000,3428.0411259402763,log,17
96000,3554.1942738682665,log,17
