ite,cost,cooling schedule,repetition
1,35595.48080801417,log,18
1000,19278.580749616125,log,18
2000,14002.096128996178,log,18
3000,12145.558985442927,log,18
4000,10289.236830663855,log,18
5000,9232.970317678808,log,18
6000,8897.530714004035,log,18
7000,8301.79804558018,log,18
8000,7392.042115162633,log,18
9000,6911.196637004539,log,18
10000,6559.186920714361,log,18
11000,6455.214104322042,log,18
12000,6273.646623103081,log,18
13000,6186.628798942614,log,18
14000,5596.197715399101,log,18
15000,5989.9649339221405,log,18
16000,5438.481750178465,log,18
17000,5407.273758752889,log,18
18000,5186.207951869788,log,18
19000,5265.054184308665,log,18
20000,5244.185237360228,log,18
21000,4859.803460096074,log,18
22000,4828.078495629035,log,18
23000,4858.843403401443,log,18
24000,4758.67721691806,log,18
25000,4569.962573978484,log,18
26000,4763.6953121907645,log,18
27000,4660.854539594913,log,18
28000,4138.5928866512195,log,18
29000,4502.264928730892,log,18
30000,4355.938998077643,log,18
31000,4590.245044520204,log,18
32000,4392.177268967902,log,18
33000,4486.973542750122,log,18
34000,4294.981986157215,log,18
35000,4356.689906227701,log,18
36000,4099.126236079543,log,18
37000,4244.885971990862,log,18
38000,3850.5502773660796,log,18
39000,4078.691560081845,log,18
40000,4030.4012798936424,log,18
41000,4001.237963241806,log,18
42000,4037.886953713832,log,18
43000,3960.779596220959,log,18
44000,3967.2250157953094,log,18
45000,3995.80919022667,log,18
46000,3880.208697240028,log,18
47000,3811.735249995857,log,18
48000,3908.5150348981765,log,18
49000,3784.751041340273,log,18
50000,3757.737267598234,log,18
51000,3834.61965560709,log,18
52000,3550.9518560031725,log,18
53000,3743.0076262951284,log,18
54000,3721.009979418781,log,18
55000,3572.2008580437496,log,18
56000,3923.108582637719,log,18
57000,3904.9200867282134,log,18
58000,3860.4968602788394,log,18
59000,3527.42454625039,log,18
60000,3698.967433825055,log,18
61000,3623.880267377733,log,18
62000,3590.1429956652883,log,18
63000,3564.91822813002,log,18
64000,3644.751676706438,log,18
65000,3638.580905762954,log,18
66000,3510.21150288055,log,18
67000,3432.482928832343,log,18
68000,3390.6713101163523,log,18
69000,3496.319914839028,log,18
70000,3556.8150406692284,log,18
71000,3495.526736474336,log,18
72000,3455.354461567494,log,18
73000,3448.4536526251127,log,18
74000,3491.748983475023,log,18
75000,3580.866311733418,log,18
76000,3537.8144548350638,log,18
77000,3557.954403471244,log,18
78000,3411.2780013658103,log,18
79000,3547.663306805567,log,18
80000,3277.3445666156795,log,18
81000,3286.2845064891753,log,18
82000,3448.8822517611875,log,18
83000,3380.2382209795255,log,18
84000,3472.2163219715917,log,18
85000,3416.5959027533813,log,18
86000,3490.7878891893047,log,18
87000,3522.19785734765,log,18
88000,3487.756855763629,log,18
89000,3480.611167960263,log,18
90000,3497.81075124453,log,18
91000,3568.4966664417793,log,18
92000,3334.078104427256,log,18
93000,3381.4904244650284,log,18
94000,3456.5316012610037,log,18
95000,3318.110527619259,log,18
