ite,cost,cooling schedule,repetition
1,35591.9008147802,log,1
1000,19387.119325129643,log,1
2000,13294.01864341122,log,1
3000,11847.592132061285,log,1
4000,10529.14333046698,log,1
5000,9492.162940994325,log,1
6000,8943.824104676152,log,1
7000,7477.504271022901,log,1
8000,7280.297630278459,log,1
9000,7159.05975397198,log,1
10000,6637.585277979003,log,1
11000,6417.904041627363,log,1
12000,6516.061401917878,log,1
13000,5727.559470792373,log,1
14000,5816.16211761516,log,1
15000,5854.36727209986,log,1
16000,5358.917605846465,log,1
17000,5457.412212488207,log,1
18000,5209.399838082792,log,1
19000,5233.423708525071,log,1
20000,5159.184428458995,log,1
21000,4787.830454144996,log,1
22000,4803.473381573941,log,1
23000,4900.145600367527,log,1
24000,4843.39472640637,log,1
25000,4670.147988965201,log,1
26000,4578.152386778901,log,1
27000,4605.6564424457065,log,1
28000,4543.920887627527,log,1
29000,4596.510064748984,log,1
30000,4253.300166476459,log,1
31000,4323.270517742794,log,1
32000,4439.947467125497,log,1
33000,3959.986827673159,log,1
34000,4428.241048269451,log,1
35000,4331.70209916602,log,1
36000,4523.812406490738,log,1
37000,4243.806672538452,log,1
38000,4119.12053007229,log,1
39000,4027.5107141562285,log,1
40000,3937.429288060072,log,1
41000,3991.7703933209536,log,1
42000,4022.9485106597026,log,1
43000,3833.487113581763,log,1
44000,3912.0568193245213,log,1
45000,3915.683943865563,log,1
46000,3908.437174466449,log,1
47000,3841.6969842537846,log,1
48000,3753.3895994417394,log,1
49000,3757.4460925990616,log,1
50000,3873.8890320453283,log,1
51000,3821.3430915693702,log,1
52000,3799.968903825388,log,1
53000,3783.4514847352566,log,1
54000,3674.2927476684313,log,1
55000,3728.9416956216915,log,1
56000,3618.704779057355,log,1
57000,3429.4431813872825,log,1
58000,3647.273162423468,log,1
59000,3647.1908493119045,log,1
60000,3525.78321141767,log,1
61000,3931.497004567588,log,1
62000,3575.855568165928,log,1
63000,3649.727845836299,log,1
64000,3537.3289216703847,log,1
65000,3626.832141375304,log,1
66000,3600.1106355532825,log,1
67000,3440.5897580899727,log,1
68000,3728.242479693444,log,1
69000,3574.024976160267,log,1
70000,3580.7049100357717,log,1
71000,3422.441503193698,log,1
72000,3628.197690380115,log,1
73000,3454.8210162078913,log,1
74000,3487.0412660288744,log,1
75000,3644.6607529414555,log,1
76000,3373.641714526815,log,1
77000,3305.3437927300724,log,1
78000,3282.8107325579413,log,1
79000,3584.71524822434,log,1
80000,3497.060563865332,log,1
81000,3494.00049866793,log,1
82000,3418.936541409109,log,1
83000,3504.524949758463,log,1
84000,3410.0913189006715,log,1
85000,3277.8575229131607,log,1
86000,3578.7977435319144,log,1
87000,3459.19412380152,log,1
88000,3527.9268087847954,log,1
89000,3300.7369455489834,log,1
90000,3408.111332023237,log,1
91000,3326.7354597321473,log,1
92000,3313.9401246812436,log,1
93000,3301.619263344979,log,1
94000,3433.848669963877,log,1
95000,3323.7611498292154,log,1
96000,3258.3997169315144,log,1
97000,3382.419997779851,log,1
98000,3210.3146552358658,log,1
99000,3408.8358391645393,log,1
100000,3371.6321719039565,log,1
101000,3454.0926182776248,log,1
102000,3224.656234717505,log,1
103000,3196.9642125495957,log,1
104000,3341.514626322058,log,1
105000,3173.61656479713,log,1
106000,3154.432767918274,log,1
107000,3255.117056813145,log,1
108000,3125.93746532447,log,1
109000,3425.90955758198,log,1
110000,3244.8464589354667,log,1
111000,3246.7507519930145,log,1
112000,3173.2885243679652,log,1
113000,3213.9277445367347,log,1
114000,3284.844150306308,log,1
115000,3170.670920512319,log,1
116000,3267.195297237823,log,1
