ite,cost,cooling schedule,repetition
1,35468.28994029117,log,6
1000,18149.38537977479,log,6
2000,14552.572420579725,log,6
3000,10952.15332502005,log,6
4000,10237.909099741377,log,6
5000,8558.68037526819,log,6
6000,8653.43649004788,log,6
7000,8206.834054881634,log,6
8000,7308.817451711135,log,6
9000,7165.208710549108,log,6
10000,6871.133015735913,log,6
11000,6439.023886672787,log,6
12000,6069.996050323184,log,6
13000,6092.46746676486,log,6
14000,5944.557002984484,log,6
15000,5876.012290511736,log,6
16000,5446.546765343186,log,6
17000,5393.930975172605,log,6
18000,5380.243849426452,log,6
19000,5286.748214060034,log,6
20000,5162.458993069897,log,6
21000,5173.392127696957,log,6
22000,4688.029741020388,log,6
23000,5081.053328981537,log,6
24000,4688.262913251912,log,6
25000,4845.7844629388655,log,6
26000,4572.675717768395,log,6
27000,4621.746466501774,log,6
28000,4523.844813015948,log,6
29000,4333.284513688037,log,6
30000,4559.765112001709,log,6
31000,4335.333583942175,log,6
32000,4259.428516224496,log,6
33000,4164.318009267714,log,6
34000,4242.634837856037,log,6
35000,4226.660480527304,log,6
36000,4179.021143613165,log,6
37000,4005.023687596654,log,6
38000,4180.394712009027,log,6
39000,3929.1010315282406,log,6
40000,4187.724468975649,log,6
41000,4017.685839594476,log,6
42000,3904.5698501064653,log,6
43000,3949.6584458131088,log,6
44000,4097.033504242738,log,6
45000,3898.2077912727677,log,6
46000,3939.7790535335516,log,6
47000,3744.984619058565,log,6
48000,3980.2388776408325,log,6
49000,3856.5988106324126,log,6
50000,3798.492844410008,log,6
51000,3729.4815188327425,log,6
52000,3839.441924349811,log,6
53000,3945.6545066180247,log,6
54000,3718.1018473311115,log,6
55000,3623.650956458677,log,6
56000,3812.2217616049575,log,6
57000,3853.5076969915613,log,6
58000,3624.738290199033,log,6
59000,3459.059348558578,log,6
60000,3675.940614192602,log,6
61000,3565.1697094382366,log,6
62000,3810.9105092009454,log,6
63000,3426.147390507228,log,6
64000,3545.8429765150254,log,6
65000,3454.486939567657,log,6
66000,3780.011198926068,log,6
67000,3406.613540094911,log,6
68000,3718.5551133084105,log,6
69000,3542.157271904659,log,6
70000,3576.8768315465086,log,6
71000,3578.1591052259964,log,6
72000,3567.595441540585,log,6
73000,3651.104012860513,log,6
74000,3334.9652388783397,log,6
75000,3426.324741660397,log,6
76000,3342.2861480808715,log,6
77000,3615.43317019356,log,6
78000,3418.4003907997,log,6
79000,3554.1810128258626,log,6
80000,3404.388155536715,log,6
81000,3418.7416907145666,log,6
82000,3457.738284789625,log,6
83000,3551.3115942763493,log,6
84000,3467.657959243702,log,6
85000,3418.080111868656,log,6
86000,3439.717986404552,log,6
87000,3505.0248841971256,log,6
88000,3200.6252270505297,log,6
89000,3434.372158602845,log,6
90000,3475.881161028771,log,6
91000,3348.197338746012,log,6
92000,3430.4071206054437,log,6
93000,3297.037377865483,log,6
94000,3292.9110640257427,log,6
95000,3346.175067454426,log,6
96000,3464.1080208698736,log,6
97000,3213.51950076815,log,6
98000,3244.0823416820203,log,6
99000,3341.422988370932,log,6
100000,3259.66833253784,log,6
101000,3268.9410590577713,log,6
102000,3443.269201621165,log,6
103000,3309.3943651322184,log,6
104000,3196.9690149218204,log,6
105000,3256.3997014459515,log,6
106000,3450.5624765333346,log,6
107000,3405.8098645337104,log,6
108000,3264.1684821238778,log,6
109000,3294.3902691545836,log,6
110000,3252.2391333172923,log,6
111000,3299.7357265756687,log,6
112000,3364.9027520074333,log,6
113000,3206.443712102555,log,6
114000,3173.053405056783,log,6
115000,3134.966290443528,log,6
116000,3244.9150574934133,log,6
117000,3195.8987597674936,log,6
118000,3184.815181817691,log,6
119000,3316.714357660413,log,6
120000,3277.194419406527,log,6
121000,3181.458872254799,log,6
122000,3020.613750250005,log,6
123000,3092.438095238124,log,6
124000,3364.8548463774,log,6
125000,3132.164221554495,log,6
126000,3247.600709546057,log,6
127000,3270.253294356396,log,6
128000,3092.267653914743,log,6
129000,3199.5275996807673,log,6
130000,3295.112008907709,log,6
131000,3227.0764819816836,log,6
132000,3247.0743817474017,log,6
133000,3233.914497170044,log,6
134000,3221.1989633812836,log,6
135000,3057.166729045195,log,6
136000,3189.081864530802,log,6
137000,3318.9215657404234,log,6
138000,3173.669007444703,log,6
139000,3102.4072243210553,log,6
140000,3255.5631207978827,log,6
141000,3246.8773479315123,log,6
142000,3326.9087111389,log,6
143000,3035.1162768791983,log,6
144000,3213.9302890577487,log,6
145000,3185.7009590735643,log,6
146000,3152.518305950704,log,6
147000,3112.30845154076,log,6
148000,3227.9232693308913,log,6
149000,3080.212891286436,log,6
150000,3146.78697094674,log,6
151000,3302.0815146513482,log,6
152000,3101.290505934019,log,6
153000,3256.472225942698,log,6
154000,3180.625450682628,log,6
155000,3117.278146877475,log,6
156000,3145.8619377488303,log,6
157000,3077.9008360470402,log,6
158000,3171.4445290043104,log,6
159000,3136.439790582644,log,6
160000,3208.232688951598,log,6
161000,3353.725574594365,log,6
162000,3220.504218947511,log,6
163000,3103.410206498058,log,6
164000,3137.959765143844,log,6
165000,2999.11697753125,log,6
166000,3153.9881074795676,log,6
167000,3147.646157466512,log,6
168000,3058.154171254299,log,6
169000,3092.7377126280085,log,6
170000,3182.806939558089,log,6
171000,3227.7938280408866,log,6
172000,3176.808233556369,log,6
173000,3067.168080444342,log,6
174000,3166.7406255480632,log,6
175000,3095.349706048447,log,6
176000,3056.4106323527412,log,6
177000,3175.806701364448,log,6
178000,3163.0734783595194,log,6
179000,3089.0380687432385,log,6
180000,3028.251584644938,log,6
181000,3144.4506781026685,log,6
182000,3183.7221638306974,log,6
183000,3103.8337224595007,log,6
184000,3151.915588803817,log,6
185000,3051.0170579394717,log,6
186000,3117.7927502127745,log,6
187000,3140.873235560121,log,6
188000,3153.501311270935,log,6
189000,3087.242411262577,log,6
190000,3218.31735701099,log,6
191000,3076.2352128267216,log,6
192000,3057.8877842812967,log,6
193000,2925.0345063499194,log,6
194000,3034.2510442578046,log,6
195000,3079.0546786072405,log,6
196000,3199.728749087159,log,6
197000,3010.306028476298,log,6
