,ite,cost,hyperparameter,repetition
0,1,34198.46252996384,41.5_1.1,40
1,1000,18269.0408651587,41.5_1.1,40
2,2000,14314.937081186894,41.5_1.1,40
3,3000,11950.624137442324,41.5_1.1,40
4,4000,11030.03448314504,41.5_1.1,40
5,5000,9812.082187777036,41.5_1.1,40
6,6000,8023.467979401937,41.5_1.1,40
7,7000,7993.527370004656,41.5_1.1,40
8,8000,7212.537709878987,41.5_1.1,40
9,9000,7102.881016377054,41.5_1.1,40
10,10000,6758.665283334826,41.5_1.1,40
11,11000,6318.653137686028,41.5_1.1,40
12,12000,6113.301305830175,41.5_1.1,40
13,13000,6044.91916424502,41.5_1.1,40
14,14000,5533.8979990126545,41.5_1.1,40
15,15000,5777.36888726527,41.5_1.1,40
16,16000,5783.510261400162,41.5_1.1,40
17,17000,5402.438945916567,41.5_1.1,40
18,18000,5568.546926399269,41.5_1.1,40
19,19000,5046.721094636367,41.5_1.1,40
20,20000,4887.525325125016,41.5_1.1,40
21,21000,4978.623549077479,41.5_1.1,40
22,22000,4960.999947898367,41.5_1.1,40
23,23000,4662.244948015177,41.5_1.1,40
24,24000,4729.038107137319,41.5_1.1,40
25,25000,4909.141980799551,41.5_1.1,40
26,26000,4209.984957634984,41.5_1.1,40
27,27000,4451.039843012431,41.5_1.1,40
28,28000,4682.050394204287,41.5_1.1,40
29,29000,4523.3680787541725,41.5_1.1,40
30,30000,4579.147643449141,41.5_1.1,40
31,31000,4365.444792113127,41.5_1.1,40
32,32000,4190.07786978547,41.5_1.1,40
33,33000,4151.581495665637,41.5_1.1,40
34,34000,4128.222765752879,41.5_1.1,40
35,35000,4176.116992838206,41.5_1.1,40
36,36000,3882.6733541872027,41.5_1.1,40
37,37000,4131.072680222431,41.5_1.1,40
38,38000,4181.336567885984,41.5_1.1,40
39,39000,4148.655443526605,41.5_1.1,40
40,40000,3998.6738332817245,41.5_1.1,40
41,41000,4197.665616100818,41.5_1.1,40
42,42000,3758.974108048412,41.5_1.1,40
43,43000,3982.747001201536,41.5_1.1,40
44,44000,3902.5949855923564,41.5_1.1,40
45,45000,3754.253345541256,41.5_1.1,40
46,46000,4067.0658298355347,41.5_1.1,40
47,47000,3681.4859481942913,41.5_1.1,40
48,48000,3748.1180887657565,41.5_1.1,40
49,49000,3983.3616073307007,41.5_1.1,40
50,50000,3977.2945780876958,41.5_1.1,40
51,51000,3805.0971146816564,41.5_1.1,40
52,52000,3691.968858743487,41.5_1.1,40
53,53000,3842.510199953265,41.5_1.1,40
54,54000,3818.074099861121,41.5_1.1,40
55,55000,3631.185748811451,41.5_1.1,40
56,56000,3685.8968109499106,41.5_1.1,40
57,57000,3640.5271783565645,41.5_1.1,40
58,58000,3656.320590845717,41.5_1.1,40
59,59000,3859.7582026911664,41.5_1.1,40
60,60000,3691.2449941099435,41.5_1.1,40
61,61000,3533.853319231897,41.5_1.1,40
62,62000,3531.660269360675,41.5_1.1,40
63,63000,3675.370454489088,41.5_1.1,40
64,64000,3658.42575406997,41.5_1.1,40
65,65000,3591.176235148765,41.5_1.1,40
66,66000,3550.902805513981,41.5_1.1,40
67,67000,3580.883077609496,41.5_1.1,40
68,68000,3525.847162997326,41.5_1.1,40
69,69000,3492.1417252443002,41.5_1.1,40
70,70000,3439.8774751425444,41.5_1.1,40
71,71000,3573.7975096434043,41.5_1.1,40
72,72000,3586.5478333999486,41.5_1.1,40
73,73000,3483.0944955491104,41.5_1.1,40
74,74000,3659.6008600155947,41.5_1.1,40
75,75000,3586.378679517049,41.5_1.1,40
76,76000,3379.029797868848,41.5_1.1,40
77,77000,3568.2567577043806,41.5_1.1,40
78,78000,3480.7446717689263,41.5_1.1,40
79,79000,3384.0021191436144,41.5_1.1,40
80,80000,3391.2525407336657,41.5_1.1,40
81,81000,3306.628720959303,41.5_1.1,40
