,ite,cost,hyperparameter,repetition
0,1,33152.3413097224,41.5_1.1,46
1,1000,18681.988178181793,41.5_1.1,46
2,2000,14188.279197608157,41.5_1.1,46
3,3000,12281.851791003546,41.5_1.1,46
4,4000,10123.580711208595,41.5_1.1,46
5,5000,9259.443982372544,41.5_1.1,46
6,6000,8488.055754396517,41.5_1.1,46
7,7000,7872.630648855636,41.5_1.1,46
8,8000,7554.781045199571,41.5_1.1,46
9,9000,7205.674555787748,41.5_1.1,46
10,10000,6638.5783212013375,41.5_1.1,46
11,11000,6321.343923732709,41.5_1.1,46
12,12000,6242.9069189208185,41.5_1.1,46
13,13000,5708.409666692137,41.5_1.1,46
14,14000,6054.119202183628,41.5_1.1,46
15,15000,5659.943647145807,41.5_1.1,46
16,16000,5061.630684808653,41.5_1.1,46
17,17000,5426.584321575861,41.5_1.1,46
18,18000,5335.235607016608,41.5_1.1,46
19,19000,5163.720855452135,41.5_1.1,46
20,20000,5126.124717778069,41.5_1.1,46
21,21000,5051.683820826037,41.5_1.1,46
22,22000,5071.220954778507,41.5_1.1,46
23,23000,4666.5715108974555,41.5_1.1,46
24,24000,4492.259951836312,41.5_1.1,46
25,25000,4683.348921945942,41.5_1.1,46
26,26000,4524.588028050732,41.5_1.1,46
27,27000,4648.155598210313,41.5_1.1,46
28,28000,4595.962868047829,41.5_1.1,46
29,29000,4473.144319637149,41.5_1.1,46
30,30000,4442.925695372836,41.5_1.1,46
31,31000,4465.7892174896415,41.5_1.1,46
32,32000,4104.612683596353,41.5_1.1,46
33,33000,4265.314733184892,41.5_1.1,46
34,34000,4161.287648909297,41.5_1.1,46
35,35000,4071.407237560142,41.5_1.1,46
36,36000,4140.359910869803,41.5_1.1,46
37,37000,4030.8056647644207,41.5_1.1,46
38,38000,4095.5882148227406,41.5_1.1,46
39,39000,4034.483915186864,41.5_1.1,46
40,40000,4246.714485198565,41.5_1.1,46
41,41000,4068.743801154788,41.5_1.1,46
42,42000,3803.7959048258185,41.5_1.1,46
43,43000,3915.631801959692,41.5_1.1,46
44,44000,4015.200750572511,41.5_1.1,46
45,45000,3855.8524597201713,41.5_1.1,46
46,46000,3827.1115330150305,41.5_1.1,46
47,47000,3815.987028711271,41.5_1.1,46
48,48000,3952.8718368773534,41.5_1.1,46
49,49000,3712.9796416089225,41.5_1.1,46
50,50000,3870.265278929944,41.5_1.1,46
51,51000,3756.9594863564243,41.5_1.1,46
52,52000,3792.573676489217,41.5_1.1,46
53,53000,3746.4649830774697,41.5_1.1,46
54,54000,3685.7123347356355,41.5_1.1,46
55,55000,3529.988186154704,41.5_1.1,46
56,56000,3852.5322276884417,41.5_1.1,46
57,57000,3642.748006623785,41.5_1.1,46
58,58000,3652.6950914916097,41.5_1.1,46
59,59000,3730.15374945599,41.5_1.1,46
60,60000,3535.6169248333013,41.5_1.1,46
61,61000,3722.1709658463737,41.5_1.1,46
62,62000,3657.862668727977,41.5_1.1,46
63,63000,3477.970902375278,41.5_1.1,46
64,64000,3879.7382195777077,41.5_1.1,46
65,65000,3649.031099056501,41.5_1.1,46
66,66000,3683.4983240870097,41.5_1.1,46
67,67000,3492.5101782886495,41.5_1.1,46
68,68000,3511.115940166706,41.5_1.1,46
69,69000,3424.9136723091588,41.5_1.1,46
70,70000,3621.10440802017,41.5_1.1,46
71,71000,3545.634444873376,41.5_1.1,46
72,72000,3577.4028780438643,41.5_1.1,46
73,73000,3371.213451316218,41.5_1.1,46
74,74000,3439.585890005812,41.5_1.1,46
75,75000,3613.6302908011994,41.5_1.1,46
76,76000,3359.001533497407,41.5_1.1,46
77,77000,3628.223282525322,41.5_1.1,46
78,78000,3467.4351793011297,41.5_1.1,46
79,79000,3625.4569736463704,41.5_1.1,46
80,80000,3341.9517180584194,41.5_1.1,46
81,81000,3373.0158245909565,41.5_1.1,46
82,82000,3336.295306776104,41.5_1.1,46
83,83000,3325.674029922645,41.5_1.1,46
84,84000,3430.4719029850644,41.5_1.1,46
85,85000,3389.5291778896244,41.5_1.1,46
86,86000,3322.450124779031,41.5_1.1,46
87,87000,3455.0978973586107,41.5_1.1,46
88,88000,3383.5024720077427,41.5_1.1,46
89,89000,3568.507755665051,41.5_1.1,46
90,90000,3342.9296608490617,41.5_1.1,46
91,91000,3372.338240219332,41.5_1.1,46
92,92000,3425.5069077131457,41.5_1.1,46
93,93000,3454.917279648243,41.5_1.1,46
94,94000,3363.595896746813,41.5_1.1,46
95,95000,3568.7084701091667,41.5_1.1,46
96,96000,3393.506441966717,41.5_1.1,46
97,97000,3513.9148887700294,41.5_1.1,46
98,98000,3304.510856558597,41.5_1.1,46
99,99000,3435.240788495286,41.5_1.1,46
100,100000,3338.2192206417926,41.5_1.1,46
101,101000,3439.7774270314903,41.5_1.1,46
102,102000,3319.4750597378056,41.5_1.1,46
103,103000,3333.337014621922,41.5_1.1,46
104,104000,3247.4933285940106,41.5_1.1,46
105,105000,3144.659099095492,41.5_1.1,46
106,106000,3286.6161102666306,41.5_1.1,46
107,107000,3258.2552552325965,41.5_1.1,46
108,108000,3156.5256486337043,41.5_1.1,46
109,109000,3267.7823850363075,41.5_1.1,46
110,110000,3176.3369759498573,41.5_1.1,46
111,111000,3071.22239599891,41.5_1.1,46
112,112000,3271.579696909061,41.5_1.1,46
113,113000,3297.540576650357,41.5_1.1,46
114,114000,3351.2792180099627,41.5_1.1,46
115,115000,3211.447822707216,41.5_1.1,46
116,116000,3255.721651027275,41.5_1.1,46
117,117000,3160.628896963408,41.5_1.1,46
118,118000,3288.523907055721,41.5_1.1,46
119,119000,3290.286449449281,41.5_1.1,46
120,120000,3225.3496709966857,41.5_1.1,46
121,121000,3223.4237267352673,41.5_1.1,46
122,122000,3130.872200791328,41.5_1.1,46
123,123000,3345.3902904448755,41.5_1.1,46
124,124000,3273.905590001398,41.5_1.1,46
125,125000,3231.668122080508,41.5_1.1,46
126,126000,3229.2447319850503,41.5_1.1,46
127,127000,3267.588715093612,41.5_1.1,46
128,128000,3134.7146972590854,41.5_1.1,46
129,129000,3215.835244997052,41.5_1.1,46
130,130000,3195.9933110049487,41.5_1.1,46
131,131000,3184.954455550061,41.5_1.1,46
132,132000,3281.210489573519,41.5_1.1,46
133,133000,3200.918260801601,41.5_1.1,46
134,134000,3220.413793227572,41.5_1.1,46
135,135000,3292.24924008681,41.5_1.1,46
136,136000,3282.0849900381763,41.5_1.1,46
137,137000,3186.523108466609,41.5_1.1,46
138,138000,3155.5718557564433,41.5_1.1,46
139,139000,3338.486089484652,41.5_1.1,46
140,140000,3154.041073870551,41.5_1.1,46
141,141000,3310.6319788714177,41.5_1.1,46
142,142000,3155.073396159276,41.5_1.1,46
143,143000,3239.563296837574,41.5_1.1,46
144,144000,3165.518456460344,41.5_1.1,46
145,145000,3195.510317348055,41.5_1.1,46
146,146000,3139.0377435897035,41.5_1.1,46
147,147000,3147.7641111273056,41.5_1.1,46
148,148000,3052.6570464560054,41.5_1.1,46
149,149000,3063.1935108216926,41.5_1.1,46
150,150000,3283.7331588241263,41.5_1.1,46
151,151000,3198.4190789762347,41.5_1.1,46
152,152000,3217.567629617066,41.5_1.1,46
153,153000,3067.673909530731,41.5_1.1,46
154,154000,3229.16407455422,41.5_1.1,46
155,155000,3265.5184827077987,41.5_1.1,46
156,156000,3191.1224834617256,41.5_1.1,46
157,157000,3018.535800203134,41.5_1.1,46
158,158000,3320.063676118389,41.5_1.1,46
159,159000,3222.581465904335,41.5_1.1,46
