,ite,cost,hyperparameter,repetition
0,1,32399.769034664383,41.5_1.1,19
1,1000,18117.64029529716,41.5_1.1,19
2,2000,13344.743996756433,41.5_1.1,19
3,3000,12410.978412395114,41.5_1.1,19
4,4000,11065.586277961247,41.5_1.1,19
5,5000,9107.737104415235,41.5_1.1,19
6,6000,8681.702024227385,41.5_1.1,19
7,7000,7942.073286976033,41.5_1.1,19
8,8000,7739.773112084457,41.5_1.1,19
9,9000,6936.542938575665,41.5_1.1,19
10,10000,6915.35702701819,41.5_1.1,19
11,11000,6530.053836936144,41.5_1.1,19
12,12000,6521.9398124154495,41.5_1.1,19
13,13000,6598.404459399242,41.5_1.1,19
14,14000,5990.400705006401,41.5_1.1,19
15,15000,5728.606360714181,41.5_1.1,19
16,16000,5492.130234654223,41.5_1.1,19
17,17000,5447.160958629127,41.5_1.1,19
18,18000,5373.549325362442,41.5_1.1,19
19,19000,5351.920820708902,41.5_1.1,19
20,20000,4979.258838887113,41.5_1.1,19
21,21000,4989.060578046766,41.5_1.1,19
22,22000,4882.734430393085,41.5_1.1,19
23,23000,4737.132650879913,41.5_1.1,19
24,24000,4977.55307129795,41.5_1.1,19
25,25000,5002.438910484702,41.5_1.1,19
26,26000,4662.52519583274,41.5_1.1,19
27,27000,4376.668315540096,41.5_1.1,19
28,28000,4513.8034769864325,41.5_1.1,19
29,29000,4528.050007590837,41.5_1.1,19
30,30000,4404.568565891552,41.5_1.1,19
31,31000,4040.349127744582,41.5_1.1,19
32,32000,4403.026495433454,41.5_1.1,19
33,33000,4233.877793234324,41.5_1.1,19
34,34000,4252.000740234085,41.5_1.1,19
35,35000,4257.949591696813,41.5_1.1,19
36,36000,4517.40952267614,41.5_1.1,19
37,37000,4152.570680526834,41.5_1.1,19
38,38000,3966.7599786781184,41.5_1.1,19
39,39000,3949.023231282713,41.5_1.1,19
40,40000,4557.923857519761,41.5_1.1,19
41,41000,4065.5762766137364,41.5_1.1,19
42,42000,3801.6744419449155,41.5_1.1,19
43,43000,4142.1244898949435,41.5_1.1,19
44,44000,3785.208682573465,41.5_1.1,19
45,45000,3843.10540181228,41.5_1.1,19
46,46000,3750.013873784594,41.5_1.1,19
47,47000,3618.6826846635204,41.5_1.1,19
48,48000,3663.0482251511467,41.5_1.1,19
49,49000,3740.757749966677,41.5_1.1,19
50,50000,3738.847519516212,41.5_1.1,19
51,51000,3910.734539646292,41.5_1.1,19
52,52000,3756.9478096331427,41.5_1.1,19
53,53000,3658.427051361309,41.5_1.1,19
54,54000,3713.569440637335,41.5_1.1,19
55,55000,3805.799217274788,41.5_1.1,19
56,56000,3721.3330031567557,41.5_1.1,19
57,57000,3484.620918451797,41.5_1.1,19
58,58000,3548.0479548130074,41.5_1.1,19
59,59000,3591.992202991258,41.5_1.1,19
60,60000,3709.7523662534345,41.5_1.1,19
61,61000,3669.9954778046235,41.5_1.1,19
62,62000,3626.3503929966464,41.5_1.1,19
63,63000,3450.407465377006,41.5_1.1,19
64,64000,3649.4014692582,41.5_1.1,19
65,65000,3675.954085125738,41.5_1.1,19
66,66000,3792.5167822913227,41.5_1.1,19
67,67000,3558.3281417376957,41.5_1.1,19
68,68000,3594.8188730718107,41.5_1.1,19
69,69000,3473.533184774588,41.5_1.1,19
70,70000,3356.713478836909,41.5_1.1,19
71,71000,3622.881260808122,41.5_1.1,19
72,72000,3599.164442930408,41.5_1.1,19
73,73000,3444.0790319685666,41.5_1.1,19
74,74000,3578.1575040887856,41.5_1.1,19
75,75000,3358.90254025399,41.5_1.1,19
76,76000,3374.753455556219,41.5_1.1,19
77,77000,3450.8496952939354,41.5_1.1,19
