,ite,cost,hyperparameter,repetition
0,1,33741.446285552905,41.5_1.1,7
1,1000,17982.961798740685,41.5_1.1,7
2,2000,14370.813562433243,41.5_1.1,7
3,3000,11036.607286171444,41.5_1.1,7
4,4000,10153.382200193713,41.5_1.1,7
5,5000,9175.914868422127,41.5_1.1,7
6,6000,8565.984345538243,41.5_1.1,7
7,7000,8449.931492563386,41.5_1.1,7
8,8000,7721.109281837923,41.5_1.1,7
9,9000,7450.867254974832,41.5_1.1,7
10,10000,6864.2244938274935,41.5_1.1,7
11,11000,6428.48080896637,41.5_1.1,7
12,12000,6193.065071097866,41.5_1.1,7
13,13000,6001.127401604026,41.5_1.1,7
14,14000,5799.022679089275,41.5_1.1,7
15,15000,5549.975415223845,41.5_1.1,7
16,16000,5507.092852436784,41.5_1.1,7
17,17000,5545.315862267978,41.5_1.1,7
18,18000,5398.609151033851,41.5_1.1,7
19,19000,5282.356490308134,41.5_1.1,7
20,20000,4728.231723892258,41.5_1.1,7
21,21000,5007.816684645673,41.5_1.1,7
22,22000,4809.039334765318,41.5_1.1,7
23,23000,4758.204367556575,41.5_1.1,7
24,24000,4788.804184107651,41.5_1.1,7
25,25000,4864.632285273684,41.5_1.1,7
26,26000,4518.502709711469,41.5_1.1,7
27,27000,4500.785489403042,41.5_1.1,7
28,28000,4516.107507941241,41.5_1.1,7
29,29000,4338.551302558104,41.5_1.1,7
30,30000,4437.187705155185,41.5_1.1,7
31,31000,4188.491700074823,41.5_1.1,7
32,32000,4114.143156058546,41.5_1.1,7
33,33000,4077.689147806492,41.5_1.1,7
34,34000,4364.554251710383,41.5_1.1,7
35,35000,4233.513032037355,41.5_1.1,7
36,36000,4056.416570603197,41.5_1.1,7
37,37000,4203.588126333452,41.5_1.1,7
38,38000,4065.449772507922,41.5_1.1,7
39,39000,4124.608682668511,41.5_1.1,7
40,40000,4139.502218681497,41.5_1.1,7
41,41000,3939.1014845435616,41.5_1.1,7
42,42000,3899.62746026709,41.5_1.1,7
43,43000,4010.8045101540656,41.5_1.1,7
44,44000,3870.7584210061327,41.5_1.1,7
45,45000,3819.991517196807,41.5_1.1,7
46,46000,3830.523945441701,41.5_1.1,7
47,47000,3782.2912401209987,41.5_1.1,7
48,48000,3967.4256793495047,41.5_1.1,7
49,49000,3860.2951511430815,41.5_1.1,7
50,50000,3756.8626055124323,41.5_1.1,7
51,51000,3696.8252724585122,41.5_1.1,7
52,52000,3787.3122278262435,41.5_1.1,7
53,53000,3667.1139589244704,41.5_1.1,7
54,54000,3819.112210614708,41.5_1.1,7
55,55000,3693.070967776728,41.5_1.1,7
56,56000,3634.419889743636,41.5_1.1,7
57,57000,3515.5089847366426,41.5_1.1,7
58,58000,3754.9348954412594,41.5_1.1,7
59,59000,3722.6013547718712,41.5_1.1,7
60,60000,3677.4843211343,41.5_1.1,7
61,61000,3683.02267747239,41.5_1.1,7
62,62000,3616.737716890585,41.5_1.1,7
63,63000,3577.5170910098027,41.5_1.1,7
64,64000,3618.4289298593944,41.5_1.1,7
65,65000,3697.5581447958534,41.5_1.1,7
66,66000,3476.8709536982074,41.5_1.1,7
67,67000,3519.8309629913047,41.5_1.1,7
68,68000,3495.754684972237,41.5_1.1,7
69,69000,3594.6991828039963,41.5_1.1,7
70,70000,3495.939331976859,41.5_1.1,7
71,71000,3506.5874568232607,41.5_1.1,7
72,72000,3536.699540553471,41.5_1.1,7
73,73000,3616.164881015221,41.5_1.1,7
74,74000,3547.417383871703,41.5_1.1,7
75,75000,3368.2447549095314,41.5_1.1,7
76,76000,3279.351450480926,41.5_1.1,7
77,77000,3478.8199834372617,41.5_1.1,7
78,78000,3499.342305596872,41.5_1.1,7
79,79000,3476.5843860469977,41.5_1.1,7
80,80000,3668.8490129485444,41.5_1.1,7
81,81000,3498.7092289942825,41.5_1.1,7
82,82000,3560.883371760368,41.5_1.1,7
83,83000,3343.920385964179,41.5_1.1,7
84,84000,3379.7080267563574,41.5_1.1,7
85,85000,3434.7538270264827,41.5_1.1,7
86,86000,3455.980524908556,41.5_1.1,7
87,87000,3325.61498171676,41.5_1.1,7
88,88000,3479.7431509178346,41.5_1.1,7
89,89000,3348.8913648710477,41.5_1.1,7
90,90000,3262.2755870599744,41.5_1.1,7
91,91000,3374.341196457349,41.5_1.1,7
92,92000,3421.800149016885,41.5_1.1,7
93,93000,3179.4953727666784,41.5_1.1,7
94,94000,3265.8125349904526,41.5_1.1,7
95,95000,3338.780703712395,41.5_1.1,7
96,96000,3499.5765484477897,41.5_1.1,7
97,97000,3215.4074395687494,41.5_1.1,7
98,98000,3372.641170416717,41.5_1.1,7
99,99000,3414.362491867298,41.5_1.1,7
100,100000,3380.5021526487817,41.5_1.1,7
101,101000,3235.660408495067,41.5_1.1,7
102,102000,3289.955068999287,41.5_1.1,7
103,103000,3308.781276781032,41.5_1.1,7
104,104000,3288.849089576693,41.5_1.1,7
105,105000,3271.3194816987884,41.5_1.1,7
106,106000,3492.4021211908675,41.5_1.1,7
107,107000,3297.704838904377,41.5_1.1,7
108,108000,3381.7143427737415,41.5_1.1,7
109,109000,3184.0953928506033,41.5_1.1,7
110,110000,3482.918999175328,41.5_1.1,7
111,111000,3129.1947061031888,41.5_1.1,7
112,112000,3286.190402159053,41.5_1.1,7
113,113000,3089.4889291449626,41.5_1.1,7
114,114000,3295.1722601888778,41.5_1.1,7
115,115000,3400.6325478335784,41.5_1.1,7
116,116000,3287.241959449008,41.5_1.1,7
117,117000,3315.048002913264,41.5_1.1,7
118,118000,3270.16732093426,41.5_1.1,7
119,119000,3183.9450175452325,41.5_1.1,7
120,120000,3330.27976402717,41.5_1.1,7
121,121000,3215.2669774122965,41.5_1.1,7
122,122000,3331.650391021949,41.5_1.1,7
123,123000,3156.10736989419,41.5_1.1,7
124,124000,3321.7135568552476,41.5_1.1,7
125,125000,3144.818474571299,41.5_1.1,7
126,126000,3144.6964104077006,41.5_1.1,7
127,127000,3335.911684043579,41.5_1.1,7
128,128000,3275.9018219333307,41.5_1.1,7
129,129000,3220.5579571154144,41.5_1.1,7
130,130000,3271.2480878022006,41.5_1.1,7
131,131000,3085.798271712497,41.5_1.1,7
132,132000,3189.688497183357,41.5_1.1,7
133,133000,3326.899297527279,41.5_1.1,7
134,134000,3188.068125629651,41.5_1.1,7
135,135000,3144.985075470897,41.5_1.1,7
136,136000,2985.636500799513,41.5_1.1,7
137,137000,3159.393164975624,41.5_1.1,7
138,138000,3234.5249312497067,41.5_1.1,7
139,139000,3188.425667730322,41.5_1.1,7
140,140000,3236.038845732146,41.5_1.1,7
141,141000,3276.759269898554,41.5_1.1,7
142,142000,3198.61224954047,41.5_1.1,7
143,143000,3224.9730485473187,41.5_1.1,7
144,144000,3221.999127511494,41.5_1.1,7
145,145000,3162.427661911797,41.5_1.1,7
146,146000,3144.865825061891,41.5_1.1,7
147,147000,3217.342667486337,41.5_1.1,7
148,148000,3089.2747921205764,41.5_1.1,7
149,149000,3312.284870680959,41.5_1.1,7
150,150000,3081.571726624447,41.5_1.1,7
151,151000,3047.0815915136195,41.5_1.1,7
152,152000,3162.9250824002916,41.5_1.1,7
153,153000,3274.618473816781,41.5_1.1,7
154,154000,3146.8535947128057,41.5_1.1,7
155,155000,3061.4093986375597,41.5_1.1,7
156,156000,3030.2353014158275,41.5_1.1,7
157,157000,3053.5433429061427,41.5_1.1,7
158,158000,3179.3780348572395,41.5_1.1,7
159,159000,3262.1214889171797,41.5_1.1,7
160,160000,3030.9678464217463,41.5_1.1,7
161,161000,3165.0069747035095,41.5_1.1,7
162,162000,3120.8964162392967,41.5_1.1,7
163,163000,3094.2039866536134,41.5_1.1,7
164,164000,3186.4625726826657,41.5_1.1,7
165,165000,3105.033524001845,41.5_1.1,7
166,166000,3093.0990538968713,41.5_1.1,7
167,167000,3198.685647755953,41.5_1.1,7
168,168000,3186.631495501934,41.5_1.1,7
169,169000,3171.0854986189192,41.5_1.1,7
170,170000,3089.4907058280082,41.5_1.1,7
171,171000,3208.2802262013406,41.5_1.1,7
172,172000,3141.6164599478757,41.5_1.1,7
173,173000,3107.3957650913085,41.5_1.1,7
174,174000,3183.053191320068,41.5_1.1,7
175,175000,3135.995730584128,41.5_1.1,7
176,176000,3057.6698881451966,41.5_1.1,7
177,177000,3022.7335851745106,41.5_1.1,7
178,178000,3025.3180268491137,41.5_1.1,7
179,179000,3150.8883383041184,41.5_1.1,7
180,180000,3100.1411179262354,41.5_1.1,7
181,181000,3267.994198071756,41.5_1.1,7
182,182000,3157.2224450236813,41.5_1.1,7
183,183000,3050.7838111467427,41.5_1.1,7
184,184000,3076.2025559739573,41.5_1.1,7
185,185000,3102.1286148218146,41.5_1.1,7
186,186000,3140.4901659716993,41.5_1.1,7
187,187000,3131.255466812334,41.5_1.1,7
188,188000,3094.7363563443323,41.5_1.1,7
189,189000,3096.3152173858707,41.5_1.1,7
190,190000,3188.856315864909,41.5_1.1,7
191,191000,3196.492842176361,41.5_1.1,7
192,192000,3028.3418154577744,41.5_1.1,7
193,193000,3020.781530679871,41.5_1.1,7
194,194000,3274.418256093925,41.5_1.1,7
195,195000,3024.306087733663,41.5_1.1,7
196,196000,3160.890084487322,41.5_1.1,7
197,197000,3197.636321740621,41.5_1.1,7
