,ite,cost,hyperparameter,repetition
0,1,33466.73754155168,41.5_1.1,25
1,1000,18730.171215637398,41.5_1.1,25
2,2000,13719.760776546504,41.5_1.1,25
3,3000,11223.769369249949,41.5_1.1,25
4,4000,9603.7217116294,41.5_1.1,25
5,5000,9100.450073031558,41.5_1.1,25
6,6000,8818.41105674587,41.5_1.1,25
7,7000,8223.895101491595,41.5_1.1,25
8,8000,7753.526367033189,41.5_1.1,25
9,9000,7192.093143430465,41.5_1.1,25
10,10000,7081.31825322636,41.5_1.1,25
11,11000,6868.739961626437,41.5_1.1,25
12,12000,6247.5699373813295,41.5_1.1,25
13,13000,6239.524027192503,41.5_1.1,25
14,14000,5685.552090087817,41.5_1.1,25
15,15000,5694.094971104926,41.5_1.1,25
16,16000,5700.692701139975,41.5_1.1,25
17,17000,5527.884317193286,41.5_1.1,25
18,18000,5406.118711612297,41.5_1.1,25
19,19000,4981.752881708631,41.5_1.1,25
20,20000,5132.249923447275,41.5_1.1,25
21,21000,4930.743836198617,41.5_1.1,25
22,22000,4971.466961253762,41.5_1.1,25
23,23000,4833.548028708584,41.5_1.1,25
24,24000,4707.413476189604,41.5_1.1,25
25,25000,4948.98965350163,41.5_1.1,25
26,26000,4538.871025025217,41.5_1.1,25
27,27000,4695.861536982,41.5_1.1,25
28,28000,4477.953557478885,41.5_1.1,25
29,29000,4483.654236586732,41.5_1.1,25
30,30000,4410.614928633077,41.5_1.1,25
31,31000,4516.071020787644,41.5_1.1,25
32,32000,4284.044831899829,41.5_1.1,25
33,33000,4508.089621463132,41.5_1.1,25
34,34000,4208.17896463257,41.5_1.1,25
35,35000,4342.152961616781,41.5_1.1,25
36,36000,4073.797470947918,41.5_1.1,25
37,37000,4140.360469124215,41.5_1.1,25
38,38000,4217.8634967399075,41.5_1.1,25
39,39000,3961.965828152344,41.5_1.1,25
40,40000,4068.4622991515,41.5_1.1,25
41,41000,4086.0993838471686,41.5_1.1,25
42,42000,3584.758744534187,41.5_1.1,25
43,43000,3971.1281919159287,41.5_1.1,25
44,44000,3715.66798606504,41.5_1.1,25
45,45000,4053.421720013402,41.5_1.1,25
46,46000,3770.530107266631,41.5_1.1,25
47,47000,4030.0406217495215,41.5_1.1,25
48,48000,4035.6926702885216,41.5_1.1,25
49,49000,3864.976857633113,41.5_1.1,25
50,50000,3732.9060001800312,41.5_1.1,25
51,51000,3766.822277915687,41.5_1.1,25
52,52000,3746.4496143770493,41.5_1.1,25
53,53000,3793.30381203427,41.5_1.1,25
54,54000,3721.1181937672095,41.5_1.1,25
55,55000,3635.176698356424,41.5_1.1,25
56,56000,3432.965347728162,41.5_1.1,25
57,57000,3589.1273389789003,41.5_1.1,25
58,58000,3669.093201144403,41.5_1.1,25
59,59000,3618.412701164269,41.5_1.1,25
60,60000,3757.164271838927,41.5_1.1,25
61,61000,3627.590048660615,41.5_1.1,25
62,62000,3709.1048779384546,41.5_1.1,25
63,63000,3669.0941231110182,41.5_1.1,25
64,64000,3770.082303663072,41.5_1.1,25
65,65000,3638.3719614909164,41.5_1.1,25
66,66000,3648.3111621024273,41.5_1.1,25
67,67000,3557.354109880455,41.5_1.1,25
68,68000,3625.005649409042,41.5_1.1,25
69,69000,3867.4204949994933,41.5_1.1,25
70,70000,3514.6230354011673,41.5_1.1,25
71,71000,3357.927186384388,41.5_1.1,25
72,72000,3525.2065719285492,41.5_1.1,25
73,73000,3530.8668207900714,41.5_1.1,25
74,74000,3579.7353862459295,41.5_1.1,25
75,75000,3500.784827079665,41.5_1.1,25
76,76000,3472.0112836968387,41.5_1.1,25
77,77000,3523.581623128585,41.5_1.1,25
78,78000,3426.842575486189,41.5_1.1,25
79,79000,3379.230576326314,41.5_1.1,25
80,80000,3452.748862368168,41.5_1.1,25
81,81000,3305.034502915027,41.5_1.1,25
82,82000,3446.5053966467012,41.5_1.1,25
83,83000,3382.514300221332,41.5_1.1,25
84,84000,3581.6796204730636,41.5_1.1,25
85,85000,3324.5208499766063,41.5_1.1,25
86,86000,3414.4976802507476,41.5_1.1,25
87,87000,3453.424222473269,41.5_1.1,25
88,88000,3549.4411205151005,41.5_1.1,25
89,89000,3317.5685199815957,41.5_1.1,25
90,90000,3381.5636076445603,41.5_1.1,25
91,91000,3327.45894991923,41.5_1.1,25
92,92000,3524.8732233614082,41.5_1.1,25
93,93000,3430.4868378597766,41.5_1.1,25
94,94000,3406.571404757753,41.5_1.1,25
95,95000,3263.697979805881,41.5_1.1,25
96,96000,3241.9622071889517,41.5_1.1,25
97,97000,3399.9439821418214,41.5_1.1,25
98,98000,3302.9170268245402,41.5_1.1,25
99,99000,3238.097988040151,41.5_1.1,25
100,100000,3270.0258702909177,41.5_1.1,25
101,101000,3182.4704445280536,41.5_1.1,25
102,102000,3447.195456172343,41.5_1.1,25
103,103000,3488.3520033694344,41.5_1.1,25
104,104000,3417.852629097945,41.5_1.1,25
105,105000,3420.3373651087913,41.5_1.1,25
106,106000,3283.0127654802486,41.5_1.1,25
107,107000,3290.454225461669,41.5_1.1,25
108,108000,3399.2163821515283,41.5_1.1,25
109,109000,3173.518745316476,41.5_1.1,25
110,110000,3211.6703460484396,41.5_1.1,25
111,111000,3282.2287926935933,41.5_1.1,25
112,112000,3549.2498266533685,41.5_1.1,25
113,113000,3377.535477579722,41.5_1.1,25
114,114000,3244.4135834567164,41.5_1.1,25
115,115000,3358.012320984969,41.5_1.1,25
116,116000,3311.005256943667,41.5_1.1,25
117,117000,3169.6193516890717,41.5_1.1,25
118,118000,3260.3059034502435,41.5_1.1,25
119,119000,3452.4261632937682,41.5_1.1,25
120,120000,3355.725961159678,41.5_1.1,25
121,121000,3235.988341103646,41.5_1.1,25
122,122000,3331.674675378585,41.5_1.1,25
123,123000,3259.707977265207,41.5_1.1,25
124,124000,3329.1127375337032,41.5_1.1,25
125,125000,3148.6905498498304,41.5_1.1,25
126,126000,3077.17691409737,41.5_1.1,25
127,127000,3158.470828482661,41.5_1.1,25
128,128000,3313.802678774925,41.5_1.1,25
129,129000,3143.901246098507,41.5_1.1,25
130,130000,3312.8240346225994,41.5_1.1,25
131,131000,3171.8481591963005,41.5_1.1,25
132,132000,3199.671404616179,41.5_1.1,25
133,133000,3207.847890338609,41.5_1.1,25
134,134000,3166.054424311664,41.5_1.1,25
135,135000,3274.9621984770806,41.5_1.1,25
136,136000,3357.7955028446363,41.5_1.1,25
137,137000,3093.3312454357747,41.5_1.1,25
138,138000,3334.921581971132,41.5_1.1,25
139,139000,3281.4719510090977,41.5_1.1,25
140,140000,3231.257625949414,41.5_1.1,25
141,141000,3236.277486230275,41.5_1.1,25
142,142000,3114.9077365220705,41.5_1.1,25
143,143000,3150.400362570409,41.5_1.1,25
144,144000,3182.266453123482,41.5_1.1,25
145,145000,3134.3375028703094,41.5_1.1,25
146,146000,3132.9596284420227,41.5_1.1,25
147,147000,3128.331898029313,41.5_1.1,25
148,148000,3070.095997959398,41.5_1.1,25
149,149000,3104.1339264101143,41.5_1.1,25
150,150000,3077.4082939063805,41.5_1.1,25
151,151000,3284.1143817988245,41.5_1.1,25
152,152000,3049.313282338762,41.5_1.1,25
153,153000,3090.2649731475353,41.5_1.1,25
154,154000,3226.230996777104,41.5_1.1,25
155,155000,3126.332370100235,41.5_1.1,25
156,156000,2998.958463884343,41.5_1.1,25
157,157000,3140.07431783456,41.5_1.1,25
158,158000,3225.6581475626067,41.5_1.1,25
159,159000,3178.348307000663,41.5_1.1,25
160,160000,3103.8231809623503,41.5_1.1,25
161,161000,3248.847827389333,41.5_1.1,25
162,162000,3131.7874296504815,41.5_1.1,25
163,163000,3161.849365390571,41.5_1.1,25
164,164000,3214.224714138855,41.5_1.1,25
165,165000,3058.9450829267153,41.5_1.1,25
166,166000,3119.8152067679616,41.5_1.1,25
167,167000,3012.3442445392334,41.5_1.1,25
168,168000,3098.7212648628683,41.5_1.1,25
169,169000,3126.039424048823,41.5_1.1,25
170,170000,3107.296300864152,41.5_1.1,25
171,171000,3132.422216213659,41.5_1.1,25
172,172000,3204.2652606295833,41.5_1.1,25
173,173000,3244.3132326809955,41.5_1.1,25
174,174000,3191.5808819651897,41.5_1.1,25
175,175000,3099.5033151213993,41.5_1.1,25
176,176000,3244.9376500008448,41.5_1.1,25
