,ite,cost,hyperparameter,repetition
0,1,35409.731030416195,41.5_1.1,1
1,1000,19092.7274376015,41.5_1.1,1
2,2000,14474.45146050425,41.5_1.1,1
3,3000,11537.03045699751,41.5_1.1,1
4,4000,10361.989910347982,41.5_1.1,1
5,5000,9334.282550313064,41.5_1.1,1
6,6000,8935.844155487033,41.5_1.1,1
7,7000,8088.738540700207,41.5_1.1,1
8,8000,7216.8143110978135,41.5_1.1,1
9,9000,7172.962073805174,41.5_1.1,1
10,10000,6802.225944224932,41.5_1.1,1
11,11000,6687.743746003878,41.5_1.1,1
12,12000,6086.61066741322,41.5_1.1,1
13,13000,6058.463907511963,41.5_1.1,1
14,14000,5632.707868027518,41.5_1.1,1
15,15000,5828.429425158332,41.5_1.1,1
16,16000,5732.378836219273,41.5_1.1,1
17,17000,5531.963791842042,41.5_1.1,1
18,18000,5168.37074493946,41.5_1.1,1
19,19000,5470.480481219812,41.5_1.1,1
20,20000,5169.582843767057,41.5_1.1,1
21,21000,5389.677276366155,41.5_1.1,1
22,22000,4881.697930273768,41.5_1.1,1
23,23000,4785.887486901877,41.5_1.1,1
24,24000,4564.554465269904,41.5_1.1,1
25,25000,4631.361215771132,41.5_1.1,1
26,26000,4655.134829544128,41.5_1.1,1
27,27000,4418.380116485358,41.5_1.1,1
28,28000,4464.771637080851,41.5_1.1,1
29,29000,4753.777638146385,41.5_1.1,1
30,30000,4521.26290410472,41.5_1.1,1
31,31000,4598.149153178525,41.5_1.1,1
32,32000,4502.0199246679485,41.5_1.1,1
33,33000,4331.670447056714,41.5_1.1,1
34,34000,4311.831626538005,41.5_1.1,1
35,35000,4297.651388594442,41.5_1.1,1
36,36000,4340.162933977584,41.5_1.1,1
37,37000,4264.712197137495,41.5_1.1,1
38,38000,4234.099931385217,41.5_1.1,1
39,39000,4106.229196929472,41.5_1.1,1
40,40000,4047.460484218589,41.5_1.1,1
41,41000,3985.8885384927535,41.5_1.1,1
42,42000,3939.7794288837054,41.5_1.1,1
43,43000,4100.459931526082,41.5_1.1,1
44,44000,3881.0963275424565,41.5_1.1,1
45,45000,3924.337933651022,41.5_1.1,1
46,46000,3698.502454646258,41.5_1.1,1
47,47000,3784.868073648166,41.5_1.1,1
48,48000,4045.8048162559007,41.5_1.1,1
