,ite,cost,hyperparameter,repetition
0,1,33996.43227892804,41.5_1.1,12
1,1000,17611.15958835039,41.5_1.1,12
2,2000,14416.45087249096,41.5_1.1,12
3,3000,11781.85491027512,41.5_1.1,12
4,4000,9872.933049893187,41.5_1.1,12
5,5000,9256.768863888423,41.5_1.1,12
6,6000,8279.963219292787,41.5_1.1,12
7,7000,8359.315589919166,41.5_1.1,12
8,8000,7343.441229675789,41.5_1.1,12
9,9000,7092.933966514964,41.5_1.1,12
10,10000,6553.650314029577,41.5_1.1,12
11,11000,6561.052447350072,41.5_1.1,12
12,12000,6305.476247036809,41.5_1.1,12
13,13000,5928.287104415399,41.5_1.1,12
14,14000,5699.768283211123,41.5_1.1,12
15,15000,5696.516109595898,41.5_1.1,12
16,16000,5480.4359536824695,41.5_1.1,12
17,17000,5219.9515561145745,41.5_1.1,12
18,18000,5346.85314576551,41.5_1.1,12
19,19000,5247.765278825457,41.5_1.1,12
20,20000,4902.95165283301,41.5_1.1,12
21,21000,5164.88398932005,41.5_1.1,12
22,22000,4899.260278940123,41.5_1.1,12
23,23000,4802.416706146994,41.5_1.1,12
24,24000,4620.482525861793,41.5_1.1,12
25,25000,4468.034531988927,41.5_1.1,12
26,26000,4848.083375437957,41.5_1.1,12
27,27000,4492.892203281639,41.5_1.1,12
28,28000,4581.482939317253,41.5_1.1,12
29,29000,4265.494501943121,41.5_1.1,12
30,30000,4301.850463618164,41.5_1.1,12
31,31000,4290.128736550138,41.5_1.1,12
32,32000,4249.593692237293,41.5_1.1,12
33,33000,4204.877326365434,41.5_1.1,12
34,34000,4123.440340480445,41.5_1.1,12
35,35000,4294.399047617923,41.5_1.1,12
36,36000,4088.2236147996873,41.5_1.1,12
37,37000,4101.581271506126,41.5_1.1,12
38,38000,4352.606531481864,41.5_1.1,12
39,39000,4298.407928802983,41.5_1.1,12
40,40000,3745.610838082225,41.5_1.1,12
41,41000,3718.005728787782,41.5_1.1,12
42,42000,3877.3790716499548,41.5_1.1,12
43,43000,4083.1852318362617,41.5_1.1,12
44,44000,3976.4556410855516,41.5_1.1,12
45,45000,3734.239625233691,41.5_1.1,12
46,46000,3788.49265594181,41.5_1.1,12
47,47000,3850.718246805056,41.5_1.1,12
48,48000,3600.7918746225305,41.5_1.1,12
49,49000,3818.405611813846,41.5_1.1,12
50,50000,3813.866005683548,41.5_1.1,12
51,51000,3929.457742498259,41.5_1.1,12
52,52000,3561.997452687899,41.5_1.1,12
53,53000,3736.7274763406194,41.5_1.1,12
54,54000,3701.268853497108,41.5_1.1,12
55,55000,3727.344347985255,41.5_1.1,12
56,56000,3767.6771478650803,41.5_1.1,12
57,57000,3586.3684654410704,41.5_1.1,12
58,58000,3612.286936523715,41.5_1.1,12
59,59000,3654.0506759365726,41.5_1.1,12
60,60000,3743.0121873489884,41.5_1.1,12
61,61000,3539.6461380835035,41.5_1.1,12
62,62000,3699.344677285803,41.5_1.1,12
63,63000,3555.8488218368357,41.5_1.1,12
64,64000,3630.144381933549,41.5_1.1,12
65,65000,3590.3400422005884,41.5_1.1,12
66,66000,3720.0331081082854,41.5_1.1,12
67,67000,3532.121077823622,41.5_1.1,12
68,68000,3464.9565093526094,41.5_1.1,12
69,69000,3696.1122476298106,41.5_1.1,12
70,70000,3551.3607157305905,41.5_1.1,12
71,71000,3508.069723931289,41.5_1.1,12
72,72000,3666.3042909611377,41.5_1.1,12
73,73000,3627.817943540023,41.5_1.1,12
74,74000,3570.8179425316675,41.5_1.1,12
75,75000,3437.4812709316566,41.5_1.1,12
76,76000,3442.9122034655697,41.5_1.1,12
77,77000,3603.858555842278,41.5_1.1,12
78,78000,3234.492071468612,41.5_1.1,12
79,79000,3309.7618780237003,41.5_1.1,12
80,80000,3521.346311365531,41.5_1.1,12
81,81000,3504.219557065528,41.5_1.1,12
82,82000,3465.959802142639,41.5_1.1,12
83,83000,3463.571522842406,41.5_1.1,12
84,84000,3365.5752943201564,41.5_1.1,12
85,85000,3278.455127902428,41.5_1.1,12
86,86000,3462.7108215140115,41.5_1.1,12
87,87000,3273.1198891259955,41.5_1.1,12
88,88000,3520.6897490581555,41.5_1.1,12
89,89000,3461.220588699263,41.5_1.1,12
90,90000,3365.788249219954,41.5_1.1,12
91,91000,3281.864479617399,41.5_1.1,12
92,92000,3338.7790590929158,41.5_1.1,12
93,93000,3269.9375056082217,41.5_1.1,12
94,94000,3401.437195977235,41.5_1.1,12
95,95000,3535.5040517222947,41.5_1.1,12
96,96000,3326.8059461893645,41.5_1.1,12
97,97000,3370.6836598188515,41.5_1.1,12
98,98000,3355.547039855024,41.5_1.1,12
99,99000,3446.5340134201942,41.5_1.1,12
100,100000,3292.531771625673,41.5_1.1,12
101,101000,3324.2352478887865,41.5_1.1,12
102,102000,3321.9299199398765,41.5_1.1,12
103,103000,3498.802712720687,41.5_1.1,12
104,104000,3344.8369856048967,41.5_1.1,12
105,105000,3325.6413692578935,41.5_1.1,12
106,106000,3289.4767955875272,41.5_1.1,12
107,107000,3280.9392799209077,41.5_1.1,12
108,108000,3294.8681899322496,41.5_1.1,12
109,109000,3146.7728445358907,41.5_1.1,12
110,110000,3367.967620190213,41.5_1.1,12
111,111000,3220.1204591795945,41.5_1.1,12
112,112000,3227.7171809640927,41.5_1.1,12
113,113000,3370.3657250518854,41.5_1.1,12
114,114000,3163.561919117158,41.5_1.1,12
115,115000,3353.34157598963,41.5_1.1,12
116,116000,3362.345991034651,41.5_1.1,12
117,117000,3389.141651055366,41.5_1.1,12
118,118000,3227.209964478479,41.5_1.1,12
119,119000,3163.064262798801,41.5_1.1,12
120,120000,3219.8027927281187,41.5_1.1,12
121,121000,3158.6328626177287,41.5_1.1,12
122,122000,3240.901184834673,41.5_1.1,12
123,123000,3220.3936701367284,41.5_1.1,12
124,124000,3267.7550612162727,41.5_1.1,12
125,125000,3170.0234074436357,41.5_1.1,12
126,126000,3157.5655229254908,41.5_1.1,12
127,127000,3068.36625779645,41.5_1.1,12
128,128000,3252.7873744709605,41.5_1.1,12
129,129000,3088.8344849901882,41.5_1.1,12
130,130000,3243.9325376452966,41.5_1.1,12
131,131000,3292.678096674417,41.5_1.1,12
132,132000,3260.624018422191,41.5_1.1,12
133,133000,3184.486200519258,41.5_1.1,12
134,134000,3169.2363331468764,41.5_1.1,12
135,135000,3142.7724725944076,41.5_1.1,12
136,136000,3280.6605600809626,41.5_1.1,12
137,137000,3154.0379702822743,41.5_1.1,12
138,138000,3384.0211111279777,41.5_1.1,12
139,139000,3232.3245237988526,41.5_1.1,12
140,140000,3152.582241710775,41.5_1.1,12
141,141000,3111.2062321157155,41.5_1.1,12
142,142000,3110.0000649700637,41.5_1.1,12
143,143000,3223.591670226964,41.5_1.1,12
144,144000,3175.0629120247186,41.5_1.1,12
145,145000,3198.7512473047614,41.5_1.1,12
146,146000,3126.7468922839957,41.5_1.1,12
147,147000,3098.2170859818043,41.5_1.1,12
148,148000,3254.8377986415903,41.5_1.1,12
149,149000,3042.384312077025,41.5_1.1,12
150,150000,3184.5098375471775,41.5_1.1,12
151,151000,3263.5749935005765,41.5_1.1,12
152,152000,3239.6291973367834,41.5_1.1,12
153,153000,3277.1014108572326,41.5_1.1,12
154,154000,3131.2694628377744,41.5_1.1,12
155,155000,3115.1384747052143,41.5_1.1,12
156,156000,3085.5991976857135,41.5_1.1,12
157,157000,3126.0219634139703,41.5_1.1,12
158,158000,3160.800103311888,41.5_1.1,12
159,159000,3087.293102272787,41.5_1.1,12
160,160000,3064.028294711794,41.5_1.1,12
161,161000,3166.765042019831,41.5_1.1,12
162,162000,3126.357362524349,41.5_1.1,12
163,163000,3105.2447345410555,41.5_1.1,12
164,164000,3162.7583043185305,41.5_1.1,12
165,165000,2974.909501446206,41.5_1.1,12
166,166000,3089.3611256365657,41.5_1.1,12
167,167000,3055.4020313669917,41.5_1.1,12
168,168000,3041.836102614195,41.5_1.1,12
169,169000,3202.327447269342,41.5_1.1,12
170,170000,3089.3876088852694,41.5_1.1,12
171,171000,3112.798079124018,41.5_1.1,12
172,172000,3088.9927917778537,41.5_1.1,12
173,173000,3086.494107013276,41.5_1.1,12
174,174000,3181.9258165763486,41.5_1.1,12
175,175000,3147.94084383901,41.5_1.1,12
176,176000,3145.2889499902703,41.5_1.1,12
177,177000,3089.4409424594246,41.5_1.1,12
178,178000,3051.492764938091,41.5_1.1,12
179,179000,3211.458636779,41.5_1.1,12
180,180000,3095.9789561656216,41.5_1.1,12
181,181000,3172.0699382618227,41.5_1.1,12
182,182000,3241.649009009054,41.5_1.1,12
183,183000,3170.2437360015933,41.5_1.1,12
184,184000,3080.2892069322165,41.5_1.1,12
185,185000,3006.8940759300845,41.5_1.1,12
186,186000,3149.666951890822,41.5_1.1,12
187,187000,2992.7540388213993,41.5_1.1,12
188,188000,3042.304105653538,41.5_1.1,12
189,189000,3022.681448698475,41.5_1.1,12
190,190000,3097.0714242854733,41.5_1.1,12
191,191000,3129.3632316329554,41.5_1.1,12
192,192000,3118.7094912536363,41.5_1.1,12
193,193000,3234.0733124373855,41.5_1.1,12
194,194000,2985.5977350544636,41.5_1.1,12
195,195000,3075.907117348951,41.5_1.1,12
196,196000,3109.4022802868685,41.5_1.1,12
197,197000,3181.342733672052,41.5_1.1,12
198,198000,3056.7517693063674,41.5_1.1,12
199,199000,3186.957321790438,41.5_1.1,12
200,200000,3098.0803355372154,41.5_1.1,12
201,201000,3010.700023153458,41.5_1.1,12
202,202000,3200.316399282436,41.5_1.1,12
203,203000,3095.184516046754,41.5_1.1,12
204,204000,3086.361139990841,41.5_1.1,12
205,205000,3004.3458219898434,41.5_1.1,12
206,206000,3157.1724619923175,41.5_1.1,12
207,207000,3071.0708695316043,41.5_1.1,12
208,208000,3064.5700960822287,41.5_1.1,12
209,209000,2972.9188085208557,41.5_1.1,12
210,210000,3057.9269274144995,41.5_1.1,12
211,211000,2990.441850297683,41.5_1.1,12
212,212000,3052.869823925565,41.5_1.1,12
213,213000,3122.424133297504,41.5_1.1,12
214,214000,2977.385809561233,41.5_1.1,12
