,ite,cost,hyperparameter,repetition
245,245000,2995.159604346647,41.5_1.1,8
246,246000,3070.333738333632,41.5_1.1,8
247,247000,3119.25424903861,41.5_1.1,8
248,248000,3080.3545376058305,41.5_1.1,8
249,249000,2992.444201077497,41.5_1.1,8
250,250000,3182.9580677448985,41.5_1.1,8
251,251000,2954.376425003545,41.5_1.1,8
252,252000,3117.6981254242887,41.5_1.1,8
253,253000,3126.424819017237,41.5_1.1,8
254,254000,3032.2120806030284,41.5_1.1,8
255,255000,2986.8802618910936,41.5_1.1,8
256,256000,2967.573747568039,41.5_1.1,8
257,257000,2989.8116743519095,41.5_1.1,8
258,258000,2941.09374778937,41.5_1.1,8
259,259000,2959.291231484922,41.5_1.1,8
260,260000,3086.199680841892,41.5_1.1,8
261,261000,3083.087481760167,41.5_1.1,8
262,262000,2964.935198514736,41.5_1.1,8
263,263000,2949.202690987423,41.5_1.1,8
264,264000,3140.851742115186,41.5_1.1,8
265,265000,2935.200167788495,41.5_1.1,8
266,266000,3011.282232173487,41.5_1.1,8
267,267000,3073.3082305174494,41.5_1.1,8
268,268000,3165.7908149329332,41.5_1.1,8
269,269000,3106.3507640912185,41.5_1.1,8
270,270000,3010.2185226378256,41.5_1.1,8
271,271000,2978.506782028363,41.5_1.1,8
272,272000,2963.0879668053544,41.5_1.1,8
273,273000,3036.975234402754,41.5_1.1,8
274,274000,3092.377199511944,41.5_1.1,8
275,275000,3182.953137534531,41.5_1.1,8
276,276000,2986.712158396519,41.5_1.1,8
277,277000,2939.7216671664833,41.5_1.1,8
278,278000,2917.505073406812,41.5_1.1,8
279,279000,2898.381773049367,41.5_1.1,8
280,280000,3030.315030377111,41.5_1.1,8
281,281000,3022.3420521258813,41.5_1.1,8
282,282000,2961.2179839553114,41.5_1.1,8
283,283000,2985.329922533762,41.5_1.1,8
284,284000,3008.928928535123,41.5_1.1,8
285,285000,2994.8222213615622,41.5_1.1,8
286,286000,2983.556259027144,41.5_1.1,8
287,287000,3056.5927427793436,41.5_1.1,8
288,288000,3050.510976676163,41.5_1.1,8
289,289000,2947.6310024968748,41.5_1.1,8
290,290000,2939.2598336708134,41.5_1.1,8
291,291000,2898.989632763629,41.5_1.1,8
292,292000,2977.977199031566,41.5_1.1,8
293,293000,3000.3304666091767,41.5_1.1,8
294,294000,3043.0136463421727,41.5_1.1,8
295,295000,3037.4938795818193,41.5_1.1,8
296,296000,3062.993150192501,41.5_1.1,8
297,297000,3003.2950567617772,41.5_1.1,8
298,298000,3006.5650646578574,41.5_1.1,8
299,299000,2914.539514179639,41.5_1.1,8
300,300000,3123.091485162304,41.5_1.1,8
301,301000,2897.8964458835635,41.5_1.1,8
302,302000,3078.7723763851686,41.5_1.1,8
303,303000,2949.5774173969785,41.5_1.1,8
304,304000,2983.0719995290065,41.5_1.1,8
305,305000,2993.0680180937366,41.5_1.1,8
306,306000,2926.045735562747,41.5_1.1,8
307,307000,2974.113672636512,41.5_1.1,8
308,308000,2996.4057554794535,41.5_1.1,8
309,309000,2844.512303482508,41.5_1.1,8
310,310000,3081.6633632875023,41.5_1.1,8
311,311000,2961.9574903996477,41.5_1.1,8
312,312000,3020.5239452417154,41.5_1.1,8
313,313000,3011.653065644726,41.5_1.1,8
314,314000,2978.8906554879995,41.5_1.1,8
315,315000,2897.7859713509733,41.5_1.1,8
316,316000,3066.411404367853,41.5_1.1,8
317,317000,2992.3566371051656,41.5_1.1,8
318,318000,3043.344238322469,41.5_1.1,8
319,319000,2863.833501965098,41.5_1.1,8
320,320000,3056.2954908795355,41.5_1.1,8
321,321000,3007.474846467416,41.5_1.1,8
322,322000,3087.157547124687,41.5_1.1,8
323,323000,2991.2904512255263,41.5_1.1,8
324,324000,2980.142236466785,41.5_1.1,8
325,325000,2920.442888611586,41.5_1.1,8
326,326000,2939.114774441901,41.5_1.1,8
327,327000,2875.622543966787,41.5_1.1,8
328,328000,2962.818467988386,41.5_1.1,8
329,329000,2989.1600338652097,41.5_1.1,8
330,330000,2907.329268793819,41.5_1.1,8
331,331000,3005.180437625729,41.5_1.1,8
332,332000,3031.18202259897,41.5_1.1,8
333,333000,2931.337010260712,41.5_1.1,8
334,334000,2866.033029082221,41.5_1.1,8
335,335000,3037.80961517066,41.5_1.1,8
336,336000,3052.1430505967155,41.5_1.1,8
337,337000,2959.1835099706427,41.5_1.1,8
338,338000,2942.4997758415802,41.5_1.1,8
339,339000,2916.1470323966396,41.5_1.1,8
340,340000,3051.9367111282636,41.5_1.1,8
341,341000,2934.2323579114895,41.5_1.1,8
342,342000,2854.046120760592,41.5_1.1,8
343,343000,2987.000750979016,41.5_1.1,8
344,344000,3028.9698804317786,41.5_1.1,8
345,345000,2993.2329288483515,41.5_1.1,8
346,346000,3110.264584697631,41.5_1.1,8
347,347000,2970.7694754210556,41.5_1.1,8
348,348000,2869.5250796642963,41.5_1.1,8
349,349000,2988.5164890219953,41.5_1.1,8
350,350000,2854.365844937586,41.5_1.1,8
351,351000,2970.0983124639392,41.5_1.1,8
352,352000,2899.770325974445,41.5_1.1,8
353,353000,3065.4925204719693,41.5_1.1,8
354,354000,3074.795669979548,41.5_1.1,8
355,355000,3005.854053039966,41.5_1.1,8
356,356000,2969.9521283839335,41.5_1.1,8
357,357000,3042.3167044190855,41.5_1.1,8
358,358000,2963.853851212497,41.5_1.1,8
359,359000,3000.8120230903487,41.5_1.1,8
360,360000,3006.4994999873593,41.5_1.1,8
361,361000,2942.1365932270996,41.5_1.1,8
362,362000,2975.8498759643335,41.5_1.1,8
363,363000,3020.051802654867,41.5_1.1,8
364,364000,2853.4276021311894,41.5_1.1,8
365,365000,2946.38707063525,41.5_1.1,8
366,366000,2942.396931325683,41.5_1.1,8
367,367000,2972.7804411749016,41.5_1.1,8
368,368000,2959.6637033377547,41.5_1.1,8
369,369000,2866.6299253852076,41.5_1.1,8
370,370000,2892.8980864300097,41.5_1.1,8
371,371000,2913.197405687286,41.5_1.1,8
372,372000,2959.4571417736133,41.5_1.1,8
373,373000,2934.2464975554676,41.5_1.1,8
374,374000,2959.6124288791248,41.5_1.1,8
375,375000,3053.1101110024065,41.5_1.1,8
376,376000,2977.3329508541638,41.5_1.1,8
377,377000,3018.0595795131326,41.5_1.1,8
378,378000,3033.219058999443,41.5_1.1,8
379,379000,3025.7427491805943,41.5_1.1,8
380,380000,2929.504812216326,41.5_1.1,8
381,381000,2930.8155692048945,41.5_1.1,8
382,382000,2849.382721392871,41.5_1.1,8
383,383000,2911.896740171566,41.5_1.1,8
384,384000,3071.968381833643,41.5_1.1,8
385,385000,2909.659829909543,41.5_1.1,8
386,386000,2894.657394181918,41.5_1.1,8
387,387000,2922.6813682435,41.5_1.1,8
388,388000,2899.3043497392155,41.5_1.1,8
389,389000,2988.7474357397277,41.5_1.1,8
390,390000,2914.7186225528894,41.5_1.1,8
391,391000,2859.6840157546444,41.5_1.1,8
392,392000,2958.9717496920234,41.5_1.1,8
393,393000,2995.730681805911,41.5_1.1,8
394,394000,2987.3936944900693,41.5_1.1,8
395,395000,3045.8138765395843,41.5_1.1,8
396,396000,2911.860584599152,41.5_1.1,8
397,397000,2939.244650233209,41.5_1.1,8
398,398000,2929.470240183545,41.5_1.1,8
399,399000,2999.131312553776,41.5_1.1,8
400,400000,2876.498791427825,41.5_1.1,8
401,401000,2866.9657697050425,41.5_1.1,8
402,402000,3007.659279255108,41.5_1.1,8
403,403000,2902.183056085815,41.5_1.1,8
404,404000,2907.0045285803017,41.5_1.1,8
405,405000,2931.6192351874147,41.5_1.1,8
406,406000,2918.4984306564816,41.5_1.1,8
407,407000,3002.063504843304,41.5_1.1,8
408,408000,2958.969568694087,41.5_1.1,8
409,409000,2945.8537994098388,41.5_1.1,8
410,410000,2810.015797176756,41.5_1.1,8
411,411000,2957.484335394364,41.5_1.1,8
412,412000,2917.1729549212428,41.5_1.1,8
413,413000,2955.8682917504884,41.5_1.1,8
414,414000,3035.525343014948,41.5_1.1,8
415,415000,2847.8101288103894,41.5_1.1,8
416,416000,2937.590261239439,41.5_1.1,8
417,417000,2943.8037326196445,41.5_1.1,8
418,418000,2971.0173465874805,41.5_1.1,8
419,419000,2898.34639630538,41.5_1.1,8
420,420000,3034.8935889666814,41.5_1.1,8
421,421000,2950.176921905742,41.5_1.1,8
422,422000,2959.1588768382153,41.5_1.1,8
423,423000,3023.592071868389,41.5_1.1,8
424,424000,2936.66196854999,41.5_1.1,8
425,425000,2842.586893521179,41.5_1.1,8
426,426000,2904.9313416436753,41.5_1.1,8
427,427000,2950.1796880063166,41.5_1.1,8
428,428000,3003.9398810403923,41.5_1.1,8
429,429000,2868.99237492367,41.5_1.1,8
430,430000,2998.523395440838,41.5_1.1,8
431,431000,2942.419558875152,41.5_1.1,8
432,432000,2988.970068932795,41.5_1.1,8
433,433000,2970.8688796830297,41.5_1.1,8
434,434000,2895.6028014811714,41.5_1.1,8
435,435000,2993.3030898473444,41.5_1.1,8
436,436000,2970.150700093986,41.5_1.1,8
437,437000,3005.986411122014,41.5_1.1,8
438,438000,2991.716364363216,41.5_1.1,8
439,439000,2943.8129249456747,41.5_1.1,8
440,440000,2922.7379083106102,41.5_1.1,8
441,441000,2964.3974351917286,41.5_1.1,8
442,442000,2884.107273460185,41.5_1.1,8
443,443000,2993.6618632534305,41.5_1.1,8
444,444000,2992.999776610721,41.5_1.1,8
445,445000,2924.9156264685776,41.5_1.1,8
446,446000,2897.0529893706666,41.5_1.1,8
447,447000,2823.8078061183996,41.5_1.1,8
448,448000,2986.586329074089,41.5_1.1,8
449,449000,2999.2843402217254,41.5_1.1,8
450,450000,3009.677159523175,41.5_1.1,8
451,451000,3041.926502624684,41.5_1.1,8
452,452000,2802.1808304614474,41.5_1.1,8
453,453000,2865.008223815528,41.5_1.1,8
454,454000,2973.0958917075977,41.5_1.1,8
455,455000,2911.964691841325,41.5_1.1,8
456,456000,2894.6433218092243,41.5_1.1,8
457,457000,2991.8501012324427,41.5_1.1,8
458,458000,3021.0657479187144,41.5_1.1,8
459,459000,2945.323243924713,41.5_1.1,8
460,460000,2926.5018548951543,41.5_1.1,8
461,461000,2973.366428497695,41.5_1.1,8
462,462000,2832.028105555031,41.5_1.1,8
463,463000,2900.3022753117493,41.5_1.1,8
464,464000,2910.109040909778,41.5_1.1,8
465,465000,2995.8120684272617,41.5_1.1,8
466,466000,2889.2253967438155,41.5_1.1,8
467,467000,3008.3416194031843,41.5_1.1,8
468,468000,2911.2712203441,41.5_1.1,8
469,469000,2835.4583333692826,41.5_1.1,8
470,470000,2956.983304773542,41.5_1.1,8
471,471000,2916.5071526034835,41.5_1.1,8
472,472000,2893.5804631370124,41.5_1.1,8
473,473000,2895.896744485872,41.5_1.1,8
474,474000,2945.085841699603,41.5_1.1,8
475,475000,2981.3437145935186,41.5_1.1,8
476,476000,2841.969965293663,41.5_1.1,8
477,477000,2870.447296822857,41.5_1.1,8
478,478000,2826.0652017975212,41.5_1.1,8
479,479000,2929.2784098904335,41.5_1.1,8
480,480000,2855.325196149124,41.5_1.1,8
481,481000,2934.7974296928046,41.5_1.1,8
482,482000,2988.7360611242634,41.5_1.1,8
483,483000,2987.4390900584144,41.5_1.1,8
484,484000,2945.3075175248437,41.5_1.1,8
485,485000,2951.286712746377,41.5_1.1,8
486,486000,3045.748804948799,41.5_1.1,8
487,487000,3034.2867039180564,41.5_1.1,8
488,488000,2965.746053902804,41.5_1.1,8
489,489000,2930.736250352817,41.5_1.1,8
490,490000,2906.6755168113195,41.5_1.1,8
491,491000,2991.790450287341,41.5_1.1,8
492,492000,2865.7468306003243,41.5_1.1,8
493,493000,2998.9062903099198,41.5_1.1,8
494,494000,2906.401991220815,41.5_1.1,8
495,495000,2906.8896351587377,41.5_1.1,8
496,496000,3002.3678860024447,41.5_1.1,8
497,497000,2946.0513477553636,41.5_1.1,8
498,498000,2948.55125027524,41.5_1.1,8
499,499000,2925.2718916513923,41.5_1.1,8
500,500000,2885.7783682207587,41.5_1.1,8
501,501000,2932.3394610417963,41.5_1.1,8
502,502000,2906.2052843674555,41.5_1.1,8
503,503000,3030.800085352355,41.5_1.1,8
504,504000,3068.843577286565,41.5_1.1,8
505,505000,2910.774138304232,41.5_1.1,8
506,506000,2848.4485275767706,41.5_1.1,8
507,507000,2973.1610677107446,41.5_1.1,8
508,508000,2972.944589984572,41.5_1.1,8
509,509000,2960.304331581203,41.5_1.1,8
510,510000,2840.4664518731365,41.5_1.1,8
511,511000,2962.664716673557,41.5_1.1,8
512,512000,2917.9864321818145,41.5_1.1,8
513,513000,3017.8081224721536,41.5_1.1,8
514,514000,2927.4078750846215,41.5_1.1,8
515,515000,2933.4748198511843,41.5_1.1,8
516,516000,2838.1173309665155,41.5_1.1,8
517,517000,2991.737828071937,41.5_1.1,8
518,518000,2949.70662727362,41.5_1.1,8
519,519000,2970.708525896824,41.5_1.1,8
520,520000,2869.967612721347,41.5_1.1,8
521,521000,2984.2071821543677,41.5_1.1,8
522,522000,2886.8234981085648,41.5_1.1,8
523,523000,2872.3292458798164,41.5_1.1,8
524,524000,2877.316450951299,41.5_1.1,8
525,525000,2789.551611762078,41.5_1.1,8
526,526000,2928.079151246155,41.5_1.1,8
527,527000,2902.3322367224614,41.5_1.1,8
528,528000,2890.369907637249,41.5_1.1,8
529,529000,2939.426686812577,41.5_1.1,8
530,530000,2943.7909620824107,41.5_1.1,8
531,531000,2808.2690112520418,41.5_1.1,8
532,532000,3042.1508899206747,41.5_1.1,8
533,533000,2967.556305185249,41.5_1.1,8
534,534000,2915.986630678695,41.5_1.1,8
535,535000,2973.3408631351836,41.5_1.1,8
536,536000,2890.837416713548,41.5_1.1,8
537,537000,2921.713725492459,41.5_1.1,8
538,538000,2903.9534788823935,41.5_1.1,8
539,539000,3003.716013161022,41.5_1.1,8
540,540000,2984.01676356103,41.5_1.1,8
541,541000,2842.071130866592,41.5_1.1,8
542,542000,3002.3698465054727,41.5_1.1,8
543,543000,2895.481155832121,41.5_1.1,8
544,544000,2932.370379332588,41.5_1.1,8
545,545000,2843.148838230796,41.5_1.1,8
546,546000,2898.781114236088,41.5_1.1,8
547,547000,2923.401334546621,41.5_1.1,8
548,548000,2865.9911171579797,41.5_1.1,8
549,549000,2889.682149657514,41.5_1.1,8
550,550000,2905.062293063575,41.5_1.1,8
551,551000,2915.2359615937953,41.5_1.1,8
552,552000,2883.9424917260453,41.5_1.1,8
553,553000,2840.408749425315,41.5_1.1,8
554,554000,2985.515838837109,41.5_1.1,8
555,555000,2912.7545136157564,41.5_1.1,8
556,556000,2909.5992758268335,41.5_1.1,8
557,557000,2840.794419925269,41.5_1.1,8
558,558000,2907.401143617357,41.5_1.1,8
559,559000,2939.595984535708,41.5_1.1,8
560,560000,2977.982838211792,41.5_1.1,8
561,561000,2854.3107300762895,41.5_1.1,8
562,562000,2863.7170847295433,41.5_1.1,8
563,563000,2898.547669715588,41.5_1.1,8
564,564000,2823.7912600844334,41.5_1.1,8
565,565000,2883.119678062556,41.5_1.1,8
566,566000,3002.3552820645964,41.5_1.1,8
567,567000,2962.3346410808,41.5_1.1,8
568,568000,2900.5955607080505,41.5_1.1,8
569,569000,2883.0169515833245,41.5_1.1,8
570,570000,2911.6280494329612,41.5_1.1,8
571,571000,2927.8414483096935,41.5_1.1,8
572,572000,2869.0123332740786,41.5_1.1,8
573,573000,2954.6382260276805,41.5_1.1,8
574,574000,2956.8732465002868,41.5_1.1,8
575,575000,2786.5404388888037,41.5_1.1,8
576,576000,2891.2901429233075,41.5_1.1,8
577,577000,2837.159192551472,41.5_1.1,8
578,578000,2944.8919361967846,41.5_1.1,8
579,579000,2858.280195567174,41.5_1.1,8
580,580000,3030.1224954583354,41.5_1.1,8
581,581000,2928.4042371562196,41.5_1.1,8
582,582000,2907.956744936505,41.5_1.1,8
583,583000,2855.6861685110894,41.5_1.1,8
584,584000,2857.23925812491,41.5_1.1,8
585,585000,2819.174146091449,41.5_1.1,8
586,586000,3101.771566395182,41.5_1.1,8
587,587000,2841.634736849377,41.5_1.1,8
588,588000,2899.6956073610063,41.5_1.1,8
589,589000,2953.088526145484,41.5_1.1,8
590,590000,2940.3836884372663,41.5_1.1,8
591,591000,2920.980206360289,41.5_1.1,8
592,592000,2960.844235234423,41.5_1.1,8
593,593000,2986.930077980266,41.5_1.1,8
