,ite,cost,hyperparameter,repetition
0,1,33235.9378656418,41.5_1.1,36
1,1000,17731.297981433538,41.5_1.1,36
2,2000,14251.552754011269,41.5_1.1,36
3,3000,11751.584640265988,41.5_1.1,36
4,4000,10140.491888835873,41.5_1.1,36
5,5000,9110.183978180889,41.5_1.1,36
6,6000,8321.252200982099,41.5_1.1,36
7,7000,8095.392670601712,41.5_1.1,36
8,8000,7822.4356946823655,41.5_1.1,36
9,9000,6818.148506045755,41.5_1.1,36
10,10000,6734.206233219095,41.5_1.1,36
11,11000,6260.167373440584,41.5_1.1,36
12,12000,6211.41517502225,41.5_1.1,36
13,13000,6207.289473688642,41.5_1.1,36
14,14000,6209.25834164358,41.5_1.1,36
15,15000,5588.460344616241,41.5_1.1,36
16,16000,5498.532870366258,41.5_1.1,36
17,17000,5450.196728578269,41.5_1.1,36
18,18000,5390.678675408323,41.5_1.1,36
19,19000,5121.329596207796,41.5_1.1,36
20,20000,5370.83686842418,41.5_1.1,36
21,21000,4849.933743812154,41.5_1.1,36
22,22000,4605.738130170357,41.5_1.1,36
23,23000,4627.636038650528,41.5_1.1,36
24,24000,4711.738128768155,41.5_1.1,36
25,25000,4581.331000288145,41.5_1.1,36
26,26000,4583.788684946692,41.5_1.1,36
27,27000,4594.244522382143,41.5_1.1,36
28,28000,4355.502349601239,41.5_1.1,36
29,29000,4614.082803224819,41.5_1.1,36
30,30000,4301.849265189336,41.5_1.1,36
31,31000,4294.920683802022,41.5_1.1,36
32,32000,4227.534253465105,41.5_1.1,36
33,33000,4392.571714433105,41.5_1.1,36
34,34000,4197.3094897741075,41.5_1.1,36
35,35000,4151.861098117741,41.5_1.1,36
36,36000,3972.434854757422,41.5_1.1,36
37,37000,4265.707911762107,41.5_1.1,36
38,38000,3947.9329678638355,41.5_1.1,36
39,39000,3984.7575539473437,41.5_1.1,36
40,40000,4028.8770256852963,41.5_1.1,36
41,41000,4206.347390886115,41.5_1.1,36
42,42000,3742.1166256822885,41.5_1.1,36
43,43000,3810.1842696982826,41.5_1.1,36
44,44000,4040.2575984652008,41.5_1.1,36
45,45000,3937.7730409493006,41.5_1.1,36
46,46000,3985.161134440716,41.5_1.1,36
47,47000,4080.6699005701576,41.5_1.1,36
48,48000,3869.17290237562,41.5_1.1,36
49,49000,4009.1021701672594,41.5_1.1,36
50,50000,3865.895362822241,41.5_1.1,36
51,51000,3701.8830834352725,41.5_1.1,36
52,52000,3755.4088378265355,41.5_1.1,36
53,53000,3591.9551857815604,41.5_1.1,36
54,54000,3686.190275266413,41.5_1.1,36
55,55000,3811.6806279548146,41.5_1.1,36
56,56000,3611.748626418449,41.5_1.1,36
57,57000,3453.91227788201,41.5_1.1,36
58,58000,3671.9675551667797,41.5_1.1,36
59,59000,3613.7664190966443,41.5_1.1,36
60,60000,3590.2351376858874,41.5_1.1,36
61,61000,3606.636446018428,41.5_1.1,36
62,62000,3448.4432102457404,41.5_1.1,36
63,63000,3573.283735283653,41.5_1.1,36
64,64000,3553.5789237279573,41.5_1.1,36
65,65000,3544.247115330109,41.5_1.1,36
66,66000,3554.6630344126715,41.5_1.1,36
67,67000,3624.500228700905,41.5_1.1,36
68,68000,3703.731725729099,41.5_1.1,36
69,69000,3555.133773099752,41.5_1.1,36
70,70000,3626.67740580079,41.5_1.1,36
71,71000,3526.4322390458246,41.5_1.1,36
72,72000,3551.5178342850872,41.5_1.1,36
73,73000,3333.853081276433,41.5_1.1,36
74,74000,3582.9304260382523,41.5_1.1,36
75,75000,3488.0717498850727,41.5_1.1,36
76,76000,3575.689602141498,41.5_1.1,36
77,77000,3546.792886435711,41.5_1.1,36
78,78000,3372.299932706827,41.5_1.1,36
79,79000,3349.4211880466064,41.5_1.1,36
80,80000,3543.9038980264704,41.5_1.1,36
81,81000,3287.1698648485876,41.5_1.1,36
82,82000,3371.823852049284,41.5_1.1,36
83,83000,3519.92868579058,41.5_1.1,36
84,84000,3256.2680455768664,41.5_1.1,36
85,85000,3439.223166899825,41.5_1.1,36
86,86000,3460.6911563268236,41.5_1.1,36
87,87000,3320.7813361748867,41.5_1.1,36
