,ite,cost,hyperparameter,repetition
107,107000,3352.9554515221357,41.5_1.1,38
108,108000,3302.764254898191,41.5_1.1,38
109,109000,3238.405154057378,41.5_1.1,38
110,110000,3408.740849370796,41.5_1.1,38
111,111000,3518.054698149987,41.5_1.1,38
112,112000,3171.421544165947,41.5_1.1,38
113,113000,3284.887560177191,41.5_1.1,38
114,114000,3350.7264850602564,41.5_1.1,38
115,115000,3420.029847557604,41.5_1.1,38
116,116000,3280.3893316168733,41.5_1.1,38
117,117000,3226.2930002788667,41.5_1.1,38
118,118000,3454.8172170579273,41.5_1.1,38
119,119000,3276.801699849071,41.5_1.1,38
120,120000,3290.5082516485054,41.5_1.1,38
121,121000,3285.1129059522746,41.5_1.1,38
122,122000,3299.3179344726814,41.5_1.1,38
123,123000,3260.6912435863205,41.5_1.1,38
124,124000,3275.2463462070423,41.5_1.1,38
125,125000,3238.3981152169094,41.5_1.1,38
126,126000,3247.08598358549,41.5_1.1,38
127,127000,3204.8427169813976,41.5_1.1,38
128,128000,3313.401235563919,41.5_1.1,38
129,129000,3165.6902076007173,41.5_1.1,38
130,130000,3341.8583148152825,41.5_1.1,38
131,131000,3143.360269950837,41.5_1.1,38
132,132000,3278.4222591092243,41.5_1.1,38
133,133000,3106.178225348773,41.5_1.1,38
134,134000,3179.636384559159,41.5_1.1,38
135,135000,3187.066526619674,41.5_1.1,38
136,136000,3225.153742640565,41.5_1.1,38
137,137000,3144.813872612765,41.5_1.1,38
138,138000,3272.6360131771703,41.5_1.1,38
139,139000,3202.1138643548147,41.5_1.1,38
140,140000,3195.617467979228,41.5_1.1,38
141,141000,3191.538662161618,41.5_1.1,38
142,142000,3177.6931763325993,41.5_1.1,38
143,143000,3070.7829337580815,41.5_1.1,38
144,144000,3153.997019047224,41.5_1.1,38
145,145000,2986.9210189886603,41.5_1.1,38
146,146000,3015.2893039928445,41.5_1.1,38
147,147000,3153.2714607687603,41.5_1.1,38
148,148000,3075.337418930353,41.5_1.1,38
149,149000,3107.234840738338,41.5_1.1,38
150,150000,3111.621371464546,41.5_1.1,38
151,151000,3152.6023420816787,41.5_1.1,38
152,152000,3244.177882580913,41.5_1.1,38
153,153000,3305.2574330045218,41.5_1.1,38
154,154000,3230.3707701338667,41.5_1.1,38
155,155000,3122.770625602173,41.5_1.1,38
156,156000,3117.493150786517,41.5_1.1,38
157,157000,3031.3854092391616,41.5_1.1,38
158,158000,3227.7320453622237,41.5_1.1,38
159,159000,3136.5777662555415,41.5_1.1,38
160,160000,3082.9429062811537,41.5_1.1,38
161,161000,3098.579189810771,41.5_1.1,38
162,162000,3214.3308402377343,41.5_1.1,38
163,163000,3136.488876930473,41.5_1.1,38
164,164000,3130.8614407202745,41.5_1.1,38
165,165000,3158.8195911200473,41.5_1.1,38
166,166000,3073.4227608147157,41.5_1.1,38
167,167000,3116.8817544185563,41.5_1.1,38
168,168000,3172.5506715522506,41.5_1.1,38
169,169000,3155.915744144672,41.5_1.1,38
170,170000,3063.1307380776716,41.5_1.1,38
171,171000,3080.038991420015,41.5_1.1,38
172,172000,3016.3735865861076,41.5_1.1,38
173,173000,3238.83016826581,41.5_1.1,38
174,174000,3219.363434108609,41.5_1.1,38
175,175000,3184.895600725966,41.5_1.1,38
176,176000,3072.8195293966887,41.5_1.1,38
177,177000,3076.622561397716,41.5_1.1,38
178,178000,3147.864226961278,41.5_1.1,38
179,179000,3143.4164452792315,41.5_1.1,38
180,180000,3072.764613054241,41.5_1.1,38
181,181000,3106.333288594458,41.5_1.1,38
182,182000,3239.952255837819,41.5_1.1,38
183,183000,2962.8825964374596,41.5_1.1,38
184,184000,3009.679293168832,41.5_1.1,38
185,185000,3213.6058967448103,41.5_1.1,38
186,186000,3145.814269380056,41.5_1.1,38
187,187000,3140.381095726579,41.5_1.1,38
188,188000,3101.237460561557,41.5_1.1,38
189,189000,3050.173989605032,41.5_1.1,38
190,190000,3026.24009189903,41.5_1.1,38
191,191000,3068.13194416814,41.5_1.1,38
192,192000,3118.179506996051,41.5_1.1,38
193,193000,3094.4525411281406,41.5_1.1,38
194,194000,3036.6155917070273,41.5_1.1,38
195,195000,2991.9903738650764,41.5_1.1,38
196,196000,2932.7081565182243,41.5_1.1,38
197,197000,3137.6393012632307,41.5_1.1,38
198,198000,2935.423851791556,41.5_1.1,38
199,199000,3179.8594617586996,41.5_1.1,38
200,200000,3094.48409611629,41.5_1.1,38
201,201000,3008.1672303731684,41.5_1.1,38
202,202000,3122.69495184143,41.5_1.1,38
203,203000,3196.1338957112816,41.5_1.1,38
204,204000,3023.4332306072465,41.5_1.1,38
205,205000,3016.537129607261,41.5_1.1,38
206,206000,3020.5911607577254,41.5_1.1,38
207,207000,3121.122186360843,41.5_1.1,38
208,208000,3042.4891630509583,41.5_1.1,38
209,209000,3033.3759268340787,41.5_1.1,38
210,210000,2965.4681772985023,41.5_1.1,38
211,211000,3062.295212851838,41.5_1.1,38
212,212000,3123.820382312299,41.5_1.1,38
213,213000,3110.282827575344,41.5_1.1,38
214,214000,3087.976108109425,41.5_1.1,38
215,215000,3213.6720473224245,41.5_1.1,38
216,216000,2936.4053337095133,41.5_1.1,38
217,217000,3118.526633319149,41.5_1.1,38
218,218000,3114.8312935436566,41.5_1.1,38
219,219000,3196.991832781796,41.5_1.1,38
220,220000,2979.897620933733,41.5_1.1,38
221,221000,3060.749352194745,41.5_1.1,38
222,222000,2967.3944515528224,41.5_1.1,38
223,223000,3065.923992362314,41.5_1.1,38
224,224000,3046.2463173216333,41.5_1.1,38
225,225000,3030.0461777101327,41.5_1.1,38
226,226000,3097.912200744156,41.5_1.1,38
227,227000,3108.9291285002178,41.5_1.1,38
228,228000,2852.235015280219,41.5_1.1,38
229,229000,3008.66075475495,41.5_1.1,38
230,230000,3036.167746275221,41.5_1.1,38
231,231000,3042.975024977673,41.5_1.1,38
232,232000,2958.597196503796,41.5_1.1,38
233,233000,3036.8382470658653,41.5_1.1,38
234,234000,3015.4457646536875,41.5_1.1,38
235,235000,2962.891942431308,41.5_1.1,38
236,236000,2964.9571333687204,41.5_1.1,38
237,237000,3045.5208622309588,41.5_1.1,38
238,238000,3046.4576129571483,41.5_1.1,38
239,239000,2973.7668147707827,41.5_1.1,38
240,240000,3013.2956032725083,41.5_1.1,38
241,241000,3025.8313194312313,41.5_1.1,38
242,242000,3146.5234734898254,41.5_1.1,38
243,243000,3049.208298059239,41.5_1.1,38
244,244000,3098.627499878895,41.5_1.1,38
245,245000,3015.128782914031,41.5_1.1,38
246,246000,2994.6560409515914,41.5_1.1,38
247,247000,3071.6357785993837,41.5_1.1,38
248,248000,3014.1402765869716,41.5_1.1,38
249,249000,3045.08359151712,41.5_1.1,38
250,250000,3085.2562761009453,41.5_1.1,38
251,251000,3145.842952376157,41.5_1.1,38
252,252000,3024.222200812508,41.5_1.1,38
253,253000,3183.3504691971225,41.5_1.1,38
254,254000,3030.3459510843904,41.5_1.1,38
255,255000,3023.7259482022487,41.5_1.1,38
256,256000,3033.43593176404,41.5_1.1,38
257,257000,3079.6067072827736,41.5_1.1,38
258,258000,3085.0298991407058,41.5_1.1,38
259,259000,3110.3974426890222,41.5_1.1,38
260,260000,2980.909152043398,41.5_1.1,38
261,261000,3105.216064295809,41.5_1.1,38
262,262000,2995.522991888221,41.5_1.1,38
263,263000,3032.155670959928,41.5_1.1,38
264,264000,2980.075256973863,41.5_1.1,38
265,265000,3131.815217305077,41.5_1.1,38
266,266000,3021.3544222331966,41.5_1.1,38
267,267000,3094.4490948873927,41.5_1.1,38
268,268000,3098.907009124249,41.5_1.1,38
269,269000,2979.7407402375984,41.5_1.1,38
270,270000,3100.399554927082,41.5_1.1,38
271,271000,3105.043900127364,41.5_1.1,38
272,272000,3010.6492614565204,41.5_1.1,38
273,273000,2992.1843500513824,41.5_1.1,38
274,274000,3015.7828413200773,41.5_1.1,38
275,275000,2955.8193930082984,41.5_1.1,38
276,276000,3075.983003379906,41.5_1.1,38
277,277000,3001.201379252107,41.5_1.1,38
278,278000,3053.03963232367,41.5_1.1,38
279,279000,2967.650939080414,41.5_1.1,38
280,280000,3127.9228926968462,41.5_1.1,38
281,281000,3087.5498989421008,41.5_1.1,38
282,282000,2995.183337807826,41.5_1.1,38
283,283000,3045.8562389160898,41.5_1.1,38
284,284000,2964.0081324789962,41.5_1.1,38
285,285000,2966.896568570101,41.5_1.1,38
286,286000,3007.839884330613,41.5_1.1,38
287,287000,2959.5997972677173,41.5_1.1,38
288,288000,3101.5911683458094,41.5_1.1,38
289,289000,2919.8799194094013,41.5_1.1,38
290,290000,2967.9335328984503,41.5_1.1,38
291,291000,2895.5614793739815,41.5_1.1,38
292,292000,3023.843336419898,41.5_1.1,38
293,293000,2957.524173028042,41.5_1.1,38
294,294000,2917.28568584292,41.5_1.1,38
295,295000,3034.0077246498504,41.5_1.1,38
296,296000,2983.948964477158,41.5_1.1,38
297,297000,3124.2651890493808,41.5_1.1,38
298,298000,2894.394300971949,41.5_1.1,38
299,299000,2966.982719817177,41.5_1.1,38
300,300000,2979.7882727088095,41.5_1.1,38
301,301000,3024.26608499038,41.5_1.1,38
302,302000,3039.5603605800916,41.5_1.1,38
303,303000,3076.670359007805,41.5_1.1,38
304,304000,2969.957646200199,41.5_1.1,38
305,305000,2909.437940128798,41.5_1.1,38
306,306000,3058.326334216292,41.5_1.1,38
307,307000,3032.059029014146,41.5_1.1,38
308,308000,2782.0169555386756,41.5_1.1,38
309,309000,2918.055219563974,41.5_1.1,38
310,310000,2925.9246775414967,41.5_1.1,38
311,311000,2934.513251815181,41.5_1.1,38
312,312000,3050.1648212249156,41.5_1.1,38
313,313000,2944.533965689301,41.5_1.1,38
314,314000,3059.8773118936847,41.5_1.1,38
315,315000,3077.9514424772938,41.5_1.1,38
316,316000,3079.113554589099,41.5_1.1,38
317,317000,2980.4933656975886,41.5_1.1,38
318,318000,3024.3702158502524,41.5_1.1,38
319,319000,3026.430108622194,41.5_1.1,38
320,320000,2989.948199814451,41.5_1.1,38
321,321000,3028.009779366092,41.5_1.1,38
322,322000,2989.185653535426,41.5_1.1,38
323,323000,2961.7855490683546,41.5_1.1,38
324,324000,2976.33133882618,41.5_1.1,38
325,325000,3003.7999573375123,41.5_1.1,38
326,326000,3082.774479505077,41.5_1.1,38
327,327000,2926.485068753424,41.5_1.1,38
328,328000,2976.369660132554,41.5_1.1,38
329,329000,3047.316119007961,41.5_1.1,38
330,330000,2996.0227382230682,41.5_1.1,38
331,331000,2914.8770121126263,41.5_1.1,38
332,332000,3005.96265487857,41.5_1.1,38
333,333000,3039.9075514838814,41.5_1.1,38
334,334000,2922.8652320605092,41.5_1.1,38
335,335000,2917.4215528419895,41.5_1.1,38
336,336000,2975.924106664959,41.5_1.1,38
337,337000,2918.9508797538406,41.5_1.1,38
338,338000,3026.6499542211104,41.5_1.1,38
339,339000,2878.607917018572,41.5_1.1,38
340,340000,3051.827970743724,41.5_1.1,38
341,341000,3024.9579324776523,41.5_1.1,38
342,342000,3026.9756976883345,41.5_1.1,38
343,343000,2997.2823589829377,41.5_1.1,38
344,344000,2995.038225616461,41.5_1.1,38
345,345000,2978.6869510788997,41.5_1.1,38
346,346000,3021.512778623627,41.5_1.1,38
347,347000,2987.4774920905584,41.5_1.1,38
348,348000,2984.0492831337515,41.5_1.1,38
349,349000,3031.8014382884667,41.5_1.1,38
350,350000,3018.8386627066125,41.5_1.1,38
351,351000,3040.784636672202,41.5_1.1,38
352,352000,2934.2937526336477,41.5_1.1,38
353,353000,2979.727784011974,41.5_1.1,38
354,354000,2944.589189667306,41.5_1.1,38
355,355000,2947.8911865731093,41.5_1.1,38
356,356000,2933.9216020468307,41.5_1.1,38
357,357000,3083.900416199099,41.5_1.1,38
358,358000,2927.6834296576985,41.5_1.1,38
359,359000,2952.355362496787,41.5_1.1,38
360,360000,2982.3206657796904,41.5_1.1,38
361,361000,2920.700874609907,41.5_1.1,38
362,362000,2927.9314342193843,41.5_1.1,38
363,363000,2959.2429931116594,41.5_1.1,38
364,364000,3034.021028551232,41.5_1.1,38
365,365000,2997.53277030666,41.5_1.1,38
366,366000,3018.1844073043335,41.5_1.1,38
367,367000,2858.783908110953,41.5_1.1,38
368,368000,2902.1525062714163,41.5_1.1,38
369,369000,2882.721305725343,41.5_1.1,38
370,370000,3004.665409288886,41.5_1.1,38
371,371000,2993.281928965192,41.5_1.1,38
372,372000,3022.5683057971773,41.5_1.1,38
373,373000,2852.228490612313,41.5_1.1,38
374,374000,2961.101553125294,41.5_1.1,38
375,375000,3020.45233015313,41.5_1.1,38
376,376000,2951.562922942928,41.5_1.1,38
377,377000,2972.7443348458773,41.5_1.1,38
378,378000,2957.3120383254295,41.5_1.1,38
379,379000,2894.7119954627387,41.5_1.1,38
380,380000,2986.737404903662,41.5_1.1,38
381,381000,2994.9792580477624,41.5_1.1,38
382,382000,2883.603005666232,41.5_1.1,38
383,383000,2887.8913552652766,41.5_1.1,38
384,384000,2963.436404092715,41.5_1.1,38
385,385000,2946.715103291064,41.5_1.1,38
386,386000,3026.0489794077416,41.5_1.1,38
387,387000,2964.5328211781325,41.5_1.1,38
388,388000,2786.8630172903677,41.5_1.1,38
389,389000,2970.6428527489275,41.5_1.1,38
390,390000,2920.641154040072,41.5_1.1,38
391,391000,2982.154461507449,41.5_1.1,38
392,392000,2995.8674108448063,41.5_1.1,38
393,393000,2944.997094522092,41.5_1.1,38
394,394000,2980.7625704364427,41.5_1.1,38
395,395000,2987.5452596051286,41.5_1.1,38
396,396000,2948.3495875499716,41.5_1.1,38
397,397000,3009.442376809818,41.5_1.1,38
398,398000,2961.4558039950202,41.5_1.1,38
399,399000,2955.7712718062303,41.5_1.1,38
400,400000,3045.1142538295585,41.5_1.1,38
401,401000,2917.0557332321005,41.5_1.1,38
402,402000,2878.7969261405983,41.5_1.1,38
403,403000,3014.0303609858224,41.5_1.1,38
404,404000,3048.9667899512915,41.5_1.1,38
405,405000,2989.04581778818,41.5_1.1,38
406,406000,3038.1291390185443,41.5_1.1,38
407,407000,2954.056234857311,41.5_1.1,38
408,408000,3032.84748483854,41.5_1.1,38
409,409000,2968.0216610308958,41.5_1.1,38
410,410000,2924.971659657699,41.5_1.1,38
411,411000,2823.696725083955,41.5_1.1,38
412,412000,3050.2773901395294,41.5_1.1,38
413,413000,2880.8378063951436,41.5_1.1,38
414,414000,2889.9542466571766,41.5_1.1,38
415,415000,2951.982678982937,41.5_1.1,38
416,416000,2880.753120436211,41.5_1.1,38
417,417000,2920.4571315191515,41.5_1.1,38
418,418000,3063.2449189620797,41.5_1.1,38
419,419000,2864.5754642702054,41.5_1.1,38
420,420000,2920.0672697270534,41.5_1.1,38
421,421000,2874.156549975052,41.5_1.1,38
422,422000,2865.7694317187775,41.5_1.1,38
423,423000,3086.5506691941314,41.5_1.1,38
424,424000,2871.532886344439,41.5_1.1,38
425,425000,2941.0604151368607,41.5_1.1,38
426,426000,3047.943060395735,41.5_1.1,38
427,427000,2949.811215689977,41.5_1.1,38
428,428000,3034.993147991836,41.5_1.1,38
429,429000,3019.029408600987,41.5_1.1,38
430,430000,2939.0256139520834,41.5_1.1,38
431,431000,3004.968989607553,41.5_1.1,38
432,432000,2938.480404177589,41.5_1.1,38
433,433000,2833.586328916573,41.5_1.1,38
434,434000,2970.0934371702756,41.5_1.1,38
435,435000,2930.086623910746,41.5_1.1,38
436,436000,2893.6381009576353,41.5_1.1,38
437,437000,3054.3940335631323,41.5_1.1,38
438,438000,2866.6683873219918,41.5_1.1,38
439,439000,2943.110690678633,41.5_1.1,38
440,440000,2943.3279651035577,41.5_1.1,38
441,441000,3062.9724558890825,41.5_1.1,38
442,442000,2971.114651926506,41.5_1.1,38
443,443000,2912.2586002319767,41.5_1.1,38
444,444000,2878.9746719497402,41.5_1.1,38
445,445000,2901.7541603846134,41.5_1.1,38
446,446000,2914.0109089029283,41.5_1.1,38
447,447000,2895.8393533927892,41.5_1.1,38
448,448000,2843.59973473085,41.5_1.1,38
449,449000,2942.807635438764,41.5_1.1,38
450,450000,2992.3913903465173,41.5_1.1,38
451,451000,2871.025584203687,41.5_1.1,38
452,452000,2988.368969397967,41.5_1.1,38
453,453000,3007.729587964017,41.5_1.1,38
454,454000,2874.8901788779044,41.5_1.1,38
455,455000,2971.627212369198,41.5_1.1,38
456,456000,2921.110416671285,41.5_1.1,38
457,457000,2963.593639130149,41.5_1.1,38
458,458000,2871.6949084809708,41.5_1.1,38
459,459000,3037.0669782455875,41.5_1.1,38
460,460000,2920.761606191435,41.5_1.1,38
461,461000,2911.970577380644,41.5_1.1,38
462,462000,2879.7533544915964,41.5_1.1,38
463,463000,2984.4913274320716,41.5_1.1,38
464,464000,2949.5066661114192,41.5_1.1,38
465,465000,2922.441600028879,41.5_1.1,38
466,466000,2929.514465805289,41.5_1.1,38
467,467000,2913.7964992045645,41.5_1.1,38
468,468000,2980.7081961602617,41.5_1.1,38
469,469000,2916.8055013082267,41.5_1.1,38
470,470000,2991.513617576675,41.5_1.1,38
471,471000,2907.1242738103383,41.5_1.1,38
472,472000,3011.0688195090365,41.5_1.1,38
473,473000,2942.59202639455,41.5_1.1,38
474,474000,2954.9034501435635,41.5_1.1,38
475,475000,2943.2275951120355,41.5_1.1,38
476,476000,2930.2437208689644,41.5_1.1,38
477,477000,3000.0401803684617,41.5_1.1,38
478,478000,2948.6976694468967,41.5_1.1,38
479,479000,2986.0835136791056,41.5_1.1,38
480,480000,2920.145838325467,41.5_1.1,38
481,481000,2883.827562609501,41.5_1.1,38
482,482000,3153.036606527863,41.5_1.1,38
483,483000,2965.8027259422674,41.5_1.1,38
484,484000,2964.7205284717484,41.5_1.1,38
485,485000,3065.23317654199,41.5_1.1,38
486,486000,2945.999239523767,41.5_1.1,38
487,487000,3014.9364457161096,41.5_1.1,38
488,488000,2998.854878920605,41.5_1.1,38
489,489000,2960.503386279013,41.5_1.1,38
490,490000,2942.2291707198206,41.5_1.1,38
491,491000,2932.75890652117,41.5_1.1,38
492,492000,2882.109136554782,41.5_1.1,38
493,493000,2889.8067295531537,41.5_1.1,38
494,494000,2935.700956854554,41.5_1.1,38
495,495000,2867.674066383044,41.5_1.1,38
496,496000,2927.6786300088265,41.5_1.1,38
497,497000,2988.452179107464,41.5_1.1,38
498,498000,2932.754304852107,41.5_1.1,38
499,499000,2997.781044870953,41.5_1.1,38
500,500000,2785.144477632511,41.5_1.1,38
501,501000,2945.1795121661603,41.5_1.1,38
502,502000,2831.6706133694747,41.5_1.1,38
503,503000,2845.6544725357758,41.5_1.1,38
504,504000,2984.013145130193,41.5_1.1,38
505,505000,2912.8464606331704,41.5_1.1,38
506,506000,2974.6272388110647,41.5_1.1,38
507,507000,2909.373256338875,41.5_1.1,38
508,508000,2931.126501221783,41.5_1.1,38
509,509000,2853.004715643167,41.5_1.1,38
510,510000,2976.9619167378332,41.5_1.1,38
511,511000,2976.739034457251,41.5_1.1,38
512,512000,2935.647971429303,41.5_1.1,38
513,513000,2983.8394309638347,41.5_1.1,38
514,514000,2959.9346087588096,41.5_1.1,38
515,515000,2981.648455266626,41.5_1.1,38
516,516000,2871.478280106037,41.5_1.1,38
517,517000,2910.575595425221,41.5_1.1,38
518,518000,2910.238755813857,41.5_1.1,38
519,519000,3024.9758938014156,41.5_1.1,38
520,520000,2933.1447063792607,41.5_1.1,38
521,521000,2923.9421790886618,41.5_1.1,38
522,522000,2853.3206131577763,41.5_1.1,38
523,523000,2922.9558769074183,41.5_1.1,38
524,524000,3023.822097091696,41.5_1.1,38
525,525000,2924.577798920092,41.5_1.1,38
526,526000,2943.9524475575718,41.5_1.1,38
527,527000,2848.8036082418726,41.5_1.1,38
528,528000,3001.862828195691,41.5_1.1,38
529,529000,2869.3506381668312,41.5_1.1,38
530,530000,2900.264242454179,41.5_1.1,38
531,531000,2870.198539990098,41.5_1.1,38
532,532000,3051.0846758820862,41.5_1.1,38
533,533000,2897.371363381582,41.5_1.1,38
534,534000,2965.4638210277103,41.5_1.1,38
535,535000,2946.543059729085,41.5_1.1,38
536,536000,2907.5584795820623,41.5_1.1,38
537,537000,2913.7008770027383,41.5_1.1,38
538,538000,2913.3247871858225,41.5_1.1,38
539,539000,2944.0320206869055,41.5_1.1,38
540,540000,2879.4310103582548,41.5_1.1,38
541,541000,2871.079526460131,41.5_1.1,38
542,542000,2960.381325557408,41.5_1.1,38
543,543000,2890.719862029938,41.5_1.1,38
544,544000,2889.923855937216,41.5_1.1,38
545,545000,2837.872858940143,41.5_1.1,38
546,546000,2974.2040419183763,41.5_1.1,38
547,547000,2971.8386188225995,41.5_1.1,38
548,548000,2898.78143824036,41.5_1.1,38
549,549000,2853.786967780873,41.5_1.1,38
550,550000,3015.465944785189,41.5_1.1,38
551,551000,2985.3744251379494,41.5_1.1,38
552,552000,2791.7757414351818,41.5_1.1,38
553,553000,2966.3928883047247,41.5_1.1,38
554,554000,2978.04002710005,41.5_1.1,38
555,555000,2931.412700827269,41.5_1.1,38
556,556000,2951.2451770034368,41.5_1.1,38
557,557000,2774.575556139357,41.5_1.1,38
558,558000,2867.9118160419325,41.5_1.1,38
559,559000,2924.0212940864894,41.5_1.1,38
560,560000,2924.2638897130428,41.5_1.1,38
561,561000,2888.039995288686,41.5_1.1,38
562,562000,2979.8419975991433,41.5_1.1,38
563,563000,2860.739674937745,41.5_1.1,38
564,564000,2905.472632882429,41.5_1.1,38
565,565000,2911.874856151451,41.5_1.1,38
566,566000,2937.911699985949,41.5_1.1,38
567,567000,2934.193726496573,41.5_1.1,38
568,568000,2915.761005023686,41.5_1.1,38
569,569000,2881.662157385499,41.5_1.1,38
570,570000,2812.0106447779567,41.5_1.1,38
571,571000,2928.805722526518,41.5_1.1,38
572,572000,2862.83940120429,41.5_1.1,38
573,573000,2980.550426627677,41.5_1.1,38
574,574000,2885.09072753449,41.5_1.1,38
575,575000,2938.1542464176578,41.5_1.1,38
576,576000,2937.9719929300886,41.5_1.1,38
577,577000,2878.390626196257,41.5_1.1,38
578,578000,2985.601204884894,41.5_1.1,38
579,579000,3018.9308869098263,41.5_1.1,38
580,580000,2951.5898951395543,41.5_1.1,38
581,581000,2866.461789136253,41.5_1.1,38
582,582000,2918.838487774037,41.5_1.1,38
583,583000,2933.999181878682,41.5_1.1,38
584,584000,2845.804390651307,41.5_1.1,38
585,585000,2923.6233087799137,41.5_1.1,38
586,586000,2967.0949014694056,41.5_1.1,38
587,587000,2906.0303738032226,41.5_1.1,38
588,588000,2929.6242046178454,41.5_1.1,38
589,589000,2832.5697391563212,41.5_1.1,38
590,590000,2949.569628708253,41.5_1.1,38
591,591000,2922.5765484504605,41.5_1.1,38
592,592000,2913.5607261960054,41.5_1.1,38
593,593000,2893.300211695951,41.5_1.1,38
