,ite,cost,hyperparameter,repetition
0,1,34656.0652195336,41.5_1.1,10
1,1000,19616.509955269437,41.5_1.1,10
2,2000,13752.624115862287,41.5_1.1,10
3,3000,11643.006576999946,41.5_1.1,10
4,4000,10270.157287279291,41.5_1.1,10
5,5000,9472.900591860067,41.5_1.1,10
6,6000,8167.601685854401,41.5_1.1,10
7,7000,8108.888357401554,41.5_1.1,10
8,8000,7557.283313086276,41.5_1.1,10
9,9000,7228.251990030102,41.5_1.1,10
10,10000,6791.336185844383,41.5_1.1,10
11,11000,6502.707852648865,41.5_1.1,10
12,12000,6242.500057446702,41.5_1.1,10
13,13000,6131.0990554212885,41.5_1.1,10
14,14000,6025.507196286391,41.5_1.1,10
15,15000,5528.216162499712,41.5_1.1,10
16,16000,5425.330845976891,41.5_1.1,10
17,17000,5257.162787179949,41.5_1.1,10
18,18000,5170.260213312478,41.5_1.1,10
19,19000,5020.710597549817,41.5_1.1,10
20,20000,5104.624186053782,41.5_1.1,10
21,21000,4919.109387470824,41.5_1.1,10
22,22000,4850.856153045293,41.5_1.1,10
23,23000,4639.676125603117,41.5_1.1,10
24,24000,4761.679213108252,41.5_1.1,10
25,25000,4608.827484471815,41.5_1.1,10
26,26000,4713.287085528347,41.5_1.1,10
27,27000,4462.689260578214,41.5_1.1,10
28,28000,4553.7404626028465,41.5_1.1,10
29,29000,4381.321671862819,41.5_1.1,10
30,30000,4364.589393821311,41.5_1.1,10
31,31000,4252.2606410719345,41.5_1.1,10
32,32000,4254.828057434507,41.5_1.1,10
33,33000,4195.308703262086,41.5_1.1,10
34,34000,4111.181638445767,41.5_1.1,10
35,35000,4060.0101245828046,41.5_1.1,10
36,36000,4111.40654989187,41.5_1.1,10
37,37000,4035.201515292325,41.5_1.1,10
38,38000,4149.154593825429,41.5_1.1,10
39,39000,4258.98488868128,41.5_1.1,10
40,40000,3919.3085321809226,41.5_1.1,10
41,41000,3827.907970147586,41.5_1.1,10
42,42000,4410.651172128982,41.5_1.1,10
43,43000,4083.1290306693877,41.5_1.1,10
44,44000,3886.0260093900456,41.5_1.1,10
45,45000,3985.034021663713,41.5_1.1,10
46,46000,3875.473960882853,41.5_1.1,10
47,47000,3859.8916027728783,41.5_1.1,10
48,48000,4110.041674177204,41.5_1.1,10
49,49000,3785.833241830979,41.5_1.1,10
50,50000,3932.0670166118507,41.5_1.1,10
51,51000,3843.7662454644756,41.5_1.1,10
52,52000,3800.138971817303,41.5_1.1,10
