,ite,cost,hyperparameter,repetition
0,1,34211.37248563471,41.5_1.1,15
1,1000,19266.977104909554,41.5_1.1,15
2,2000,13796.279676138804,41.5_1.1,15
3,3000,12238.008412016448,41.5_1.1,15
4,4000,10472.971303125003,41.5_1.1,15
5,5000,9668.847625400776,41.5_1.1,15
6,6000,8790.16927086331,41.5_1.1,15
7,7000,7821.9287022614935,41.5_1.1,15
8,8000,7749.798477382158,41.5_1.1,15
9,9000,7212.730204898798,41.5_1.1,15
10,10000,7095.2807758130775,41.5_1.1,15
11,11000,6735.848578446883,41.5_1.1,15
12,12000,5937.769089175054,41.5_1.1,15
13,13000,6069.491025167096,41.5_1.1,15
14,14000,5741.262809663414,41.5_1.1,15
15,15000,6334.422198097337,41.5_1.1,15
16,16000,5787.1908063832725,41.5_1.1,15
17,17000,5457.7834011598225,41.5_1.1,15
18,18000,5444.981991132455,41.5_1.1,15
19,19000,5100.41335912906,41.5_1.1,15
20,20000,4784.838928992808,41.5_1.1,15
21,21000,5216.463090560318,41.5_1.1,15
22,22000,4642.427689550226,41.5_1.1,15
23,23000,4670.1367998438145,41.5_1.1,15
24,24000,4796.53336072511,41.5_1.1,15
25,25000,4691.414153317019,41.5_1.1,15
26,26000,4709.925287579503,41.5_1.1,15
27,27000,4664.268125938303,41.5_1.1,15
28,28000,4342.811327079786,41.5_1.1,15
29,29000,4341.152308919582,41.5_1.1,15
30,30000,4594.967120324168,41.5_1.1,15
31,31000,4488.856547774908,41.5_1.1,15
32,32000,4590.010030552415,41.5_1.1,15
33,33000,4210.637944775358,41.5_1.1,15
34,34000,4272.58256788011,41.5_1.1,15
35,35000,4076.3944151153355,41.5_1.1,15
36,36000,4297.321972773445,41.5_1.1,15
37,37000,4280.513577361632,41.5_1.1,15
38,38000,4009.1471983776805,41.5_1.1,15
39,39000,4063.8174037657695,41.5_1.1,15
40,40000,4009.4262519431436,41.5_1.1,15
41,41000,3946.638073526149,41.5_1.1,15
42,42000,4015.477136893358,41.5_1.1,15
43,43000,3666.7182931186185,41.5_1.1,15
44,44000,3692.4312950365484,41.5_1.1,15
45,45000,3965.79107981735,41.5_1.1,15
46,46000,3835.8542714717346,41.5_1.1,15
47,47000,4030.909844640384,41.5_1.1,15
48,48000,3681.746173899453,41.5_1.1,15
49,49000,3904.4948309024976,41.5_1.1,15
50,50000,3846.988835472022,41.5_1.1,15
51,51000,3869.8574959494117,41.5_1.1,15
52,52000,3855.848091216774,41.5_1.1,15
53,53000,3890.750634451176,41.5_1.1,15
54,54000,3849.1179453352406,41.5_1.1,15
55,55000,3694.3451916395165,41.5_1.1,15
56,56000,3724.084759098988,41.5_1.1,15
57,57000,3655.452283115778,41.5_1.1,15
58,58000,3724.8198244318155,41.5_1.1,15
59,59000,3854.4519211305283,41.5_1.1,15
60,60000,3691.601508382939,41.5_1.1,15
61,61000,3782.4073600033084,41.5_1.1,15
62,62000,3624.506238804419,41.5_1.1,15
63,63000,3623.039918697655,41.5_1.1,15
64,64000,3672.9838508795665,41.5_1.1,15
65,65000,3467.8651640963662,41.5_1.1,15
66,66000,3507.9824062882703,41.5_1.1,15
67,67000,3397.692736684443,41.5_1.1,15
68,68000,3641.622933039388,41.5_1.1,15
69,69000,3508.2598774636067,41.5_1.1,15
70,70000,3396.491054932651,41.5_1.1,15
71,71000,3717.6595762692946,41.5_1.1,15
72,72000,3513.2935738477063,41.5_1.1,15
73,73000,3532.1723464804127,41.5_1.1,15
74,74000,3332.6989013627904,41.5_1.1,15
75,75000,3431.391185312391,41.5_1.1,15
76,76000,3503.369762845726,41.5_1.1,15
77,77000,3536.82465428411,41.5_1.1,15
78,78000,3642.8412437912266,41.5_1.1,15
79,79000,3541.683543344369,41.5_1.1,15
80,80000,3383.8577763357284,41.5_1.1,15
81,81000,3404.6186513697166,41.5_1.1,15
82,82000,3289.7435131750813,41.5_1.1,15
83,83000,3415.6975783117496,41.5_1.1,15
84,84000,3292.4855277267425,41.5_1.1,15
85,85000,3335.9479018295797,41.5_1.1,15
86,86000,3382.2005530878905,41.5_1.1,15
87,87000,3490.9044246733397,41.5_1.1,15
88,88000,3454.882818166187,41.5_1.1,15
89,89000,3475.1423031630375,41.5_1.1,15
90,90000,3379.4322602522484,41.5_1.1,15
91,91000,3392.8568006513706,41.5_1.1,15
92,92000,3388.421216587526,41.5_1.1,15
93,93000,3318.4579172915696,41.5_1.1,15
94,94000,3256.2974185431217,41.5_1.1,15
95,95000,3390.5189771568334,41.5_1.1,15
96,96000,3515.952488315481,41.5_1.1,15
97,97000,3424.3606911599486,41.5_1.1,15
98,98000,3324.6983591099706,41.5_1.1,15
99,99000,3278.921762233523,41.5_1.1,15
100,100000,3230.8253010511266,41.5_1.1,15
101,101000,3380.580546076967,41.5_1.1,15
102,102000,3446.7110442007843,41.5_1.1,15
103,103000,3392.860084747818,41.5_1.1,15
104,104000,3345.117182751305,41.5_1.1,15
105,105000,3368.2025335953394,41.5_1.1,15
106,106000,3334.7145985107236,41.5_1.1,15
107,107000,3401.605440373114,41.5_1.1,15
108,108000,3255.5519345185035,41.5_1.1,15
109,109000,3218.1438174698415,41.5_1.1,15
110,110000,3243.9309481161636,41.5_1.1,15
111,111000,3024.20412849723,41.5_1.1,15
112,112000,3382.1131261743326,41.5_1.1,15
113,113000,3191.8562409922442,41.5_1.1,15
114,114000,3188.7883893178964,41.5_1.1,15
115,115000,3204.9125602369313,41.5_1.1,15
116,116000,3288.3616547812244,41.5_1.1,15
117,117000,3265.452470257244,41.5_1.1,15
118,118000,3207.6847687768227,41.5_1.1,15
119,119000,3306.8828237258735,41.5_1.1,15
120,120000,3207.665392774737,41.5_1.1,15
121,121000,3202.5772242181133,41.5_1.1,15
122,122000,3150.475697170659,41.5_1.1,15
123,123000,3385.115972800463,41.5_1.1,15
124,124000,3187.7984854092124,41.5_1.1,15
125,125000,3340.319523654032,41.5_1.1,15
126,126000,3114.1037512879902,41.5_1.1,15
127,127000,3207.5191392620623,41.5_1.1,15
128,128000,3166.3171129743887,41.5_1.1,15
129,129000,3110.9742811420247,41.5_1.1,15
130,130000,3231.9773743589867,41.5_1.1,15
131,131000,3174.1868961486043,41.5_1.1,15
132,132000,3271.8795261643945,41.5_1.1,15
133,133000,3314.689445232848,41.5_1.1,15
134,134000,3138.874711638391,41.5_1.1,15
135,135000,3244.00256029056,41.5_1.1,15
136,136000,3259.2908540633525,41.5_1.1,15
137,137000,3208.836862957468,41.5_1.1,15
138,138000,3180.9558366727624,41.5_1.1,15
139,139000,3192.6559020464883,41.5_1.1,15
140,140000,3190.7171918383924,41.5_1.1,15
141,141000,3186.2769452262323,41.5_1.1,15
142,142000,3142.072537875728,41.5_1.1,15
143,143000,3207.399770055191,41.5_1.1,15
144,144000,3026.5411985992305,41.5_1.1,15
145,145000,3341.394008563962,41.5_1.1,15
146,146000,3281.461757430907,41.5_1.1,15
147,147000,3159.131436919147,41.5_1.1,15
148,148000,3119.3549200109046,41.5_1.1,15
149,149000,3154.436175562434,41.5_1.1,15
150,150000,3105.935437735296,41.5_1.1,15
151,151000,3115.674012759262,41.5_1.1,15
152,152000,3186.5780810070582,41.5_1.1,15
153,153000,3084.4045711108292,41.5_1.1,15
154,154000,3225.586502047926,41.5_1.1,15
155,155000,3204.92693183009,41.5_1.1,15
156,156000,3125.884164861607,41.5_1.1,15
157,157000,3077.684705911781,41.5_1.1,15
158,158000,3177.282335797031,41.5_1.1,15
159,159000,3046.121905949551,41.5_1.1,15
160,160000,3055.9477676727843,41.5_1.1,15
161,161000,3043.936750834608,41.5_1.1,15
162,162000,3146.5426394844535,41.5_1.1,15
163,163000,3040.4690774732385,41.5_1.1,15
164,164000,3044.0015499398123,41.5_1.1,15
165,165000,3156.309330066801,41.5_1.1,15
166,166000,3163.2660071805985,41.5_1.1,15
167,167000,2989.841900828244,41.5_1.1,15
168,168000,3200.014203266451,41.5_1.1,15
169,169000,3068.3910789523443,41.5_1.1,15
170,170000,3104.8068276685144,41.5_1.1,15
171,171000,3233.5982427666027,41.5_1.1,15
172,172000,3193.9185904289848,41.5_1.1,15
173,173000,3130.8577488125634,41.5_1.1,15
174,174000,3164.1727340101,41.5_1.1,15
175,175000,3021.904594061656,41.5_1.1,15
176,176000,3285.9071099684,41.5_1.1,15
177,177000,3165.3268096124516,41.5_1.1,15
178,178000,3037.7335675866098,41.5_1.1,15
179,179000,3198.010000636193,41.5_1.1,15
180,180000,3158.47222606737,41.5_1.1,15
181,181000,3190.2513169322237,41.5_1.1,15
182,182000,3244.4620455696886,41.5_1.1,15
183,183000,3016.1879513201793,41.5_1.1,15
184,184000,3277.81844293717,41.5_1.1,15
185,185000,3063.0387916223553,41.5_1.1,15
186,186000,3191.053225548839,41.5_1.1,15
187,187000,3166.865283694939,41.5_1.1,15
188,188000,3050.940720631346,41.5_1.1,15
189,189000,3112.9056198203675,41.5_1.1,15
190,190000,3109.772506545729,41.5_1.1,15
191,191000,3051.8078745384028,41.5_1.1,15
192,192000,3061.0183441123213,41.5_1.1,15
193,193000,3134.870547656669,41.5_1.1,15
194,194000,3118.3398853732847,41.5_1.1,15
195,195000,3080.9804390661043,41.5_1.1,15
196,196000,3036.5852219477847,41.5_1.1,15
197,197000,3065.7429321530644,41.5_1.1,15
198,198000,3130.230136058622,41.5_1.1,15
199,199000,3132.94207742418,41.5_1.1,15
200,200000,3233.1835631559857,41.5_1.1,15
201,201000,2984.090429443047,41.5_1.1,15
202,202000,3026.8819110019213,41.5_1.1,15
203,203000,3087.892429775099,41.5_1.1,15
204,204000,3184.9348490890643,41.5_1.1,15
205,205000,3164.0346048993474,41.5_1.1,15
206,206000,3029.9992100401328,41.5_1.1,15
207,207000,3005.5071281444543,41.5_1.1,15
208,208000,2970.9844012077033,41.5_1.1,15
209,209000,3061.7726585775126,41.5_1.1,15
210,210000,3082.0343949018793,41.5_1.1,15
211,211000,3163.574330211661,41.5_1.1,15
212,212000,3015.4194178855014,41.5_1.1,15
213,213000,3088.4170357545504,41.5_1.1,15
214,214000,3119.707965616574,41.5_1.1,15
215,215000,3138.2066942516008,41.5_1.1,15
216,216000,3143.491940866693,41.5_1.1,15
217,217000,3126.611021404682,41.5_1.1,15
218,218000,3023.351601728339,41.5_1.1,15
219,219000,3133.7296786381285,41.5_1.1,15
220,220000,2992.1181070165994,41.5_1.1,15
221,221000,2971.585311047819,41.5_1.1,15
222,222000,3044.8030521163873,41.5_1.1,15
223,223000,3141.7812299388197,41.5_1.1,15
224,224000,3006.7431121940854,41.5_1.1,15
225,225000,3096.7049636147995,41.5_1.1,15
226,226000,2977.759091041035,41.5_1.1,15
227,227000,2993.8486004008882,41.5_1.1,15
228,228000,3029.2572718024467,41.5_1.1,15
229,229000,2958.221994432942,41.5_1.1,15
230,230000,3001.4495489045985,41.5_1.1,15
231,231000,3077.1788246841897,41.5_1.1,15
232,232000,3041.053870867281,41.5_1.1,15
233,233000,3210.3863232040676,41.5_1.1,15
234,234000,3082.3665856551274,41.5_1.1,15
235,235000,2925.7751445524186,41.5_1.1,15
236,236000,3070.5403250891604,41.5_1.1,15
237,237000,2959.1840314183637,41.5_1.1,15
238,238000,3044.7510841504954,41.5_1.1,15
239,239000,2961.223692081877,41.5_1.1,15
240,240000,2928.6015740353782,41.5_1.1,15
241,241000,3011.753224933051,41.5_1.1,15
242,242000,2960.5149055232405,41.5_1.1,15
243,243000,3119.097723902628,41.5_1.1,15
244,244000,2980.251037196841,41.5_1.1,15
245,245000,3034.6799135570764,41.5_1.1,15
246,246000,3026.8077159902086,41.5_1.1,15
247,247000,3043.6473114595037,41.5_1.1,15
248,248000,2966.351848229755,41.5_1.1,15
249,249000,3120.676036135648,41.5_1.1,15
250,250000,2997.3441832738004,41.5_1.1,15
251,251000,2923.280545211689,41.5_1.1,15
252,252000,3077.989468372863,41.5_1.1,15
253,253000,3081.8082942119363,41.5_1.1,15
254,254000,3049.690611118405,41.5_1.1,15
255,255000,3068.888029253408,41.5_1.1,15
256,256000,3013.399001870754,41.5_1.1,15
257,257000,2936.3316597266976,41.5_1.1,15
258,258000,2907.5389999715017,41.5_1.1,15
259,259000,3022.396501477997,41.5_1.1,15
260,260000,2983.375420703025,41.5_1.1,15
261,261000,3071.2894123643846,41.5_1.1,15
262,262000,3034.9164259081585,41.5_1.1,15
263,263000,3081.8625232689656,41.5_1.1,15
264,264000,3004.8762164838326,41.5_1.1,15
265,265000,3109.685297356785,41.5_1.1,15
266,266000,3086.166064277155,41.5_1.1,15
267,267000,3040.59970920363,41.5_1.1,15
268,268000,3024.4145634865304,41.5_1.1,15
269,269000,3066.173977927,41.5_1.1,15
270,270000,2969.8644811835816,41.5_1.1,15
271,271000,3021.291433647498,41.5_1.1,15
272,272000,3061.9762877853464,41.5_1.1,15
273,273000,2990.8880128706205,41.5_1.1,15
274,274000,2999.647995506652,41.5_1.1,15
275,275000,2918.8272368877847,41.5_1.1,15
276,276000,2989.181052493725,41.5_1.1,15
277,277000,3093.386227945136,41.5_1.1,15
278,278000,2915.1605330766256,41.5_1.1,15
279,279000,3012.316081047224,41.5_1.1,15
280,280000,3072.6311962154487,41.5_1.1,15
281,281000,2999.195540516782,41.5_1.1,15
282,282000,3118.2393827612177,41.5_1.1,15
283,283000,3065.353104894026,41.5_1.1,15
284,284000,2933.9021913571564,41.5_1.1,15
285,285000,3023.924238279011,41.5_1.1,15
286,286000,2873.5973687260284,41.5_1.1,15
287,287000,3002.3229207788722,41.5_1.1,15
288,288000,3055.996594019747,41.5_1.1,15
289,289000,2987.1734038625586,41.5_1.1,15
290,290000,2971.152060920704,41.5_1.1,15
291,291000,2976.162405031729,41.5_1.1,15
292,292000,3091.7998729488804,41.5_1.1,15
293,293000,3023.4262304818512,41.5_1.1,15
294,294000,2897.463016756387,41.5_1.1,15
295,295000,2918.8050583759345,41.5_1.1,15
296,296000,3062.4408709026493,41.5_1.1,15
297,297000,2948.0877772991785,41.5_1.1,15
298,298000,3006.047604894599,41.5_1.1,15
299,299000,3070.1844415475416,41.5_1.1,15
300,300000,2885.065962022315,41.5_1.1,15
301,301000,2862.838483466895,41.5_1.1,15
302,302000,2917.617863290142,41.5_1.1,15
303,303000,3051.377119319583,41.5_1.1,15
304,304000,2972.7020838392405,41.5_1.1,15
305,305000,2999.1975764969534,41.5_1.1,15
306,306000,3045.1942766624998,41.5_1.1,15
307,307000,2961.5552915507114,41.5_1.1,15
308,308000,2902.2386486808878,41.5_1.1,15
309,309000,2950.9809054813413,41.5_1.1,15
310,310000,3060.4356955647168,41.5_1.1,15
311,311000,3044.326694862948,41.5_1.1,15
312,312000,3057.256469327143,41.5_1.1,15
313,313000,3102.2917863789703,41.5_1.1,15
314,314000,2995.3184054131607,41.5_1.1,15
315,315000,2887.212831690577,41.5_1.1,15
316,316000,3046.0764002539995,41.5_1.1,15
317,317000,3050.061639127665,41.5_1.1,15
318,318000,3022.54219610418,41.5_1.1,15
319,319000,3026.5129693744593,41.5_1.1,15
320,320000,2915.838749199199,41.5_1.1,15
321,321000,2892.327419633212,41.5_1.1,15
322,322000,3072.42042836001,41.5_1.1,15
323,323000,2991.2436577859585,41.5_1.1,15
324,324000,2924.3231036001207,41.5_1.1,15
325,325000,2954.796917661325,41.5_1.1,15
326,326000,3003.1828095303504,41.5_1.1,15
327,327000,2928.5943699736704,41.5_1.1,15
328,328000,2973.9371919134314,41.5_1.1,15
329,329000,3034.4074773150064,41.5_1.1,15
330,330000,2956.284435187749,41.5_1.1,15
331,331000,2980.9252171071457,41.5_1.1,15
332,332000,2931.2624689421496,41.5_1.1,15
333,333000,3020.390237801184,41.5_1.1,15
334,334000,3080.0114853145838,41.5_1.1,15
335,335000,2910.026247811552,41.5_1.1,15
336,336000,2965.3017863290743,41.5_1.1,15
337,337000,2856.432877062382,41.5_1.1,15
338,338000,2991.257971108425,41.5_1.1,15
339,339000,2869.3895317159318,41.5_1.1,15
340,340000,2965.5829619306614,41.5_1.1,15
341,341000,3039.0603130248473,41.5_1.1,15
342,342000,3006.5999194219253,41.5_1.1,15
343,343000,3033.8455549427754,41.5_1.1,15
344,344000,3036.2844567824714,41.5_1.1,15
345,345000,2995.8358014265114,41.5_1.1,15
346,346000,3110.0754450154245,41.5_1.1,15
347,347000,3052.4907283923244,41.5_1.1,15
348,348000,3014.5181791052064,41.5_1.1,15
349,349000,2944.4953312222156,41.5_1.1,15
350,350000,2927.922228858398,41.5_1.1,15
351,351000,2968.2178293256325,41.5_1.1,15
352,352000,2875.756727011154,41.5_1.1,15
353,353000,2974.8698755356813,41.5_1.1,15
354,354000,3025.5227296476323,41.5_1.1,15
355,355000,2948.6945939573384,41.5_1.1,15
356,356000,3041.908646712313,41.5_1.1,15
357,357000,3028.7191560900314,41.5_1.1,15
358,358000,2927.4118510602407,41.5_1.1,15
359,359000,2953.1678447185905,41.5_1.1,15
360,360000,2994.2816866614207,41.5_1.1,15
361,361000,2838.483832692181,41.5_1.1,15
362,362000,3124.3726330346212,41.5_1.1,15
363,363000,2987.13226258591,41.5_1.1,15
364,364000,2982.507319598653,41.5_1.1,15
365,365000,3004.237629036895,41.5_1.1,15
366,366000,2876.4043027743023,41.5_1.1,15
367,367000,2988.6142519404375,41.5_1.1,15
368,368000,2923.2669927762586,41.5_1.1,15
369,369000,2901.538859868925,41.5_1.1,15
370,370000,3025.724671923259,41.5_1.1,15
371,371000,2841.3785606548563,41.5_1.1,15
372,372000,2953.8387677747905,41.5_1.1,15
373,373000,2942.430923220239,41.5_1.1,15
374,374000,3005.208756612058,41.5_1.1,15
375,375000,2910.204103732504,41.5_1.1,15
376,376000,2877.4078142327703,41.5_1.1,15
377,377000,2952.275017881953,41.5_1.1,15
378,378000,2891.581497397943,41.5_1.1,15
379,379000,2943.820626735171,41.5_1.1,15
380,380000,3014.537288527669,41.5_1.1,15
381,381000,2958.840777852222,41.5_1.1,15
382,382000,3018.3915944105215,41.5_1.1,15
383,383000,2929.012296211109,41.5_1.1,15
384,384000,2946.2698345373296,41.5_1.1,15
385,385000,2993.0874431591624,41.5_1.1,15
386,386000,2945.282797472411,41.5_1.1,15
387,387000,2989.7867286565506,41.5_1.1,15
388,388000,3002.7985676748576,41.5_1.1,15
389,389000,2932.729408873095,41.5_1.1,15
390,390000,2960.583570118694,41.5_1.1,15
391,391000,2988.4718588051305,41.5_1.1,15
392,392000,2939.9681282454085,41.5_1.1,15
393,393000,2884.1300560554114,41.5_1.1,15
394,394000,2927.614776137182,41.5_1.1,15
395,395000,2991.398641809088,41.5_1.1,15
396,396000,2947.6768172392335,41.5_1.1,15
397,397000,2891.0283011943216,41.5_1.1,15
398,398000,2994.2748759097767,41.5_1.1,15
399,399000,2935.942843455557,41.5_1.1,15
400,400000,2951.528711867153,41.5_1.1,15
401,401000,3054.7780812718993,41.5_1.1,15
402,402000,2902.6544642353956,41.5_1.1,15
403,403000,2897.869213678291,41.5_1.1,15
404,404000,3022.267000512228,41.5_1.1,15
405,405000,2968.0723794876194,41.5_1.1,15
406,406000,2966.902632446362,41.5_1.1,15
407,407000,2928.32171477567,41.5_1.1,15
408,408000,2935.967350808926,41.5_1.1,15
409,409000,2942.7143587568307,41.5_1.1,15
410,410000,2926.30148226184,41.5_1.1,15
411,411000,2983.6886520981584,41.5_1.1,15
412,412000,2909.22754877326,41.5_1.1,15
413,413000,2980.5636294511605,41.5_1.1,15
414,414000,2873.205758295341,41.5_1.1,15
415,415000,2927.0611318517276,41.5_1.1,15
416,416000,2922.801665747833,41.5_1.1,15
417,417000,2970.2782997983363,41.5_1.1,15
418,418000,3053.6012677797144,41.5_1.1,15
419,419000,2995.4495030010726,41.5_1.1,15
420,420000,2914.834439632592,41.5_1.1,15
421,421000,2968.738875784604,41.5_1.1,15
422,422000,3003.473402642842,41.5_1.1,15
423,423000,2995.543487534522,41.5_1.1,15
424,424000,2928.7647366924502,41.5_1.1,15
425,425000,2975.1928930966483,41.5_1.1,15
426,426000,2940.0116990324905,41.5_1.1,15
427,427000,2957.6393301190883,41.5_1.1,15
428,428000,2967.911043771779,41.5_1.1,15
429,429000,2921.1018226594624,41.5_1.1,15
430,430000,3017.6136110851485,41.5_1.1,15
431,431000,2976.5299107888713,41.5_1.1,15
432,432000,2990.8127063117045,41.5_1.1,15
433,433000,3063.3091245886053,41.5_1.1,15
434,434000,2895.163363127876,41.5_1.1,15
435,435000,2877.00251238139,41.5_1.1,15
436,436000,2881.1054932332754,41.5_1.1,15
437,437000,2927.4391071075734,41.5_1.1,15
438,438000,3002.5636187761634,41.5_1.1,15
439,439000,3013.5673273213174,41.5_1.1,15
440,440000,2962.0521019200646,41.5_1.1,15
441,441000,2975.6649517594083,41.5_1.1,15
442,442000,2914.949284548125,41.5_1.1,15
443,443000,2966.8565622779765,41.5_1.1,15
444,444000,3017.7269838752295,41.5_1.1,15
445,445000,2943.476155670978,41.5_1.1,15
446,446000,2954.691410763664,41.5_1.1,15
447,447000,2982.043183292485,41.5_1.1,15
448,448000,2891.634800528156,41.5_1.1,15
449,449000,3006.279727459028,41.5_1.1,15
450,450000,3012.4255906938133,41.5_1.1,15
451,451000,2907.438917289463,41.5_1.1,15
452,452000,2892.6745026642934,41.5_1.1,15
453,453000,2864.4599926553456,41.5_1.1,15
454,454000,2862.7855028240533,41.5_1.1,15
455,455000,2855.238625992425,41.5_1.1,15
456,456000,2890.2096415309443,41.5_1.1,15
457,457000,3064.1835449309606,41.5_1.1,15
458,458000,2968.4238587090845,41.5_1.1,15
459,459000,2956.7277681643027,41.5_1.1,15
460,460000,3005.7882801640203,41.5_1.1,15
461,461000,2851.2198967173645,41.5_1.1,15
462,462000,2949.467548273339,41.5_1.1,15
