,ite,cost,hyperparameter,repetition
0,1,33869.14382167923,41.5_1.1,14
1,1000,18235.578671713858,41.5_1.1,14
2,2000,13857.582283561023,41.5_1.1,14
3,3000,11656.486182920027,41.5_1.1,14
4,4000,9956.196670710959,41.5_1.1,14
5,5000,8831.78274548681,41.5_1.1,14
6,6000,8448.364341938715,41.5_1.1,14
7,7000,8007.342550300934,41.5_1.1,14
8,8000,7538.030865227205,41.5_1.1,14
9,9000,7113.064733464882,41.5_1.1,14
10,10000,6913.4183918140725,41.5_1.1,14
11,11000,6125.000748514495,41.5_1.1,14
12,12000,6324.219238195275,41.5_1.1,14
13,13000,5989.42094244535,41.5_1.1,14
14,14000,5623.496591282534,41.5_1.1,14
15,15000,5633.93601255021,41.5_1.1,14
16,16000,5708.316242716091,41.5_1.1,14
17,17000,5461.165571373759,41.5_1.1,14
18,18000,5376.1764031974,41.5_1.1,14
19,19000,5275.740898592989,41.5_1.1,14
20,20000,5587.846593337925,41.5_1.1,14
21,21000,4867.937471894674,41.5_1.1,14
22,22000,4994.346179013117,41.5_1.1,14
23,23000,4678.885579933635,41.5_1.1,14
24,24000,4799.967149477048,41.5_1.1,14
25,25000,4668.0681634866805,41.5_1.1,14
26,26000,4564.801581180627,41.5_1.1,14
27,27000,4261.431719990042,41.5_1.1,14
28,28000,4490.063941219671,41.5_1.1,14
29,29000,4476.526372460067,41.5_1.1,14
30,30000,4411.698536099819,41.5_1.1,14
31,31000,4355.266404886377,41.5_1.1,14
32,32000,4176.913577337963,41.5_1.1,14
33,33000,4486.403442240307,41.5_1.1,14
34,34000,4298.962461184086,41.5_1.1,14
35,35000,3954.0055402047424,41.5_1.1,14
36,36000,4173.514215859911,41.5_1.1,14
37,37000,4209.161844451083,41.5_1.1,14
38,38000,4007.1127574647753,41.5_1.1,14
39,39000,4021.5915022895756,41.5_1.1,14
40,40000,4119.33831340586,41.5_1.1,14
41,41000,4211.948532595229,41.5_1.1,14
42,42000,3978.3523651789164,41.5_1.1,14
43,43000,3717.940222374476,41.5_1.1,14
44,44000,3816.5923845183333,41.5_1.1,14
45,45000,3639.3351078837877,41.5_1.1,14
46,46000,3752.2393618903047,41.5_1.1,14
47,47000,3798.6831242000685,41.5_1.1,14
48,48000,3824.1262768704864,41.5_1.1,14
49,49000,3997.2325999236305,41.5_1.1,14
50,50000,3786.227030188444,41.5_1.1,14
51,51000,3960.745011886271,41.5_1.1,14
52,52000,3765.7006137384187,41.5_1.1,14
53,53000,3710.140278184754,41.5_1.1,14
54,54000,3987.3803727147556,41.5_1.1,14
55,55000,3640.1180162025157,41.5_1.1,14
56,56000,3634.316724108839,41.5_1.1,14
57,57000,3775.8812936958434,41.5_1.1,14
58,58000,3701.4210658839847,41.5_1.1,14
59,59000,3689.842867770822,41.5_1.1,14
60,60000,3685.3613703339206,41.5_1.1,14
61,61000,3694.956358293352,41.5_1.1,14
62,62000,3797.570019022231,41.5_1.1,14
63,63000,3744.0711200204532,41.5_1.1,14
64,64000,3557.839749933603,41.5_1.1,14
65,65000,3463.4747074041247,41.5_1.1,14
66,66000,3698.6327121460113,41.5_1.1,14
67,67000,3566.4703424691293,41.5_1.1,14
68,68000,3491.110759465309,41.5_1.1,14
69,69000,3770.275819556498,41.5_1.1,14
70,70000,3682.4452784017603,41.5_1.1,14
71,71000,3405.60723777643,41.5_1.1,14
72,72000,3619.972161025306,41.5_1.1,14
73,73000,3280.9516559333697,41.5_1.1,14
74,74000,3436.0663155648044,41.5_1.1,14
75,75000,3697.7998304205985,41.5_1.1,14
76,76000,3495.2238416248238,41.5_1.1,14
77,77000,3332.3305983707883,41.5_1.1,14
78,78000,3459.793154909396,41.5_1.1,14
79,79000,3482.146463751007,41.5_1.1,14
80,80000,3388.7011489300767,41.5_1.1,14
81,81000,3450.8215132332575,41.5_1.1,14
82,82000,3474.9911263568342,41.5_1.1,14
83,83000,3437.396646771742,41.5_1.1,14
84,84000,3378.773520125418,41.5_1.1,14
85,85000,3232.195770017376,41.5_1.1,14
86,86000,3434.795434423242,41.5_1.1,14
87,87000,3398.5427183181164,41.5_1.1,14
88,88000,3475.2973481903327,41.5_1.1,14
89,89000,3512.3393006989195,41.5_1.1,14
90,90000,3355.6969818080124,41.5_1.1,14
91,91000,3386.4920979119433,41.5_1.1,14
92,92000,3467.3047062704263,41.5_1.1,14
93,93000,3368.1363513296023,41.5_1.1,14
94,94000,3314.346880713344,41.5_1.1,14
95,95000,3484.157844809472,41.5_1.1,14
96,96000,3354.559291490437,41.5_1.1,14
97,97000,3461.323283325495,41.5_1.1,14
98,98000,3250.0324642317537,41.5_1.1,14
99,99000,3169.4482277065385,41.5_1.1,14
100,100000,3405.374064740039,41.5_1.1,14
101,101000,3328.1102793118325,41.5_1.1,14
102,102000,3449.2024007299774,41.5_1.1,14
103,103000,3287.3859133028704,41.5_1.1,14
104,104000,3263.283859083049,41.5_1.1,14
105,105000,3452.4960644286957,41.5_1.1,14
106,106000,3294.227121047459,41.5_1.1,14
107,107000,3294.286702254718,41.5_1.1,14
108,108000,3208.0813308191237,41.5_1.1,14
109,109000,3230.8383198522315,41.5_1.1,14
110,110000,3370.146616177171,41.5_1.1,14
111,111000,3066.2066176292547,41.5_1.1,14
112,112000,3281.2343996263958,41.5_1.1,14
113,113000,3232.496849139077,41.5_1.1,14
114,114000,3226.1689944035134,41.5_1.1,14
115,115000,3192.9121682052078,41.5_1.1,14
116,116000,3255.0819674552927,41.5_1.1,14
117,117000,3191.6511641063107,41.5_1.1,14
118,118000,3331.625091080633,41.5_1.1,14
119,119000,3154.0773005306855,41.5_1.1,14
120,120000,3095.4001356838894,41.5_1.1,14
121,121000,3090.3708235374506,41.5_1.1,14
122,122000,3183.1536438860617,41.5_1.1,14
123,123000,3328.638330391559,41.5_1.1,14
124,124000,3294.145419743206,41.5_1.1,14
125,125000,3440.7674244894124,41.5_1.1,14
126,126000,3330.071441217012,41.5_1.1,14
127,127000,3240.896581386611,41.5_1.1,14
128,128000,3068.505579442319,41.5_1.1,14
129,129000,3290.0405818835125,41.5_1.1,14
130,130000,3191.0527299264477,41.5_1.1,14
131,131000,3107.220654602514,41.5_1.1,14
132,132000,3191.402820148977,41.5_1.1,14
133,133000,3086.357539891807,41.5_1.1,14
134,134000,3213.7192864957906,41.5_1.1,14
135,135000,3222.612504365232,41.5_1.1,14
136,136000,3216.4039169430116,41.5_1.1,14
137,137000,3240.5395093201873,41.5_1.1,14
138,138000,3222.025456122291,41.5_1.1,14
139,139000,3193.01542817598,41.5_1.1,14
140,140000,3121.740164222991,41.5_1.1,14
141,141000,3260.135554387487,41.5_1.1,14
142,142000,3132.451560896982,41.5_1.1,14
143,143000,3041.377509512883,41.5_1.1,14
144,144000,3123.0706639024575,41.5_1.1,14
145,145000,3132.031086867832,41.5_1.1,14
146,146000,3187.846151494473,41.5_1.1,14
147,147000,3190.2675624898,41.5_1.1,14
148,148000,3227.6162966923816,41.5_1.1,14
149,149000,3204.876198496695,41.5_1.1,14
150,150000,3248.2172726133904,41.5_1.1,14
151,151000,3113.4854825602347,41.5_1.1,14
152,152000,3050.782976056551,41.5_1.1,14
153,153000,3170.567734633093,41.5_1.1,14
154,154000,3138.802654252528,41.5_1.1,14
155,155000,3244.4730552212486,41.5_1.1,14
156,156000,3056.9542093000027,41.5_1.1,14
157,157000,3230.826060423618,41.5_1.1,14
158,158000,3200.6245873613893,41.5_1.1,14
159,159000,2990.1948255530706,41.5_1.1,14
160,160000,3211.9749650763347,41.5_1.1,14
161,161000,3089.26211287309,41.5_1.1,14
162,162000,3104.7626508149056,41.5_1.1,14
163,163000,3224.5931589503803,41.5_1.1,14
164,164000,3061.097182977058,41.5_1.1,14
165,165000,3187.4040553816394,41.5_1.1,14
166,166000,3213.0752936903114,41.5_1.1,14
167,167000,2973.8130113656375,41.5_1.1,14
168,168000,3224.837644811938,41.5_1.1,14
169,169000,3078.1450159700876,41.5_1.1,14
170,170000,3144.3598513607317,41.5_1.1,14
171,171000,3129.7508408478093,41.5_1.1,14
172,172000,3171.769183720766,41.5_1.1,14
173,173000,3270.2565441366414,41.5_1.1,14
174,174000,3075.8292141089555,41.5_1.1,14
175,175000,3118.9103956454087,41.5_1.1,14
176,176000,3123.879459205818,41.5_1.1,14
177,177000,3194.430633462176,41.5_1.1,14
178,178000,3167.711389086711,41.5_1.1,14
179,179000,3020.261893211609,41.5_1.1,14
180,180000,2999.8893749717085,41.5_1.1,14
181,181000,3079.2183998414316,41.5_1.1,14
182,182000,3030.8569955596718,41.5_1.1,14
183,183000,3129.152152015684,41.5_1.1,14
184,184000,3148.4055450510064,41.5_1.1,14
