,ite,cost,hyperparameter,repetition
0,1,33145.577753985985,41.5_1.1,21
1,1000,17924.42716325498,41.5_1.1,21
2,2000,14215.23413159488,41.5_1.1,21
3,3000,11354.754181236041,41.5_1.1,21
4,4000,10132.413535409116,41.5_1.1,21
5,5000,9949.945595045114,41.5_1.1,21
6,6000,8679.729032759222,41.5_1.1,21
7,7000,8081.424171829059,41.5_1.1,21
8,8000,7727.410777359611,41.5_1.1,21
9,9000,7591.065268244491,41.5_1.1,21
10,10000,6748.880501440265,41.5_1.1,21
11,11000,6810.049153965854,41.5_1.1,21
12,12000,6265.472632812386,41.5_1.1,21
13,13000,5915.931815372224,41.5_1.1,21
14,14000,5828.037823925221,41.5_1.1,21
15,15000,5615.90134774526,41.5_1.1,21
16,16000,5490.280709078328,41.5_1.1,21
17,17000,5547.053596168299,41.5_1.1,21
18,18000,5171.348219562409,41.5_1.1,21
19,19000,4919.192737668465,41.5_1.1,21
20,20000,5031.05626760941,41.5_1.1,21
21,21000,4891.294693433206,41.5_1.1,21
22,22000,4964.431603015039,41.5_1.1,21
23,23000,4719.628158934388,41.5_1.1,21
24,24000,4778.2062672852235,41.5_1.1,21
25,25000,4658.140870604,41.5_1.1,21
26,26000,4278.985357597962,41.5_1.1,21
27,27000,4691.644398050672,41.5_1.1,21
28,28000,4380.238437752952,41.5_1.1,21
29,29000,4371.6476512720565,41.5_1.1,21
30,30000,4381.157871416882,41.5_1.1,21
31,31000,4340.322286960874,41.5_1.1,21
32,32000,4388.337221998049,41.5_1.1,21
33,33000,4114.75116661868,41.5_1.1,21
34,34000,4211.004543748831,41.5_1.1,21
35,35000,3904.0840322451522,41.5_1.1,21
36,36000,3932.2740135640097,41.5_1.1,21
37,37000,4210.568749001361,41.5_1.1,21
38,38000,4145.983367557187,41.5_1.1,21
39,39000,3995.6935898775955,41.5_1.1,21
40,40000,3933.476311634631,41.5_1.1,21
41,41000,4107.7661202381905,41.5_1.1,21
42,42000,3971.097074032354,41.5_1.1,21
43,43000,4012.540162155273,41.5_1.1,21
44,44000,3991.560688456382,41.5_1.1,21
45,45000,3851.074974348205,41.5_1.1,21
46,46000,3839.526928109599,41.5_1.1,21
47,47000,3809.4070833512105,41.5_1.1,21
48,48000,3883.4067700917376,41.5_1.1,21
49,49000,3986.5374827747582,41.5_1.1,21
50,50000,3804.910546096807,41.5_1.1,21
51,51000,3739.155013098725,41.5_1.1,21
52,52000,3797.2158530452834,41.5_1.1,21
53,53000,3619.282923604501,41.5_1.1,21
54,54000,3777.861663740317,41.5_1.1,21
55,55000,3734.1142868783586,41.5_1.1,21
56,56000,3670.251202213989,41.5_1.1,21
57,57000,3699.351483687405,41.5_1.1,21
58,58000,3663.253368425628,41.5_1.1,21
59,59000,3559.767188653675,41.5_1.1,21
60,60000,3593.929968590611,41.5_1.1,21
61,61000,3525.8757154166483,41.5_1.1,21
62,62000,3557.806283127726,41.5_1.1,21
63,63000,3859.5160509137872,41.5_1.1,21
64,64000,3716.5245894716777,41.5_1.1,21
65,65000,3639.307166592807,41.5_1.1,21
66,66000,3535.310901981014,41.5_1.1,21
67,67000,3527.8652342237215,41.5_1.1,21
68,68000,3659.006994775387,41.5_1.1,21
69,69000,3364.940304662615,41.5_1.1,21
70,70000,3614.7520892924053,41.5_1.1,21
71,71000,3516.785694573066,41.5_1.1,21
72,72000,3516.9453191553857,41.5_1.1,21
73,73000,3567.946728250634,41.5_1.1,21
74,74000,3469.7034052632903,41.5_1.1,21
75,75000,3626.836207988136,41.5_1.1,21
76,76000,3511.15220417737,41.5_1.1,21
77,77000,3433.3162042552813,41.5_1.1,21
78,78000,3325.380186997926,41.5_1.1,21
79,79000,3325.238375083581,41.5_1.1,21
80,80000,3596.1291717635827,41.5_1.1,21
81,81000,3481.7557041803625,41.5_1.1,21
82,82000,3337.31002098403,41.5_1.1,21
83,83000,3559.5301418935474,41.5_1.1,21
84,84000,3454.4169807106277,41.5_1.1,21
85,85000,3364.5557375535755,41.5_1.1,21
86,86000,3529.7364107571407,41.5_1.1,21
87,87000,3368.3054815474475,41.5_1.1,21
88,88000,3371.0850234051636,41.5_1.1,21
89,89000,3415.1849958801704,41.5_1.1,21
90,90000,3388.6771824474645,41.5_1.1,21
91,91000,3322.033122453183,41.5_1.1,21
92,92000,3490.877395613904,41.5_1.1,21
93,93000,3409.5545164383643,41.5_1.1,21
94,94000,3383.053098028579,41.5_1.1,21
95,95000,3435.121650616241,41.5_1.1,21
96,96000,3346.4352456818983,41.5_1.1,21
97,97000,3486.217487017022,41.5_1.1,21
98,98000,3393.451913019037,41.5_1.1,21
99,99000,3299.702386811397,41.5_1.1,21
100,100000,3271.107211352442,41.5_1.1,21
101,101000,3291.8978356895063,41.5_1.1,21
102,102000,3333.4670422724525,41.5_1.1,21
103,103000,3169.345799389416,41.5_1.1,21
104,104000,3170.186421420065,41.5_1.1,21
105,105000,3506.1549767510814,41.5_1.1,21
106,106000,3177.0549767530574,41.5_1.1,21
107,107000,3337.454600312434,41.5_1.1,21
108,108000,3360.630456251876,41.5_1.1,21
109,109000,3328.1450585170473,41.5_1.1,21
110,110000,3254.180423186696,41.5_1.1,21
111,111000,3249.7206115746103,41.5_1.1,21
112,112000,3131.4194114857632,41.5_1.1,21
113,113000,3259.9995214741252,41.5_1.1,21
114,114000,3320.1144317816706,41.5_1.1,21
115,115000,3267.689231678061,41.5_1.1,21
116,116000,3265.7362034153416,41.5_1.1,21
117,117000,3414.438462152408,41.5_1.1,21
118,118000,3123.982665392283,41.5_1.1,21
119,119000,3157.1301632548484,41.5_1.1,21
120,120000,3173.6158601182797,41.5_1.1,21
121,121000,3417.408723706659,41.5_1.1,21
122,122000,3461.1681879671532,41.5_1.1,21
123,123000,3146.5686291964166,41.5_1.1,21
124,124000,3174.1620397029533,41.5_1.1,21
125,125000,3153.3808567210276,41.5_1.1,21
126,126000,3316.495867768165,41.5_1.1,21
127,127000,3263.851252388964,41.5_1.1,21
128,128000,3219.6638281916735,41.5_1.1,21
129,129000,3373.6613625565515,41.5_1.1,21
130,130000,3327.321772444399,41.5_1.1,21
131,131000,3136.068927006964,41.5_1.1,21
132,132000,3336.6838453345204,41.5_1.1,21
133,133000,3159.3075331979576,41.5_1.1,21
134,134000,3317.4307210507527,41.5_1.1,21
135,135000,3269.0014526027894,41.5_1.1,21
136,136000,3126.7406132603896,41.5_1.1,21
137,137000,3151.426438987761,41.5_1.1,21
138,138000,3182.5321355793794,41.5_1.1,21
139,139000,3252.6889414520924,41.5_1.1,21
140,140000,3034.1025069489883,41.5_1.1,21
141,141000,3284.063011655895,41.5_1.1,21
142,142000,3082.235989506337,41.5_1.1,21
143,143000,3176.8942729557148,41.5_1.1,21
144,144000,3312.8753101750685,41.5_1.1,21
145,145000,3141.505625744666,41.5_1.1,21
146,146000,3360.9708659265866,41.5_1.1,21
147,147000,3397.706539156156,41.5_1.1,21
148,148000,3234.78870147442,41.5_1.1,21
149,149000,3064.7045657190865,41.5_1.1,21
150,150000,3052.9704240777514,41.5_1.1,21
151,151000,3207.9886498008277,41.5_1.1,21
152,152000,3251.837077370462,41.5_1.1,21
153,153000,3194.2057962471686,41.5_1.1,21
154,154000,3197.458288088593,41.5_1.1,21
155,155000,3145.316608158624,41.5_1.1,21
156,156000,3081.23263148378,41.5_1.1,21
157,157000,3215.2002999752085,41.5_1.1,21
158,158000,2966.035808604235,41.5_1.1,21
159,159000,3265.2332763014774,41.5_1.1,21
160,160000,3262.0374698022806,41.5_1.1,21
161,161000,3187.204211387413,41.5_1.1,21
162,162000,3071.9903015905556,41.5_1.1,21
163,163000,3364.617660401999,41.5_1.1,21
164,164000,3101.0541641787927,41.5_1.1,21
165,165000,3129.498438979642,41.5_1.1,21
166,166000,3150.5405038414433,41.5_1.1,21
167,167000,3100.855747918766,41.5_1.1,21
168,168000,3119.686612347599,41.5_1.1,21
169,169000,3154.746124250319,41.5_1.1,21
170,170000,3045.7251047609907,41.5_1.1,21
171,171000,3059.455954092877,41.5_1.1,21
172,172000,3069.6357968903585,41.5_1.1,21
173,173000,3071.443621254575,41.5_1.1,21
174,174000,3140.0961179910196,41.5_1.1,21
175,175000,3086.073166172248,41.5_1.1,21
176,176000,3195.333642762022,41.5_1.1,21
177,177000,3021.358229612552,41.5_1.1,21
178,178000,2979.9542310512666,41.5_1.1,21
179,179000,3136.974711976263,41.5_1.1,21
180,180000,3012.8635395633783,41.5_1.1,21
181,181000,3083.53545197071,41.5_1.1,21
182,182000,3168.1244110464695,41.5_1.1,21
183,183000,3082.7357076893873,41.5_1.1,21
184,184000,3125.0649401105834,41.5_1.1,21
185,185000,3146.4048293690366,41.5_1.1,21
186,186000,3313.8755772605023,41.5_1.1,21
187,187000,3070.1434086991912,41.5_1.1,21
188,188000,3114.055208308143,41.5_1.1,21
189,189000,3155.2962003016714,41.5_1.1,21
190,190000,3061.4739633443223,41.5_1.1,21
191,191000,3016.573048715951,41.5_1.1,21
192,192000,3242.804614434379,41.5_1.1,21
193,193000,3128.837532922759,41.5_1.1,21
194,194000,2997.1022222012043,41.5_1.1,21
195,195000,3086.6344554493216,41.5_1.1,21
196,196000,3142.4418416721674,41.5_1.1,21
197,197000,3134.0613508695515,41.5_1.1,21
198,198000,3030.281143917977,41.5_1.1,21
199,199000,3077.625014388451,41.5_1.1,21
200,200000,3063.850400015578,41.5_1.1,21
201,201000,3076.611021829667,41.5_1.1,21
202,202000,3104.9206659000015,41.5_1.1,21
203,203000,3076.276077089451,41.5_1.1,21
204,204000,3124.2721542841477,41.5_1.1,21
205,205000,3059.38475223765,41.5_1.1,21
206,206000,3138.308234812536,41.5_1.1,21
207,207000,3123.5293829484185,41.5_1.1,21
208,208000,3056.128040620657,41.5_1.1,21
209,209000,3225.9318370914675,41.5_1.1,21
210,210000,3045.4068056012416,41.5_1.1,21
211,211000,2929.20099949888,41.5_1.1,21
212,212000,3079.811627608343,41.5_1.1,21
213,213000,3063.1963451490615,41.5_1.1,21
214,214000,3231.013975266312,41.5_1.1,21
215,215000,3089.1814713964895,41.5_1.1,21
216,216000,3024.6758184513715,41.5_1.1,21
217,217000,3077.832138215879,41.5_1.1,21
218,218000,3124.5057629420985,41.5_1.1,21
219,219000,3027.601805820282,41.5_1.1,21
220,220000,3042.4425831587105,41.5_1.1,21
221,221000,3095.37139210647,41.5_1.1,21
222,222000,2959.94699710728,41.5_1.1,21
223,223000,3090.3299386603576,41.5_1.1,21
224,224000,3150.5565971987176,41.5_1.1,21
225,225000,3071.738039385457,41.5_1.1,21
226,226000,3058.6851650750523,41.5_1.1,21
227,227000,3024.287859005712,41.5_1.1,21
228,228000,3123.5115393640895,41.5_1.1,21
229,229000,2943.9039900874936,41.5_1.1,21
230,230000,3112.6914043418124,41.5_1.1,21
