,ite,cost,hyperparameter,repetition
0,1,33498.92087985374,41.5_1.1,49
1,1000,18971.4720503491,41.5_1.1,49
2,2000,14584.87236983173,41.5_1.1,49
3,3000,12064.531302038313,41.5_1.1,49
4,4000,10656.448387835691,41.5_1.1,49
5,5000,9919.299327640432,41.5_1.1,49
6,6000,8383.148582808486,41.5_1.1,49
7,7000,7925.8660339221,41.5_1.1,49
8,8000,7457.010980615957,41.5_1.1,49
9,9000,7082.411100184911,41.5_1.1,49
10,10000,6914.361637280505,41.5_1.1,49
11,11000,6438.633509430944,41.5_1.1,49
12,12000,6089.019636379136,41.5_1.1,49
13,13000,6208.587784912916,41.5_1.1,49
14,14000,5737.529517173948,41.5_1.1,49
15,15000,6120.7662750487225,41.5_1.1,49
16,16000,5411.235744454556,41.5_1.1,49
17,17000,5091.7122422814155,41.5_1.1,49
18,18000,5157.331957438626,41.5_1.1,49
19,19000,5181.555439044449,41.5_1.1,49
20,20000,5019.332825787049,41.5_1.1,49
21,21000,5006.906832435451,41.5_1.1,49
22,22000,4990.702385279979,41.5_1.1,49
23,23000,4678.125354213828,41.5_1.1,49
24,24000,4704.05667442215,41.5_1.1,49
25,25000,4791.432181309433,41.5_1.1,49
26,26000,4527.267656012889,41.5_1.1,49
27,27000,4338.208223880908,41.5_1.1,49
28,28000,4649.031962764806,41.5_1.1,49
29,29000,4568.215194793478,41.5_1.1,49
30,30000,4467.440422804403,41.5_1.1,49
31,31000,4268.993453861789,41.5_1.1,49
32,32000,4188.2964626996045,41.5_1.1,49
33,33000,4562.657004776951,41.5_1.1,49
34,34000,4313.5179758791355,41.5_1.1,49
35,35000,4132.761372357204,41.5_1.1,49
36,36000,4142.218070033858,41.5_1.1,49
37,37000,4065.9610612964398,41.5_1.1,49
38,38000,3902.558432797731,41.5_1.1,49
39,39000,3909.5191869955574,41.5_1.1,49
40,40000,3982.9392299196884,41.5_1.1,49
41,41000,4196.837301281636,41.5_1.1,49
42,42000,3919.4957294988317,41.5_1.1,49
43,43000,3979.17918247958,41.5_1.1,49
44,44000,3865.5412976619345,41.5_1.1,49
45,45000,4061.831094821535,41.5_1.1,49
46,46000,3987.2511584926497,41.5_1.1,49
47,47000,3953.9331206415527,41.5_1.1,49
48,48000,3686.008829349948,41.5_1.1,49
49,49000,4001.7699228395745,41.5_1.1,49
50,50000,3850.1785148404283,41.5_1.1,49
51,51000,3707.8874327061976,41.5_1.1,49
52,52000,3677.212087166858,41.5_1.1,49
53,53000,3809.4111769362116,41.5_1.1,49
54,54000,3880.875367187478,41.5_1.1,49
55,55000,3878.25734716934,41.5_1.1,49
56,56000,3743.57710358619,41.5_1.1,49
57,57000,3716.949044659644,41.5_1.1,49
58,58000,3549.3544606392757,41.5_1.1,49
59,59000,3510.5237173412133,41.5_1.1,49
60,60000,3667.9362354484488,41.5_1.1,49
61,61000,3574.914271220798,41.5_1.1,49
62,62000,3665.72463656745,41.5_1.1,49
63,63000,3492.8802582978706,41.5_1.1,49
64,64000,3559.766220814895,41.5_1.1,49
65,65000,3429.262136659321,41.5_1.1,49
66,66000,3754.840260135495,41.5_1.1,49
67,67000,3373.735105161701,41.5_1.1,49
68,68000,3494.0912849748943,41.5_1.1,49
69,69000,3595.655205717249,41.5_1.1,49
70,70000,3721.5334052156795,41.5_1.1,49
71,71000,3507.455319281305,41.5_1.1,49
72,72000,3418.6796253287516,41.5_1.1,49
73,73000,3781.719809233392,41.5_1.1,49
74,74000,3611.94665991579,41.5_1.1,49
75,75000,3596.3230899737746,41.5_1.1,49
76,76000,3496.5803817042024,41.5_1.1,49
77,77000,3330.1051446547062,41.5_1.1,49
78,78000,3406.8126254388385,41.5_1.1,49
79,79000,3496.8608435860965,41.5_1.1,49
80,80000,3454.6947480174204,41.5_1.1,49
81,81000,3590.75136304955,41.5_1.1,49
82,82000,3432.483143463891,41.5_1.1,49
83,83000,3501.338088913516,41.5_1.1,49
84,84000,3467.244735129739,41.5_1.1,49
85,85000,3627.191360952313,41.5_1.1,49
86,86000,3544.805316770582,41.5_1.1,49
87,87000,3475.627375843172,41.5_1.1,49
88,88000,3368.5994662936364,41.5_1.1,49
89,89000,3318.039233846025,41.5_1.1,49
90,90000,3352.2449375357714,41.5_1.1,49
91,91000,3263.965848027015,41.5_1.1,49
92,92000,3535.1709882925643,41.5_1.1,49
93,93000,3422.926742363234,41.5_1.1,49
94,94000,3470.5949065825057,41.5_1.1,49
95,95000,3373.148117358276,41.5_1.1,49
96,96000,3396.683792818723,41.5_1.1,49
97,97000,3475.7549401634337,41.5_1.1,49
98,98000,3423.3276285045467,41.5_1.1,49
99,99000,3185.8125618468716,41.5_1.1,49
100,100000,3249.6505043062343,41.5_1.1,49
101,101000,3300.7642196394227,41.5_1.1,49
102,102000,3325.6899632174645,41.5_1.1,49
103,103000,3272.433835634237,41.5_1.1,49
104,104000,3259.560082242974,41.5_1.1,49
105,105000,3314.4391098974174,41.5_1.1,49
106,106000,3223.690655249261,41.5_1.1,49
107,107000,3419.4797732910133,41.5_1.1,49
108,108000,3442.566841909506,41.5_1.1,49
109,109000,3212.6641574569253,41.5_1.1,49
110,110000,3326.289507886276,41.5_1.1,49
111,111000,3267.6201163207875,41.5_1.1,49
112,112000,3213.6454999523257,41.5_1.1,49
113,113000,3419.0058669968753,41.5_1.1,49
114,114000,3317.485825288273,41.5_1.1,49
115,115000,3177.482845794959,41.5_1.1,49
116,116000,3306.165193841616,41.5_1.1,49
117,117000,3250.2748755589364,41.5_1.1,49
118,118000,3086.295082392185,41.5_1.1,49
119,119000,3337.5472073872725,41.5_1.1,49
120,120000,3284.6585823017595,41.5_1.1,49
121,121000,3229.5841764084885,41.5_1.1,49
122,122000,3156.63913601453,41.5_1.1,49
123,123000,3271.4100225123902,41.5_1.1,49
124,124000,3171.320207256286,41.5_1.1,49
125,125000,3311.9292661638606,41.5_1.1,49
126,126000,3372.954144852569,41.5_1.1,49
127,127000,3213.818172821,41.5_1.1,49
128,128000,3160.749118190275,41.5_1.1,49
129,129000,3167.459023341795,41.5_1.1,49
130,130000,3285.030231173913,41.5_1.1,49
131,131000,3220.7425282801123,41.5_1.1,49
132,132000,3361.988079410515,41.5_1.1,49
133,133000,2961.279706299937,41.5_1.1,49
134,134000,3134.8177345897598,41.5_1.1,49
135,135000,3241.2605049802237,41.5_1.1,49
136,136000,3061.05061371659,41.5_1.1,49
137,137000,3201.5088845434316,41.5_1.1,49
138,138000,3273.1739916147835,41.5_1.1,49
139,139000,3221.195195113042,41.5_1.1,49
140,140000,3251.8742214099984,41.5_1.1,49
141,141000,3115.4647341947743,41.5_1.1,49
142,142000,3037.7190224485057,41.5_1.1,49
143,143000,3222.9592504613283,41.5_1.1,49
144,144000,3273.2236529896136,41.5_1.1,49
145,145000,3126.300680832309,41.5_1.1,49
146,146000,3158.3611790957807,41.5_1.1,49
147,147000,3180.4920923887603,41.5_1.1,49
148,148000,3210.106496633623,41.5_1.1,49
149,149000,3284.616319760746,41.5_1.1,49
150,150000,3169.1465212808193,41.5_1.1,49
