,ite,cost,hyperparameter,repetition
0,1,36774.30745592083,41.5_1.1,20
1,1000,17382.48879472126,41.5_1.1,20
2,2000,13538.157577073744,41.5_1.1,20
3,3000,11924.218611889215,41.5_1.1,20
4,4000,10221.500346633718,41.5_1.1,20
5,5000,9607.096436747595,41.5_1.1,20
6,6000,8758.321095137244,41.5_1.1,20
7,7000,8138.88897226715,41.5_1.1,20
8,8000,7457.706748231721,41.5_1.1,20
9,9000,7042.794652892456,41.5_1.1,20
10,10000,6611.5166021588975,41.5_1.1,20
11,11000,6285.421783931548,41.5_1.1,20
12,12000,6336.904624091274,41.5_1.1,20
13,13000,5607.064904333795,41.5_1.1,20
14,14000,5611.379490447102,41.5_1.1,20
15,15000,5510.335850986193,41.5_1.1,20
16,16000,5387.096257686208,41.5_1.1,20
17,17000,5733.473607139648,41.5_1.1,20
18,18000,5433.133705304255,41.5_1.1,20
19,19000,5185.362952477874,41.5_1.1,20
20,20000,5190.788042293499,41.5_1.1,20
21,21000,4904.376818485925,41.5_1.1,20
22,22000,4922.920135727369,41.5_1.1,20
23,23000,4714.594331260103,41.5_1.1,20
24,24000,4703.070399749102,41.5_1.1,20
25,25000,4587.937170490586,41.5_1.1,20
26,26000,4234.8179734349005,41.5_1.1,20
27,27000,4637.734356913463,41.5_1.1,20
28,28000,4643.73789890298,41.5_1.1,20
29,29000,4348.0798876702875,41.5_1.1,20
30,30000,4418.75889042853,41.5_1.1,20
31,31000,4228.319864250454,41.5_1.1,20
32,32000,4276.124396854619,41.5_1.1,20
33,33000,4326.653306691994,41.5_1.1,20
34,34000,4020.5619412406822,41.5_1.1,20
35,35000,3914.4411179271096,41.5_1.1,20
36,36000,4131.816270378108,41.5_1.1,20
37,37000,4120.653669514694,41.5_1.1,20
38,38000,4289.173617548391,41.5_1.1,20
39,39000,4093.641235109618,41.5_1.1,20
40,40000,4116.172469137781,41.5_1.1,20
41,41000,3981.4131459550053,41.5_1.1,20
42,42000,3923.944017575139,41.5_1.1,20
43,43000,4144.877957306416,41.5_1.1,20
44,44000,3914.9745270647804,41.5_1.1,20
45,45000,3911.636211058725,41.5_1.1,20
46,46000,3971.2646736602455,41.5_1.1,20
47,47000,3969.8980664864,41.5_1.1,20
48,48000,3746.524355534192,41.5_1.1,20
49,49000,3768.2337494064786,41.5_1.1,20
50,50000,3793.4977407656515,41.5_1.1,20
51,51000,3999.5839979038687,41.5_1.1,20
52,52000,3696.0562765474638,41.5_1.1,20
53,53000,3735.149993981186,41.5_1.1,20
54,54000,3651.2529706635455,41.5_1.1,20
55,55000,3613.81367346093,41.5_1.1,20
56,56000,3551.9490666085007,41.5_1.1,20
57,57000,3786.628895055569,41.5_1.1,20
58,58000,3635.7769797945866,41.5_1.1,20
59,59000,3770.7989560817787,41.5_1.1,20
60,60000,3541.7600736036334,41.5_1.1,20
61,61000,3541.8963091572164,41.5_1.1,20
62,62000,3641.2551460195477,41.5_1.1,20
63,63000,3680.1402241620603,41.5_1.1,20
64,64000,3745.9503242383703,41.5_1.1,20
65,65000,3494.0500235988516,41.5_1.1,20
66,66000,3675.4062694459826,41.5_1.1,20
67,67000,3498.8889907640773,41.5_1.1,20
68,68000,3391.9461735147283,41.5_1.1,20
69,69000,3409.695502560892,41.5_1.1,20
70,70000,3602.2370182817353,41.5_1.1,20
71,71000,3476.782317495002,41.5_1.1,20
72,72000,3570.2882569463927,41.5_1.1,20
73,73000,3600.107280806475,41.5_1.1,20
74,74000,3639.9633524747424,41.5_1.1,20
75,75000,3425.812078936162,41.5_1.1,20
76,76000,3457.1018387598556,41.5_1.1,20
77,77000,3687.3542642624316,41.5_1.1,20
78,78000,3606.2324905048567,41.5_1.1,20
79,79000,3408.327661817453,41.5_1.1,20
80,80000,3598.3455925707817,41.5_1.1,20
81,81000,3377.304429725772,41.5_1.1,20
82,82000,3528.4408337798977,41.5_1.1,20
83,83000,3368.346457384196,41.5_1.1,20
84,84000,3439.530426435269,41.5_1.1,20
