,ite,cost,hyperparameter,repetition
217,217000,3192.496075534621,41.5_1.1,9
218,218000,3100.1043561334423,41.5_1.1,9
219,219000,3019.177995282819,41.5_1.1,9
220,220000,3159.991102741458,41.5_1.1,9
221,221000,2950.4554218744934,41.5_1.1,9
222,222000,3046.895568293666,41.5_1.1,9
223,223000,2991.3787572942038,41.5_1.1,9
224,224000,3110.3157539405347,41.5_1.1,9
225,225000,3119.1689156910716,41.5_1.1,9
226,226000,2943.1354930661655,41.5_1.1,9
227,227000,3034.0492398978763,41.5_1.1,9
228,228000,2995.3065534277966,41.5_1.1,9
229,229000,3192.5178664623277,41.5_1.1,9
230,230000,2959.6940445492337,41.5_1.1,9
231,231000,2915.8381957940514,41.5_1.1,9
232,232000,3058.882955476292,41.5_1.1,9
233,233000,3120.6096159569383,41.5_1.1,9
234,234000,3177.4859573302256,41.5_1.1,9
235,235000,3071.2551329936473,41.5_1.1,9
236,236000,3044.418315858042,41.5_1.1,9
237,237000,2987.933046393873,41.5_1.1,9
238,238000,3092.2949072890015,41.5_1.1,9
239,239000,2867.597559442929,41.5_1.1,9
240,240000,3060.289250961666,41.5_1.1,9
241,241000,2976.660327282654,41.5_1.1,9
242,242000,3013.0368913841744,41.5_1.1,9
243,243000,2923.9445484852126,41.5_1.1,9
244,244000,3119.941432031802,41.5_1.1,9
245,245000,2953.1869562929205,41.5_1.1,9
246,246000,3035.08055569499,41.5_1.1,9
247,247000,3000.241919436055,41.5_1.1,9
248,248000,2954.778142949162,41.5_1.1,9
249,249000,3016.8755142224472,41.5_1.1,9
250,250000,3094.198944673439,41.5_1.1,9
251,251000,3099.534992279799,41.5_1.1,9
252,252000,3023.8850163922066,41.5_1.1,9
253,253000,3082.324797736216,41.5_1.1,9
254,254000,2925.405743147111,41.5_1.1,9
255,255000,2988.7956478876913,41.5_1.1,9
256,256000,3017.873052727942,41.5_1.1,9
257,257000,2929.9489504091393,41.5_1.1,9
258,258000,3046.227331638696,41.5_1.1,9
259,259000,2964.0254679259942,41.5_1.1,9
260,260000,2950.4759119250093,41.5_1.1,9
261,261000,3051.7927525267805,41.5_1.1,9
262,262000,2961.864161998332,41.5_1.1,9
263,263000,2990.753298767999,41.5_1.1,9
264,264000,3055.227182383683,41.5_1.1,9
265,265000,2997.1165709222328,41.5_1.1,9
266,266000,3059.6482679351425,41.5_1.1,9
267,267000,3047.8454416443897,41.5_1.1,9
268,268000,2971.77550822868,41.5_1.1,9
269,269000,3091.3112832504876,41.5_1.1,9
270,270000,2941.0027992549776,41.5_1.1,9
271,271000,2870.2866493845336,41.5_1.1,9
272,272000,3077.1281666197297,41.5_1.1,9
273,273000,2998.905057842468,41.5_1.1,9
274,274000,2913.4942133899026,41.5_1.1,9
275,275000,2979.1343900784095,41.5_1.1,9
276,276000,3032.5679810685147,41.5_1.1,9
277,277000,2968.870172592013,41.5_1.1,9
278,278000,3006.457613683171,41.5_1.1,9
279,279000,3079.1580776610926,41.5_1.1,9
280,280000,3000.4922919951964,41.5_1.1,9
281,281000,2948.1243278755956,41.5_1.1,9
282,282000,3033.820772610826,41.5_1.1,9
283,283000,3025.8764228618393,41.5_1.1,9
284,284000,3037.2456164186488,41.5_1.1,9
285,285000,2960.5100324380533,41.5_1.1,9
286,286000,2960.33018485377,41.5_1.1,9
287,287000,3048.3200828572158,41.5_1.1,9
288,288000,3022.8613363152003,41.5_1.1,9
289,289000,2904.4595226288525,41.5_1.1,9
290,290000,3041.8344272608206,41.5_1.1,9
291,291000,2982.6270152204866,41.5_1.1,9
292,292000,3077.4476552799774,41.5_1.1,9
293,293000,2986.0401729893156,41.5_1.1,9
294,294000,2913.709877600846,41.5_1.1,9
295,295000,2989.0434588129774,41.5_1.1,9
296,296000,3057.639220517656,41.5_1.1,9
297,297000,3003.9075533278633,41.5_1.1,9
298,298000,2998.9008790523144,41.5_1.1,9
299,299000,3022.0257738518903,41.5_1.1,9
300,300000,2977.963999619765,41.5_1.1,9
301,301000,2982.407679035577,41.5_1.1,9
302,302000,3007.864711837299,41.5_1.1,9
303,303000,3002.1007182935596,41.5_1.1,9
304,304000,3063.1332286890747,41.5_1.1,9
305,305000,2988.915180557857,41.5_1.1,9
306,306000,3050.0298137279174,41.5_1.1,9
307,307000,2962.4356139014726,41.5_1.1,9
308,308000,3078.0026758794056,41.5_1.1,9
309,309000,2960.6322639757577,41.5_1.1,9
310,310000,2994.1495546932115,41.5_1.1,9
311,311000,2904.7189889829274,41.5_1.1,9
312,312000,2962.8754831913916,41.5_1.1,9
313,313000,3006.6045201143047,41.5_1.1,9
314,314000,2887.114919299461,41.5_1.1,9
315,315000,2983.4423740359125,41.5_1.1,9
316,316000,2986.941520917728,41.5_1.1,9
317,317000,2999.9528465277413,41.5_1.1,9
318,318000,3038.6400041710885,41.5_1.1,9
319,319000,2957.906774431791,41.5_1.1,9
320,320000,3084.8177136870436,41.5_1.1,9
321,321000,2994.6196010936305,41.5_1.1,9
322,322000,2924.0761849728524,41.5_1.1,9
323,323000,2940.449151600489,41.5_1.1,9
324,324000,2998.843147201864,41.5_1.1,9
325,325000,2998.1750062927053,41.5_1.1,9
326,326000,2936.475276930464,41.5_1.1,9
327,327000,3007.1166921871013,41.5_1.1,9
328,328000,2993.581370881412,41.5_1.1,9
329,329000,3030.2612947957664,41.5_1.1,9
330,330000,2961.5103595392347,41.5_1.1,9
331,331000,2987.111711761886,41.5_1.1,9
332,332000,2899.4755093510003,41.5_1.1,9
333,333000,3028.5798974025647,41.5_1.1,9
334,334000,2972.066840268115,41.5_1.1,9
335,335000,3026.4182846793556,41.5_1.1,9
336,336000,3031.2069133644163,41.5_1.1,9
337,337000,2873.8667026196877,41.5_1.1,9
338,338000,2939.8618665122635,41.5_1.1,9
339,339000,2923.910909003985,41.5_1.1,9
340,340000,3016.6096715835856,41.5_1.1,9
341,341000,2957.5150694833737,41.5_1.1,9
342,342000,2976.1442410434565,41.5_1.1,9
343,343000,2903.5122901180994,41.5_1.1,9
344,344000,2955.6507481870767,41.5_1.1,9
345,345000,2922.4027319459574,41.5_1.1,9
346,346000,2861.482341827076,41.5_1.1,9
347,347000,3103.7330046614657,41.5_1.1,9
348,348000,2798.2177961642424,41.5_1.1,9
349,349000,3020.779803209,41.5_1.1,9
350,350000,2850.4088822654094,41.5_1.1,9
351,351000,2910.450790352605,41.5_1.1,9
352,352000,3054.6152547915417,41.5_1.1,9
353,353000,3084.3114687989987,41.5_1.1,9
354,354000,3043.9438135738346,41.5_1.1,9
355,355000,2797.1890741871284,41.5_1.1,9
356,356000,3038.19803212788,41.5_1.1,9
357,357000,3030.4040479753257,41.5_1.1,9
358,358000,3144.4086785530226,41.5_1.1,9
359,359000,2933.593637410608,41.5_1.1,9
360,360000,3015.7868458206713,41.5_1.1,9
361,361000,2940.505451487789,41.5_1.1,9
362,362000,2948.296412286374,41.5_1.1,9
363,363000,3008.4308285051234,41.5_1.1,9
364,364000,3087.184814476628,41.5_1.1,9
365,365000,2916.174984346391,41.5_1.1,9
366,366000,3007.1372195146173,41.5_1.1,9
367,367000,3062.7500518276433,41.5_1.1,9
368,368000,3065.6438896806767,41.5_1.1,9
369,369000,2920.803926041288,41.5_1.1,9
370,370000,3035.9037794872256,41.5_1.1,9
371,371000,2855.5629509523897,41.5_1.1,9
372,372000,2874.126624658382,41.5_1.1,9
373,373000,2819.5447424476847,41.5_1.1,9
374,374000,2964.6386681564873,41.5_1.1,9
375,375000,2976.1008163936526,41.5_1.1,9
376,376000,3035.7351360881376,41.5_1.1,9
377,377000,2942.3563627572603,41.5_1.1,9
378,378000,2980.062865596479,41.5_1.1,9
379,379000,2889.545360773805,41.5_1.1,9
380,380000,2959.617715760203,41.5_1.1,9
381,381000,2882.5229641463375,41.5_1.1,9
382,382000,2951.537394225181,41.5_1.1,9
383,383000,2982.8919374390703,41.5_1.1,9
384,384000,3020.7018301205526,41.5_1.1,9
385,385000,3041.814345750352,41.5_1.1,9
386,386000,3018.778647535862,41.5_1.1,9
387,387000,2975.6144068013996,41.5_1.1,9
388,388000,2953.502265209719,41.5_1.1,9
389,389000,3033.0495554506483,41.5_1.1,9
390,390000,2944.119080472739,41.5_1.1,9
391,391000,2996.7067092490975,41.5_1.1,9
392,392000,2879.4885522936493,41.5_1.1,9
393,393000,2922.150693356775,41.5_1.1,9
394,394000,2905.8433011249736,41.5_1.1,9
395,395000,2950.773953132765,41.5_1.1,9
396,396000,2974.459815728858,41.5_1.1,9
397,397000,2913.7957358323224,41.5_1.1,9
398,398000,2965.4566144827018,41.5_1.1,9
399,399000,2922.883946283573,41.5_1.1,9
400,400000,2849.851205064512,41.5_1.1,9
401,401000,3016.44108881229,41.5_1.1,9
402,402000,2851.066465528711,41.5_1.1,9
403,403000,2908.1743086264223,41.5_1.1,9
404,404000,2941.933107270205,41.5_1.1,9
405,405000,2913.4741599489794,41.5_1.1,9
406,406000,3026.5780756149024,41.5_1.1,9
407,407000,2916.685441512129,41.5_1.1,9
408,408000,2943.508103063467,41.5_1.1,9
409,409000,2929.5953884139067,41.5_1.1,9
410,410000,2855.6705084265286,41.5_1.1,9
411,411000,3010.236787292982,41.5_1.1,9
412,412000,2873.7324580048894,41.5_1.1,9
413,413000,2997.7033891328538,41.5_1.1,9
414,414000,3005.961491720889,41.5_1.1,9
415,415000,2996.219835447854,41.5_1.1,9
416,416000,2941.234210510206,41.5_1.1,9
417,417000,2958.7372264838236,41.5_1.1,9
418,418000,2887.093330335825,41.5_1.1,9
419,419000,2907.750399103498,41.5_1.1,9
420,420000,2949.62675277453,41.5_1.1,9
421,421000,2925.4255751197916,41.5_1.1,9
422,422000,3046.001044889489,41.5_1.1,9
423,423000,2958.126704531197,41.5_1.1,9
424,424000,2863.214886442794,41.5_1.1,9
425,425000,2949.774656306611,41.5_1.1,9
426,426000,2967.0345215706507,41.5_1.1,9
427,427000,2936.2181367582953,41.5_1.1,9
428,428000,2970.9877537985294,41.5_1.1,9
429,429000,2846.1001254032594,41.5_1.1,9
430,430000,2891.139146999096,41.5_1.1,9
431,431000,2969.9921174841506,41.5_1.1,9
432,432000,2948.8496422730605,41.5_1.1,9
433,433000,2975.244056912321,41.5_1.1,9
434,434000,2985.0357098929976,41.5_1.1,9
435,435000,2937.6466928068744,41.5_1.1,9
436,436000,2939.435308382958,41.5_1.1,9
437,437000,2878.6410038713666,41.5_1.1,9
438,438000,3017.4784298874306,41.5_1.1,9
439,439000,2924.857288717625,41.5_1.1,9
440,440000,3039.8833018255214,41.5_1.1,9
441,441000,2823.755570516254,41.5_1.1,9
442,442000,3042.991467867653,41.5_1.1,9
443,443000,2887.1471183888725,41.5_1.1,9
444,444000,3039.2877022531848,41.5_1.1,9
445,445000,2941.3266242998693,41.5_1.1,9
446,446000,2879.8515587885745,41.5_1.1,9
447,447000,2950.5904886516155,41.5_1.1,9
448,448000,2877.6246932366817,41.5_1.1,9
449,449000,2892.44274613349,41.5_1.1,9
450,450000,2942.296534934756,41.5_1.1,9
451,451000,2948.6576007669983,41.5_1.1,9
452,452000,2891.061865035644,41.5_1.1,9
453,453000,2878.124246890522,41.5_1.1,9
454,454000,2876.3393748154454,41.5_1.1,9
455,455000,2984.375218842211,41.5_1.1,9
456,456000,2812.3712944141353,41.5_1.1,9
457,457000,3046.4938438625795,41.5_1.1,9
458,458000,2931.339642725044,41.5_1.1,9
459,459000,2944.252312347118,41.5_1.1,9
460,460000,2820.502707754184,41.5_1.1,9
461,461000,2939.5945044160294,41.5_1.1,9
462,462000,2880.3455949263907,41.5_1.1,9
463,463000,2865.1927072473513,41.5_1.1,9
464,464000,2899.698293528347,41.5_1.1,9
465,465000,2849.329528350199,41.5_1.1,9
466,466000,2943.609396212041,41.5_1.1,9
467,467000,2960.093791424786,41.5_1.1,9
468,468000,2867.519183054688,41.5_1.1,9
469,469000,3014.4719875107808,41.5_1.1,9
470,470000,2921.1207598441965,41.5_1.1,9
471,471000,2805.9497384025203,41.5_1.1,9
472,472000,2892.569213934016,41.5_1.1,9
473,473000,2993.358472648579,41.5_1.1,9
474,474000,2972.3527587406106,41.5_1.1,9
475,475000,2960.067040151745,41.5_1.1,9
476,476000,2965.326294149654,41.5_1.1,9
477,477000,2835.8482347535682,41.5_1.1,9
478,478000,2941.1047556934786,41.5_1.1,9
479,479000,2946.421405978067,41.5_1.1,9
480,480000,2995.903652976502,41.5_1.1,9
481,481000,2897.3797668104944,41.5_1.1,9
482,482000,2925.4639241857394,41.5_1.1,9
483,483000,2971.361422737744,41.5_1.1,9
484,484000,2903.9552754399074,41.5_1.1,9
485,485000,3008.4967115290096,41.5_1.1,9
486,486000,2942.668549149568,41.5_1.1,9
487,487000,2941.540439830079,41.5_1.1,9
488,488000,2875.0097194879186,41.5_1.1,9
489,489000,2996.41343086278,41.5_1.1,9
490,490000,2971.73435736547,41.5_1.1,9
491,491000,2857.9369403456853,41.5_1.1,9
492,492000,2945.856411197045,41.5_1.1,9
493,493000,3016.4850292363667,41.5_1.1,9
494,494000,2850.4031065376703,41.5_1.1,9
495,495000,2985.6574834651155,41.5_1.1,9
496,496000,2897.888861405318,41.5_1.1,9
497,497000,2935.6695412895765,41.5_1.1,9
498,498000,2912.7052565774384,41.5_1.1,9
499,499000,2882.563713360769,41.5_1.1,9
500,500000,2963.8070428629135,41.5_1.1,9
501,501000,2833.6062716729593,41.5_1.1,9
502,502000,2838.8738841764684,41.5_1.1,9
503,503000,2920.4409426281763,41.5_1.1,9
504,504000,2910.814190012776,41.5_1.1,9
505,505000,2888.436521718255,41.5_1.1,9
506,506000,2924.005328030249,41.5_1.1,9
507,507000,3100.4020755496667,41.5_1.1,9
508,508000,2986.4994538169753,41.5_1.1,9
509,509000,2991.9346814248934,41.5_1.1,9
510,510000,2974.8444925627746,41.5_1.1,9
511,511000,2864.7943185164063,41.5_1.1,9
512,512000,2941.137810839522,41.5_1.1,9
513,513000,2914.8266706250793,41.5_1.1,9
514,514000,2970.6233974452607,41.5_1.1,9
515,515000,3002.6276890271006,41.5_1.1,9
516,516000,2997.776994494068,41.5_1.1,9
517,517000,2918.8802844568195,41.5_1.1,9
518,518000,2892.2123599347856,41.5_1.1,9
519,519000,2909.0660371933195,41.5_1.1,9
520,520000,2869.9254023891276,41.5_1.1,9
521,521000,2854.394909145936,41.5_1.1,9
522,522000,2964.6465370924852,41.5_1.1,9
523,523000,2886.910880944121,41.5_1.1,9
524,524000,2957.432892757089,41.5_1.1,9
525,525000,2965.3291278877323,41.5_1.1,9
526,526000,2852.4464958328113,41.5_1.1,9
527,527000,2999.351187711858,41.5_1.1,9
528,528000,2980.6335832903337,41.5_1.1,9
529,529000,2892.2457929416782,41.5_1.1,9
530,530000,2944.3774033119307,41.5_1.1,9
531,531000,2990.927227830052,41.5_1.1,9
532,532000,2933.90540881275,41.5_1.1,9
533,533000,2908.9129987222063,41.5_1.1,9
534,534000,2864.948911404083,41.5_1.1,9
535,535000,2863.107564020201,41.5_1.1,9
536,536000,2879.576861321075,41.5_1.1,9
537,537000,2918.711883726099,41.5_1.1,9
538,538000,2955.4559367060515,41.5_1.1,9
539,539000,2904.5255978771024,41.5_1.1,9
540,540000,2886.412786881359,41.5_1.1,9
541,541000,2933.9871681744903,41.5_1.1,9
542,542000,2934.4010914046403,41.5_1.1,9
543,543000,2943.9046821067436,41.5_1.1,9
544,544000,2898.7653245020574,41.5_1.1,9
545,545000,2926.3965226928726,41.5_1.1,9
546,546000,2942.8227706304106,41.5_1.1,9
547,547000,2878.0718815160476,41.5_1.1,9
548,548000,2995.651641483963,41.5_1.1,9
549,549000,2792.2647669315434,41.5_1.1,9
550,550000,2904.14215734064,41.5_1.1,9
551,551000,2864.36979092004,41.5_1.1,9
552,552000,2967.0484583539437,41.5_1.1,9
553,553000,2930.9414934570573,41.5_1.1,9
554,554000,2913.373930991091,41.5_1.1,9
555,555000,2930.50858877817,41.5_1.1,9
556,556000,2917.403577136525,41.5_1.1,9
557,557000,2954.2155114716097,41.5_1.1,9
558,558000,2871.005870979063,41.5_1.1,9
559,559000,2858.077477549987,41.5_1.1,9
560,560000,2956.5212205884914,41.5_1.1,9
561,561000,2903.8939190141723,41.5_1.1,9
562,562000,3053.422484416395,41.5_1.1,9
563,563000,2974.5346715861565,41.5_1.1,9
564,564000,2841.0805436645123,41.5_1.1,9
565,565000,2864.4936477269043,41.5_1.1,9
566,566000,2963.3338353532927,41.5_1.1,9
567,567000,2971.0144627702985,41.5_1.1,9
568,568000,2882.2484981526104,41.5_1.1,9
569,569000,2878.1888345030225,41.5_1.1,9
570,570000,2939.726599314914,41.5_1.1,9
571,571000,2856.354070115813,41.5_1.1,9
572,572000,2903.6233436233,41.5_1.1,9
573,573000,2953.1824615272913,41.5_1.1,9
574,574000,2899.348414458217,41.5_1.1,9
575,575000,2924.1739503486388,41.5_1.1,9
576,576000,2874.561208063904,41.5_1.1,9
577,577000,2857.7585025469916,41.5_1.1,9
578,578000,2865.287143238444,41.5_1.1,9
579,579000,2889.5832929456446,41.5_1.1,9
580,580000,2920.9599966195137,41.5_1.1,9
581,581000,2889.5195479038202,41.5_1.1,9
582,582000,2811.6152911369795,41.5_1.1,9
583,583000,2906.717432657358,41.5_1.1,9
584,584000,2936.7419787792646,41.5_1.1,9
585,585000,2918.623026188452,41.5_1.1,9
586,586000,2935.9044826973454,41.5_1.1,9
587,587000,2886.952263955747,41.5_1.1,9
588,588000,2851.177129103325,41.5_1.1,9
589,589000,2898.775227026924,41.5_1.1,9
590,590000,2953.27036954389,41.5_1.1,9
591,591000,2925.730370839301,41.5_1.1,9
