,ite,cost,hyperparameter,repetition
203,203000,2969.0583534711936,41.5_1.1,34
204,204000,3040.8149387041894,41.5_1.1,34
205,205000,3067.1472150920936,41.5_1.1,34
206,206000,3134.2403946719237,41.5_1.1,34
207,207000,3017.3194952235253,41.5_1.1,34
208,208000,3106.5809322757846,41.5_1.1,34
209,209000,3050.1795222735986,41.5_1.1,34
210,210000,3130.6638620100944,41.5_1.1,34
211,211000,2989.002767279828,41.5_1.1,34
212,212000,3023.1812818629055,41.5_1.1,34
213,213000,3088.2014754279558,41.5_1.1,34
214,214000,3056.4066881793615,41.5_1.1,34
215,215000,3031.0003797387085,41.5_1.1,34
216,216000,2970.347803836948,41.5_1.1,34
217,217000,3171.3719098739357,41.5_1.1,34
218,218000,3023.0734098070907,41.5_1.1,34
219,219000,3022.5433659647097,41.5_1.1,34
220,220000,3042.9934426581503,41.5_1.1,34
221,221000,3143.8129009419754,41.5_1.1,34
222,222000,2983.370772783394,41.5_1.1,34
223,223000,3129.4049613081,41.5_1.1,34
224,224000,3119.4604843069246,41.5_1.1,34
225,225000,3031.01203957647,41.5_1.1,34
226,226000,3039.173242248542,41.5_1.1,34
227,227000,3061.0211485671034,41.5_1.1,34
228,228000,3146.4834269876155,41.5_1.1,34
229,229000,2902.0834109698676,41.5_1.1,34
230,230000,2996.5622099303596,41.5_1.1,34
231,231000,3046.0602225974903,41.5_1.1,34
232,232000,2970.6478821907563,41.5_1.1,34
233,233000,3024.1810729274657,41.5_1.1,34
234,234000,3046.0184526256367,41.5_1.1,34
235,235000,2877.353020989104,41.5_1.1,34
236,236000,3212.0840760832193,41.5_1.1,34
237,237000,3190.0546432843817,41.5_1.1,34
238,238000,3091.6171269669007,41.5_1.1,34
239,239000,3144.650315160942,41.5_1.1,34
240,240000,3051.9917009621245,41.5_1.1,34
241,241000,3033.3271607920233,41.5_1.1,34
242,242000,3187.721713560206,41.5_1.1,34
243,243000,3025.755667212636,41.5_1.1,34
244,244000,3069.429665441045,41.5_1.1,34
245,245000,3178.8994429399554,41.5_1.1,34
246,246000,3095.235314817287,41.5_1.1,34
247,247000,3095.013670911175,41.5_1.1,34
248,248000,3000.657088234237,41.5_1.1,34
249,249000,3068.748341436278,41.5_1.1,34
250,250000,2977.612756485867,41.5_1.1,34
251,251000,3027.8921915487194,41.5_1.1,34
252,252000,2931.2833742166117,41.5_1.1,34
253,253000,2956.653409131561,41.5_1.1,34
254,254000,2968.9007966899007,41.5_1.1,34
255,255000,2967.5887464077414,41.5_1.1,34
256,256000,2984.947699582568,41.5_1.1,34
257,257000,3098.2034583276636,41.5_1.1,34
258,258000,3024.5246550607476,41.5_1.1,34
259,259000,3001.9379229425726,41.5_1.1,34
260,260000,2950.499870667476,41.5_1.1,34
261,261000,3000.7307043373653,41.5_1.1,34
262,262000,3126.5213086233343,41.5_1.1,34
263,263000,2922.2240545985946,41.5_1.1,34
264,264000,3051.3498864720136,41.5_1.1,34
265,265000,3108.359043202078,41.5_1.1,34
266,266000,2878.9635264400126,41.5_1.1,34
267,267000,2945.310110168749,41.5_1.1,34
268,268000,3050.640364296157,41.5_1.1,34
269,269000,3053.77445151328,41.5_1.1,34
270,270000,2926.6653412492587,41.5_1.1,34
271,271000,3004.104400573429,41.5_1.1,34
272,272000,3030.226685595952,41.5_1.1,34
273,273000,3128.3107823198616,41.5_1.1,34
274,274000,2945.8726928597293,41.5_1.1,34
275,275000,3048.194700586693,41.5_1.1,34
276,276000,3038.183263355495,41.5_1.1,34
277,277000,3000.4109722625058,41.5_1.1,34
278,278000,3140.3747529585967,41.5_1.1,34
279,279000,3048.048686644114,41.5_1.1,34
280,280000,3010.4219630250136,41.5_1.1,34
281,281000,3091.2414991422634,41.5_1.1,34
282,282000,2998.483864075859,41.5_1.1,34
283,283000,2943.8591905154767,41.5_1.1,34
284,284000,2927.0976704950936,41.5_1.1,34
285,285000,3025.6480954663834,41.5_1.1,34
286,286000,3012.329473236797,41.5_1.1,34
287,287000,3029.2776755884925,41.5_1.1,34
288,288000,2929.8388363769573,41.5_1.1,34
289,289000,3093.765055049158,41.5_1.1,34
290,290000,3037.048222934591,41.5_1.1,34
291,291000,3108.3041041051342,41.5_1.1,34
292,292000,3141.3656060852713,41.5_1.1,34
293,293000,3138.6903424272646,41.5_1.1,34
294,294000,2964.8256058448524,41.5_1.1,34
295,295000,3075.2208343451034,41.5_1.1,34
296,296000,2903.0342815916833,41.5_1.1,34
297,297000,2915.064764733563,41.5_1.1,34
298,298000,3003.070420710558,41.5_1.1,34
299,299000,3171.129076162719,41.5_1.1,34
300,300000,2983.2882187150044,41.5_1.1,34
301,301000,2928.7544413296255,41.5_1.1,34
302,302000,3010.287729040542,41.5_1.1,34
303,303000,3013.136514552587,41.5_1.1,34
304,304000,2908.944534876964,41.5_1.1,34
305,305000,3050.8459807275817,41.5_1.1,34
306,306000,2952.060537517776,41.5_1.1,34
307,307000,2947.642952218516,41.5_1.1,34
308,308000,2991.775689937672,41.5_1.1,34
309,309000,2935.738748454326,41.5_1.1,34
310,310000,2936.480632013363,41.5_1.1,34
311,311000,3045.076126690043,41.5_1.1,34
312,312000,3025.2548249454803,41.5_1.1,34
313,313000,3018.479221778557,41.5_1.1,34
314,314000,3039.691994161819,41.5_1.1,34
315,315000,2936.5414989480164,41.5_1.1,34
316,316000,2996.2870066963087,41.5_1.1,34
317,317000,2931.4164738608247,41.5_1.1,34
318,318000,3018.8771208952026,41.5_1.1,34
319,319000,2985.2525363696404,41.5_1.1,34
320,320000,2893.6809297365576,41.5_1.1,34
321,321000,3094.7728571716807,41.5_1.1,34
322,322000,2925.5600490509346,41.5_1.1,34
323,323000,2948.8588726598277,41.5_1.1,34
324,324000,2997.6482687778134,41.5_1.1,34
325,325000,3000.9201152467176,41.5_1.1,34
326,326000,3046.7923876713417,41.5_1.1,34
327,327000,2882.1489407649347,41.5_1.1,34
328,328000,2987.521866593684,41.5_1.1,34
329,329000,2887.248752044057,41.5_1.1,34
330,330000,2868.0627694253894,41.5_1.1,34
331,331000,3035.2703327708005,41.5_1.1,34
332,332000,2980.49759679594,41.5_1.1,34
333,333000,2861.4017980408616,41.5_1.1,34
334,334000,2905.5579053392385,41.5_1.1,34
335,335000,2988.9618821756053,41.5_1.1,34
336,336000,2937.5278245747313,41.5_1.1,34
337,337000,3013.821382548853,41.5_1.1,34
338,338000,3050.077080128971,41.5_1.1,34
339,339000,2917.695790109339,41.5_1.1,34
340,340000,3035.1671689411514,41.5_1.1,34
341,341000,2984.5357719499752,41.5_1.1,34
342,342000,3013.6664612352397,41.5_1.1,34
343,343000,2984.978227438358,41.5_1.1,34
344,344000,3174.81548803743,41.5_1.1,34
345,345000,3038.972926578506,41.5_1.1,34
346,346000,3153.081121627187,41.5_1.1,34
347,347000,2982.771038886594,41.5_1.1,34
348,348000,3065.7765691588975,41.5_1.1,34
349,349000,2900.1018068999474,41.5_1.1,34
350,350000,2967.3845249339624,41.5_1.1,34
351,351000,3023.5315450827593,41.5_1.1,34
352,352000,2988.91665432561,41.5_1.1,34
353,353000,2909.926527667555,41.5_1.1,34
354,354000,3041.6507696674107,41.5_1.1,34
355,355000,2944.505084835558,41.5_1.1,34
356,356000,2943.848039417808,41.5_1.1,34
357,357000,2912.2495541878257,41.5_1.1,34
358,358000,2974.3883336055374,41.5_1.1,34
359,359000,2959.243447173437,41.5_1.1,34
360,360000,2954.7416016130155,41.5_1.1,34
361,361000,2909.0903895654737,41.5_1.1,34
362,362000,3038.2640545174363,41.5_1.1,34
363,363000,2896.915124382492,41.5_1.1,34
364,364000,2996.63936447796,41.5_1.1,34
365,365000,2849.0944923691463,41.5_1.1,34
366,366000,2941.4820297600613,41.5_1.1,34
367,367000,2987.658994830855,41.5_1.1,34
368,368000,2930.667106256947,41.5_1.1,34
369,369000,2989.4839100035506,41.5_1.1,34
370,370000,2927.0493351604036,41.5_1.1,34
371,371000,2934.238564133067,41.5_1.1,34
372,372000,2974.2287734293177,41.5_1.1,34
373,373000,2846.372655986669,41.5_1.1,34
374,374000,2875.993124645673,41.5_1.1,34
375,375000,3068.391899024241,41.5_1.1,34
376,376000,2946.2246327923626,41.5_1.1,34
377,377000,2968.1358569976474,41.5_1.1,34
378,378000,2881.6732751839245,41.5_1.1,34
379,379000,2873.64171102927,41.5_1.1,34
380,380000,2969.944592353337,41.5_1.1,34
381,381000,2967.427229586767,41.5_1.1,34
382,382000,2996.246180728819,41.5_1.1,34
383,383000,3084.593016786186,41.5_1.1,34
384,384000,3000.9807097559715,41.5_1.1,34
385,385000,2941.7656207881305,41.5_1.1,34
386,386000,3034.499399728683,41.5_1.1,34
387,387000,2875.9149051149457,41.5_1.1,34
388,388000,2977.597542455422,41.5_1.1,34
389,389000,2939.4715743630177,41.5_1.1,34
390,390000,2862.12698412149,41.5_1.1,34
391,391000,3017.3216051913314,41.5_1.1,34
392,392000,3037.666527672933,41.5_1.1,34
393,393000,3022.6289989067313,41.5_1.1,34
394,394000,2884.7214397477733,41.5_1.1,34
395,395000,2893.938228124986,41.5_1.1,34
396,396000,2903.6771469513887,41.5_1.1,34
397,397000,2936.655820588351,41.5_1.1,34
398,398000,2964.0368588814003,41.5_1.1,34
399,399000,2948.479225410836,41.5_1.1,34
400,400000,2945.0548577090885,41.5_1.1,34
401,401000,2852.5649101631575,41.5_1.1,34
402,402000,2933.0332301055882,41.5_1.1,34
403,403000,3021.6858886645605,41.5_1.1,34
404,404000,2975.28203459003,41.5_1.1,34
405,405000,2956.2589555788823,41.5_1.1,34
406,406000,2965.3737502066037,41.5_1.1,34
407,407000,2940.2988423963016,41.5_1.1,34
408,408000,3035.5379218247563,41.5_1.1,34
409,409000,2915.8024796170735,41.5_1.1,34
410,410000,2940.1219427051647,41.5_1.1,34
411,411000,3099.2398260980062,41.5_1.1,34
412,412000,2973.393543275264,41.5_1.1,34
413,413000,2956.1174460932493,41.5_1.1,34
414,414000,2975.6626126766864,41.5_1.1,34
415,415000,2996.91141927802,41.5_1.1,34
416,416000,2845.5357488124305,41.5_1.1,34
417,417000,2857.989750051322,41.5_1.1,34
418,418000,3016.212876382896,41.5_1.1,34
419,419000,2944.5510295650297,41.5_1.1,34
420,420000,2980.7130413136565,41.5_1.1,34
421,421000,2987.10246869375,41.5_1.1,34
422,422000,3028.1394396220717,41.5_1.1,34
423,423000,2903.8242300197235,41.5_1.1,34
424,424000,2962.2045075225265,41.5_1.1,34
425,425000,3029.256669404093,41.5_1.1,34
426,426000,3037.759501979836,41.5_1.1,34
427,427000,2804.190531718243,41.5_1.1,34
428,428000,2918.423503112702,41.5_1.1,34
429,429000,2921.968174629671,41.5_1.1,34
430,430000,2863.281468068599,41.5_1.1,34
431,431000,2967.7428766428275,41.5_1.1,34
432,432000,3025.9783896939084,41.5_1.1,34
433,433000,2963.459230020002,41.5_1.1,34
434,434000,3012.9843794107665,41.5_1.1,34
435,435000,2987.323426146346,41.5_1.1,34
436,436000,2930.4830606331816,41.5_1.1,34
437,437000,2871.008899220172,41.5_1.1,34
438,438000,3029.4541405529426,41.5_1.1,34
439,439000,2983.9009779131484,41.5_1.1,34
440,440000,2873.4588387383615,41.5_1.1,34
441,441000,2983.9796236245043,41.5_1.1,34
442,442000,2870.287193741917,41.5_1.1,34
443,443000,2947.9392119443746,41.5_1.1,34
444,444000,2916.0142468315585,41.5_1.1,34
445,445000,2929.5823331621095,41.5_1.1,34
446,446000,2933.223827892853,41.5_1.1,34
447,447000,2913.821631034559,41.5_1.1,34
448,448000,2858.6760727638257,41.5_1.1,34
449,449000,2975.1546739303194,41.5_1.1,34
450,450000,3020.1622459397304,41.5_1.1,34
451,451000,2938.225327722158,41.5_1.1,34
452,452000,2871.7541448986,41.5_1.1,34
453,453000,3022.8283389734743,41.5_1.1,34
454,454000,3038.5814824411304,41.5_1.1,34
455,455000,2937.2449295092542,41.5_1.1,34
456,456000,2967.70330224851,41.5_1.1,34
457,457000,3056.1213286078028,41.5_1.1,34
458,458000,3002.2797723522986,41.5_1.1,34
459,459000,2904.7109623360857,41.5_1.1,34
460,460000,2938.3787870364736,41.5_1.1,34
461,461000,2952.7713878666373,41.5_1.1,34
462,462000,2975.4958211985013,41.5_1.1,34
463,463000,2901.8770338201507,41.5_1.1,34
464,464000,2829.337373035161,41.5_1.1,34
465,465000,3128.940772642799,41.5_1.1,34
466,466000,2925.6521554894166,41.5_1.1,34
467,467000,2860.1950162656676,41.5_1.1,34
468,468000,2992.347219180158,41.5_1.1,34
469,469000,2908.5434516076234,41.5_1.1,34
470,470000,2931.9008102945513,41.5_1.1,34
471,471000,2938.281673287184,41.5_1.1,34
472,472000,2901.323557553118,41.5_1.1,34
473,473000,3026.7532643187133,41.5_1.1,34
474,474000,2937.5906904931785,41.5_1.1,34
475,475000,2917.5625706866613,41.5_1.1,34
476,476000,3004.5144033717543,41.5_1.1,34
477,477000,2956.501077966687,41.5_1.1,34
478,478000,2882.3792328159034,41.5_1.1,34
479,479000,2920.426549414477,41.5_1.1,34
480,480000,2975.7602636248375,41.5_1.1,34
481,481000,3037.9338375624798,41.5_1.1,34
482,482000,3038.8995085462384,41.5_1.1,34
483,483000,2844.9770264005965,41.5_1.1,34
484,484000,2923.3513590038906,41.5_1.1,34
485,485000,2953.419924043627,41.5_1.1,34
486,486000,2934.1660908562358,41.5_1.1,34
487,487000,2933.9184578563054,41.5_1.1,34
488,488000,2953.394517040208,41.5_1.1,34
489,489000,2901.636651040248,41.5_1.1,34
490,490000,2893.3855723883985,41.5_1.1,34
491,491000,2941.0517112671423,41.5_1.1,34
492,492000,2977.7997708260305,41.5_1.1,34
493,493000,2998.0276954778656,41.5_1.1,34
494,494000,2922.0211724616,41.5_1.1,34
495,495000,2997.573331503177,41.5_1.1,34
496,496000,2946.1782516590033,41.5_1.1,34
497,497000,2894.7478092970546,41.5_1.1,34
498,498000,2989.110192302446,41.5_1.1,34
499,499000,2986.4467601358524,41.5_1.1,34
500,500000,2884.34936828739,41.5_1.1,34
501,501000,3010.2239614636055,41.5_1.1,34
502,502000,2903.771436011552,41.5_1.1,34
503,503000,2972.371682962737,41.5_1.1,34
504,504000,2839.30699787227,41.5_1.1,34
505,505000,2963.151951318452,41.5_1.1,34
506,506000,2882.7143209465303,41.5_1.1,34
507,507000,2914.744498920309,41.5_1.1,34
508,508000,2977.872422321234,41.5_1.1,34
509,509000,2887.4961682325015,41.5_1.1,34
510,510000,2900.9902710913157,41.5_1.1,34
511,511000,2876.5167142204723,41.5_1.1,34
512,512000,2854.9234676653523,41.5_1.1,34
513,513000,2968.167815128968,41.5_1.1,34
514,514000,2949.217282088777,41.5_1.1,34
515,515000,2970.8356821960074,41.5_1.1,34
516,516000,3019.2093847776428,41.5_1.1,34
517,517000,2957.4421247698383,41.5_1.1,34
518,518000,3006.571804985872,41.5_1.1,34
519,519000,2853.6929645049017,41.5_1.1,34
520,520000,2878.687202586277,41.5_1.1,34
521,521000,2966.970677428741,41.5_1.1,34
522,522000,2917.4409502869476,41.5_1.1,34
523,523000,2880.0155229366733,41.5_1.1,34
524,524000,3016.923488663336,41.5_1.1,34
525,525000,2899.6119761309196,41.5_1.1,34
526,526000,2892.0868346302295,41.5_1.1,34
527,527000,2864.875230610734,41.5_1.1,34
528,528000,2929.584297950155,41.5_1.1,34
529,529000,2899.4501787684553,41.5_1.1,34
530,530000,2958.420486476044,41.5_1.1,34
531,531000,2898.7817904674034,41.5_1.1,34
532,532000,2877.858948806666,41.5_1.1,34
533,533000,2895.7212252658887,41.5_1.1,34
534,534000,2964.4147425344386,41.5_1.1,34
535,535000,2876.614932498482,41.5_1.1,34
536,536000,2915.610235249059,41.5_1.1,34
537,537000,2944.5250161204117,41.5_1.1,34
538,538000,2943.9377938676153,41.5_1.1,34
539,539000,2893.8666710549473,41.5_1.1,34
540,540000,2979.3633455667455,41.5_1.1,34
541,541000,2857.919440652783,41.5_1.1,34
542,542000,2946.0463929586563,41.5_1.1,34
543,543000,2958.2916942588886,41.5_1.1,34
544,544000,2915.4763638233153,41.5_1.1,34
545,545000,2956.440806131149,41.5_1.1,34
546,546000,2870.3892007821546,41.5_1.1,34
547,547000,2908.5219106061127,41.5_1.1,34
548,548000,2938.2682928808194,41.5_1.1,34
549,549000,2962.7618085174354,41.5_1.1,34
550,550000,3035.353531747614,41.5_1.1,34
551,551000,2866.0535405292935,41.5_1.1,34
552,552000,2918.5827992760196,41.5_1.1,34
553,553000,2862.8721485466513,41.5_1.1,34
554,554000,2790.8568892240323,41.5_1.1,34
555,555000,2983.974638035034,41.5_1.1,34
556,556000,2930.6541601308654,41.5_1.1,34
557,557000,2926.7531669183063,41.5_1.1,34
558,558000,2909.891918736766,41.5_1.1,34
559,559000,2898.0861333993134,41.5_1.1,34
560,560000,2958.3464480862212,41.5_1.1,34
561,561000,2956.8512234582126,41.5_1.1,34
562,562000,2841.5738512218445,41.5_1.1,34
563,563000,2871.72574316801,41.5_1.1,34
564,564000,2879.1078356278817,41.5_1.1,34
565,565000,2910.737777160834,41.5_1.1,34
566,566000,2845.9110649283575,41.5_1.1,34
567,567000,2914.4895118279987,41.5_1.1,34
568,568000,2904.9103172555706,41.5_1.1,34
569,569000,2962.1857637065177,41.5_1.1,34
570,570000,2866.5516555092477,41.5_1.1,34
571,571000,2883.9939333333955,41.5_1.1,34
572,572000,2931.9964631637718,41.5_1.1,34
573,573000,2934.608425683752,41.5_1.1,34
574,574000,2901.2303486779333,41.5_1.1,34
575,575000,2999.1187613238662,41.5_1.1,34
576,576000,2932.7024471704312,41.5_1.1,34
577,577000,2898.4333478105805,41.5_1.1,34
578,578000,2934.9371358679223,41.5_1.1,34
579,579000,2917.5630377625234,41.5_1.1,34
580,580000,2888.8335879429274,41.5_1.1,34
581,581000,3025.8150401376433,41.5_1.1,34
582,582000,2850.491086358978,41.5_1.1,34
583,583000,2864.24779822461,41.5_1.1,34
584,584000,2883.7980246977527,41.5_1.1,34
585,585000,2890.779367083376,41.5_1.1,34
586,586000,2821.1486134407655,41.5_1.1,34
587,587000,2852.137499080074,41.5_1.1,34
588,588000,3014.7216754679584,41.5_1.1,34
589,589000,2953.189585371489,41.5_1.1,34
590,590000,2974.206335593892,41.5_1.1,34
591,591000,2866.070783659764,41.5_1.1,34
