,ite,cost,hyperparameter,repetition
56,56000,3780.1714437539895,41.5_1.1,41
57,57000,3897.2773643155424,41.5_1.1,41
58,58000,3726.7221940970094,41.5_1.1,41
59,59000,3891.000450329037,41.5_1.1,41
60,60000,3508.4257199413228,41.5_1.1,41
61,61000,3600.6909022354307,41.5_1.1,41
62,62000,3485.952845088501,41.5_1.1,41
63,63000,3320.052865221015,41.5_1.1,41
64,64000,3571.6915495395183,41.5_1.1,41
65,65000,3689.5394688521264,41.5_1.1,41
66,66000,3616.9461497121893,41.5_1.1,41
67,67000,3528.1684654172354,41.5_1.1,41
68,68000,3547.318019112257,41.5_1.1,41
69,69000,3572.4430976337176,41.5_1.1,41
70,70000,3641.0412306499898,41.5_1.1,41
71,71000,3694.743582120755,41.5_1.1,41
72,72000,3520.8842243848217,41.5_1.1,41
73,73000,3789.924261790585,41.5_1.1,41
74,74000,3437.797706336739,41.5_1.1,41
75,75000,3407.0320301658385,41.5_1.1,41
76,76000,3382.1392582128233,41.5_1.1,41
77,77000,3596.288066583752,41.5_1.1,41
78,78000,3520.4140534622175,41.5_1.1,41
79,79000,3411.9693810038602,41.5_1.1,41
80,80000,3372.8733334785843,41.5_1.1,41
81,81000,3624.1936809974054,41.5_1.1,41
82,82000,3461.394451274237,41.5_1.1,41
83,83000,3533.0788312581494,41.5_1.1,41
84,84000,3603.8227367600402,41.5_1.1,41
85,85000,3204.239721248508,41.5_1.1,41
86,86000,3346.8012298787057,41.5_1.1,41
87,87000,3532.5517530963434,41.5_1.1,41
88,88000,3285.92338377331,41.5_1.1,41
89,89000,3338.7665697627326,41.5_1.1,41
90,90000,3440.209721351719,41.5_1.1,41
91,91000,3428.0820729181432,41.5_1.1,41
92,92000,3432.2222005870185,41.5_1.1,41
93,93000,3451.4155609434733,41.5_1.1,41
94,94000,3369.059192615169,41.5_1.1,41
95,95000,3306.275455654286,41.5_1.1,41
96,96000,3536.6103941586293,41.5_1.1,41
97,97000,3494.1967333549283,41.5_1.1,41
98,98000,3358.8539205658326,41.5_1.1,41
99,99000,3308.222719263838,41.5_1.1,41
100,100000,3282.35331320938,41.5_1.1,41
101,101000,3248.287993765515,41.5_1.1,41
102,102000,3399.7552152673397,41.5_1.1,41
103,103000,3207.554322513576,41.5_1.1,41
104,104000,3249.897106500107,41.5_1.1,41
105,105000,3215.2617914102207,41.5_1.1,41
106,106000,3468.1145928719698,41.5_1.1,41
107,107000,3253.1007805282993,41.5_1.1,41
108,108000,3270.233761366024,41.5_1.1,41
109,109000,3319.67106893612,41.5_1.1,41
110,110000,3283.2574861023622,41.5_1.1,41
111,111000,3363.299484528676,41.5_1.1,41
112,112000,3203.112787244445,41.5_1.1,41
113,113000,3238.9061012009383,41.5_1.1,41
114,114000,3198.1745608507717,41.5_1.1,41
115,115000,3302.9600456895478,41.5_1.1,41
116,116000,3119.7680281143876,41.5_1.1,41
117,117000,3296.7810324218735,41.5_1.1,41
118,118000,3181.5983242076613,41.5_1.1,41
119,119000,3232.1016295360655,41.5_1.1,41
120,120000,3171.004560772085,41.5_1.1,41
121,121000,3370.6435948949847,41.5_1.1,41
122,122000,3226.7276191530764,41.5_1.1,41
123,123000,3401.3668731708417,41.5_1.1,41
124,124000,3343.105177132033,41.5_1.1,41
125,125000,3238.817553349148,41.5_1.1,41
126,126000,3215.9810801987455,41.5_1.1,41
127,127000,3258.1136952805896,41.5_1.1,41
128,128000,3238.2343000792293,41.5_1.1,41
129,129000,3160.3303032825047,41.5_1.1,41
130,130000,3220.4696037024614,41.5_1.1,41
131,131000,3310.6243749509,41.5_1.1,41
132,132000,3277.1248927953225,41.5_1.1,41
133,133000,3083.7538578515146,41.5_1.1,41
134,134000,3058.047195406775,41.5_1.1,41
135,135000,3302.507078617585,41.5_1.1,41
136,136000,3282.1600148153893,41.5_1.1,41
137,137000,3339.0456774346017,41.5_1.1,41
138,138000,3176.10990963393,41.5_1.1,41
139,139000,3160.699519801446,41.5_1.1,41
140,140000,3239.3175489528458,41.5_1.1,41
141,141000,3188.8621605899543,41.5_1.1,41
142,142000,3333.61814924204,41.5_1.1,41
143,143000,3183.7956401406586,41.5_1.1,41
144,144000,3201.2423115568445,41.5_1.1,41
145,145000,3097.6773053310217,41.5_1.1,41
146,146000,3151.2728756730617,41.5_1.1,41
147,147000,3211.6816068508456,41.5_1.1,41
148,148000,3269.0143798507347,41.5_1.1,41
149,149000,3077.2626183338252,41.5_1.1,41
150,150000,3175.5231344303743,41.5_1.1,41
151,151000,3198.0109119002263,41.5_1.1,41
152,152000,3103.3525136968715,41.5_1.1,41
153,153000,3330.018086545208,41.5_1.1,41
154,154000,3217.8017178099485,41.5_1.1,41
155,155000,3149.7503290902296,41.5_1.1,41
156,156000,3177.952562798146,41.5_1.1,41
157,157000,3216.5516919340466,41.5_1.1,41
158,158000,3196.14782551989,41.5_1.1,41
159,159000,3104.3847629768397,41.5_1.1,41
160,160000,3086.5967382195463,41.5_1.1,41
161,161000,3216.4376645869675,41.5_1.1,41
162,162000,3035.4143104695227,41.5_1.1,41
163,163000,3221.082361324636,41.5_1.1,41
164,164000,3171.721682296065,41.5_1.1,41
165,165000,3238.7160985714067,41.5_1.1,41
166,166000,3051.9246437072575,41.5_1.1,41
167,167000,3105.33612975866,41.5_1.1,41
168,168000,3136.969556051424,41.5_1.1,41
169,169000,3218.842233895581,41.5_1.1,41
170,170000,3125.8730177967254,41.5_1.1,41
171,171000,3177.545229482554,41.5_1.1,41
172,172000,3154.3038982125395,41.5_1.1,41
173,173000,3191.9414952086017,41.5_1.1,41
174,174000,2981.904570740011,41.5_1.1,41
175,175000,3252.309743842722,41.5_1.1,41
176,176000,2996.647548391009,41.5_1.1,41
177,177000,3257.537011498228,41.5_1.1,41
178,178000,3173.8975043184537,41.5_1.1,41
179,179000,3118.1138970240827,41.5_1.1,41
180,180000,3190.9863001674844,41.5_1.1,41
181,181000,3148.7483138242715,41.5_1.1,41
182,182000,3061.437393445918,41.5_1.1,41
183,183000,3053.6042539761916,41.5_1.1,41
184,184000,3101.3323649564154,41.5_1.1,41
185,185000,3099.134574059198,41.5_1.1,41
186,186000,2932.6763119851817,41.5_1.1,41
187,187000,3135.3712027476727,41.5_1.1,41
188,188000,3190.1010223435064,41.5_1.1,41
189,189000,3114.293397430651,41.5_1.1,41
190,190000,3023.892108869378,41.5_1.1,41
191,191000,3132.7408033059405,41.5_1.1,41
192,192000,3039.087393481948,41.5_1.1,41
193,193000,3011.8596056478727,41.5_1.1,41
194,194000,3011.218865537495,41.5_1.1,41
195,195000,3213.2828312625356,41.5_1.1,41
196,196000,3005.1621350143228,41.5_1.1,41
197,197000,3117.5594259790705,41.5_1.1,41
198,198000,3168.595026139195,41.5_1.1,41
199,199000,3048.330571311128,41.5_1.1,41
200,200000,3070.3850868325294,41.5_1.1,41
201,201000,3123.2130834048294,41.5_1.1,41
202,202000,3214.806383431071,41.5_1.1,41
203,203000,3071.2481039767863,41.5_1.1,41
204,204000,3050.6724292950157,41.5_1.1,41
205,205000,3057.411611391707,41.5_1.1,41
206,206000,3117.240084969383,41.5_1.1,41
207,207000,3022.1399057763874,41.5_1.1,41
208,208000,2986.895829012738,41.5_1.1,41
209,209000,3245.854581980075,41.5_1.1,41
210,210000,3073.3348090863437,41.5_1.1,41
211,211000,3111.387652892929,41.5_1.1,41
212,212000,3159.4164045131765,41.5_1.1,41
213,213000,3007.012191017228,41.5_1.1,41
214,214000,3152.5731586008696,41.5_1.1,41
215,215000,3133.3537183362882,41.5_1.1,41
216,216000,3127.8848552096624,41.5_1.1,41
217,217000,3183.540104175556,41.5_1.1,41
218,218000,3070.0184834666056,41.5_1.1,41
219,219000,2985.3437396409527,41.5_1.1,41
220,220000,3126.798344311248,41.5_1.1,41
221,221000,3056.546068003798,41.5_1.1,41
222,222000,3073.103820601869,41.5_1.1,41
223,223000,2957.366165085352,41.5_1.1,41
224,224000,3158.8346464111173,41.5_1.1,41
225,225000,3132.423542829205,41.5_1.1,41
226,226000,3032.2615923787653,41.5_1.1,41
227,227000,2873.507477794242,41.5_1.1,41
228,228000,3056.6962997511355,41.5_1.1,41
229,229000,3092.8189307286198,41.5_1.1,41
230,230000,3050.546858406796,41.5_1.1,41
231,231000,3018.8055675619275,41.5_1.1,41
232,232000,3099.0571467029104,41.5_1.1,41
233,233000,3001.6092326278554,41.5_1.1,41
234,234000,2951.1242931257193,41.5_1.1,41
235,235000,3039.8643550514403,41.5_1.1,41
236,236000,3059.514015666756,41.5_1.1,41
237,237000,3009.5273321160216,41.5_1.1,41
238,238000,3057.4961047080483,41.5_1.1,41
239,239000,3107.261830679065,41.5_1.1,41
240,240000,3028.7826902472025,41.5_1.1,41
241,241000,3156.927415744396,41.5_1.1,41
242,242000,3021.7097102139714,41.5_1.1,41
243,243000,2994.254182926039,41.5_1.1,41
244,244000,2961.7469558086464,41.5_1.1,41
245,245000,3083.823682064364,41.5_1.1,41
246,246000,3117.8974873817665,41.5_1.1,41
247,247000,3075.458819268746,41.5_1.1,41
248,248000,2995.0124991846933,41.5_1.1,41
249,249000,3079.409453554045,41.5_1.1,41
250,250000,3047.8301186168383,41.5_1.1,41
251,251000,3136.62921687114,41.5_1.1,41
252,252000,3114.844267472657,41.5_1.1,41
253,253000,3081.382165462335,41.5_1.1,41
254,254000,3053.60704639837,41.5_1.1,41
255,255000,2934.783191655517,41.5_1.1,41
256,256000,3016.9172078041465,41.5_1.1,41
257,257000,3212.9151736891154,41.5_1.1,41
258,258000,3055.6461351660787,41.5_1.1,41
259,259000,3021.324991491652,41.5_1.1,41
260,260000,3114.8029647644466,41.5_1.1,41
261,261000,2823.9593087804587,41.5_1.1,41
262,262000,3150.343076307164,41.5_1.1,41
263,263000,3122.1278244087966,41.5_1.1,41
264,264000,3021.7095667409344,41.5_1.1,41
265,265000,2940.3571706084626,41.5_1.1,41
266,266000,3044.218682762792,41.5_1.1,41
267,267000,2945.4692917538027,41.5_1.1,41
268,268000,3024.066047233591,41.5_1.1,41
269,269000,2941.487783221066,41.5_1.1,41
270,270000,2947.7902607033197,41.5_1.1,41
271,271000,3058.871391695799,41.5_1.1,41
272,272000,3091.110564850477,41.5_1.1,41
273,273000,3115.178883471338,41.5_1.1,41
274,274000,2920.8298927940136,41.5_1.1,41
275,275000,2988.0396672863158,41.5_1.1,41
276,276000,3076.7285534990965,41.5_1.1,41
277,277000,3067.3451442485994,41.5_1.1,41
278,278000,2967.4763333976816,41.5_1.1,41
279,279000,3077.961301548905,41.5_1.1,41
280,280000,2960.6650441595502,41.5_1.1,41
281,281000,2975.3252977840916,41.5_1.1,41
282,282000,2887.109429214651,41.5_1.1,41
283,283000,2904.5838148636662,41.5_1.1,41
284,284000,3006.1632580119476,41.5_1.1,41
285,285000,3057.5406776700056,41.5_1.1,41
286,286000,2925.22251600529,41.5_1.1,41
287,287000,3079.210248751443,41.5_1.1,41
288,288000,2963.259089938397,41.5_1.1,41
289,289000,2979.5732575598227,41.5_1.1,41
290,290000,2961.3175194909386,41.5_1.1,41
291,291000,3069.671189986805,41.5_1.1,41
292,292000,2855.9806013490766,41.5_1.1,41
293,293000,3013.0252797818025,41.5_1.1,41
294,294000,3023.4216751476506,41.5_1.1,41
295,295000,2972.479434511168,41.5_1.1,41
296,296000,3154.680422857984,41.5_1.1,41
297,297000,2970.1218565426725,41.5_1.1,41
298,298000,2972.386004344444,41.5_1.1,41
299,299000,2879.891057020073,41.5_1.1,41
300,300000,2862.126173460308,41.5_1.1,41
301,301000,2905.2127740493934,41.5_1.1,41
302,302000,3013.8125314085423,41.5_1.1,41
303,303000,2988.9216148325354,41.5_1.1,41
304,304000,3008.5096146340766,41.5_1.1,41
305,305000,3047.289978973493,41.5_1.1,41
306,306000,2926.941906023613,41.5_1.1,41
307,307000,3039.8491823752056,41.5_1.1,41
308,308000,2963.0440123104804,41.5_1.1,41
309,309000,3045.848048562145,41.5_1.1,41
310,310000,3061.046643534216,41.5_1.1,41
311,311000,3061.2266341972318,41.5_1.1,41
312,312000,2869.201068205791,41.5_1.1,41
313,313000,3034.8206581385775,41.5_1.1,41
314,314000,3036.065710507446,41.5_1.1,41
315,315000,3000.751975523137,41.5_1.1,41
316,316000,2947.4089605417657,41.5_1.1,41
317,317000,2961.3805175526622,41.5_1.1,41
318,318000,2977.839960028217,41.5_1.1,41
319,319000,3007.7936670785953,41.5_1.1,41
320,320000,3046.2102204241282,41.5_1.1,41
321,321000,3058.833461109923,41.5_1.1,41
322,322000,2999.665469524541,41.5_1.1,41
323,323000,3031.060202985048,41.5_1.1,41
324,324000,3019.2205077454933,41.5_1.1,41
325,325000,2933.851840652282,41.5_1.1,41
326,326000,2888.5667576393585,41.5_1.1,41
327,327000,2936.8223801887975,41.5_1.1,41
328,328000,3156.207172473242,41.5_1.1,41
329,329000,3006.192119600085,41.5_1.1,41
330,330000,2960.6372884785583,41.5_1.1,41
331,331000,3038.879063773275,41.5_1.1,41
332,332000,3012.2973066944724,41.5_1.1,41
333,333000,2938.891876784788,41.5_1.1,41
334,334000,2885.5541233710883,41.5_1.1,41
335,335000,2880.0870607976203,41.5_1.1,41
336,336000,2999.469647758716,41.5_1.1,41
337,337000,2964.5917049535205,41.5_1.1,41
338,338000,3027.016718619955,41.5_1.1,41
339,339000,2941.191609995315,41.5_1.1,41
340,340000,3021.9186671080233,41.5_1.1,41
341,341000,3046.278057639514,41.5_1.1,41
342,342000,2949.815413081862,41.5_1.1,41
343,343000,2997.813823717755,41.5_1.1,41
344,344000,3046.849828971167,41.5_1.1,41
345,345000,2935.456731809242,41.5_1.1,41
346,346000,2903.9035985106443,41.5_1.1,41
347,347000,2959.554973331925,41.5_1.1,41
348,348000,2984.6455310990564,41.5_1.1,41
349,349000,2993.50960769834,41.5_1.1,41
350,350000,3023.6317643756433,41.5_1.1,41
351,351000,2947.2689979909774,41.5_1.1,41
352,352000,2992.217725823818,41.5_1.1,41
353,353000,3040.0200254162687,41.5_1.1,41
354,354000,3023.433709510611,41.5_1.1,41
355,355000,2980.6614172274944,41.5_1.1,41
356,356000,2941.5946795170025,41.5_1.1,41
357,357000,2947.628350045433,41.5_1.1,41
358,358000,2969.329641493421,41.5_1.1,41
359,359000,2928.2080271937566,41.5_1.1,41
360,360000,3124.927420852981,41.5_1.1,41
361,361000,3033.447428384935,41.5_1.1,41
362,362000,2902.2148966909785,41.5_1.1,41
363,363000,2966.549208041825,41.5_1.1,41
364,364000,3059.4335976477655,41.5_1.1,41
365,365000,3065.57991307251,41.5_1.1,41
366,366000,3060.5836175091813,41.5_1.1,41
367,367000,2987.89291452396,41.5_1.1,41
368,368000,3014.6883248223503,41.5_1.1,41
369,369000,3008.2224166055794,41.5_1.1,41
370,370000,2867.4066840625383,41.5_1.1,41
371,371000,2916.452383577297,41.5_1.1,41
372,372000,3023.977301668727,41.5_1.1,41
373,373000,2974.592578787746,41.5_1.1,41
374,374000,3010.216500576461,41.5_1.1,41
375,375000,2881.5041880320073,41.5_1.1,41
376,376000,3132.893716591931,41.5_1.1,41
377,377000,2901.1308461130197,41.5_1.1,41
378,378000,2972.9759409823805,41.5_1.1,41
379,379000,3022.081434307764,41.5_1.1,41
380,380000,3127.082488568821,41.5_1.1,41
381,381000,3001.7416450445467,41.5_1.1,41
382,382000,3033.45707400977,41.5_1.1,41
383,383000,2949.3403261126878,41.5_1.1,41
384,384000,2974.944526053642,41.5_1.1,41
385,385000,3034.4441313298835,41.5_1.1,41
386,386000,2956.1216797213347,41.5_1.1,41
387,387000,2928.0161787631687,41.5_1.1,41
388,388000,2964.464042915591,41.5_1.1,41
389,389000,2923.709740574814,41.5_1.1,41
390,390000,2989.5319457736637,41.5_1.1,41
391,391000,3028.990523653328,41.5_1.1,41
392,392000,3005.958414433972,41.5_1.1,41
393,393000,2928.4921607497804,41.5_1.1,41
394,394000,3090.879365676097,41.5_1.1,41
395,395000,2945.293354782936,41.5_1.1,41
396,396000,2943.088173772868,41.5_1.1,41
397,397000,2924.681967003039,41.5_1.1,41
398,398000,2956.920420769129,41.5_1.1,41
399,399000,2968.7523850280113,41.5_1.1,41
400,400000,3061.9602994586885,41.5_1.1,41
401,401000,3017.5177720211504,41.5_1.1,41
402,402000,3046.990433330353,41.5_1.1,41
403,403000,2913.9801746722264,41.5_1.1,41
404,404000,3015.1484085101815,41.5_1.1,41
405,405000,2961.2828348458515,41.5_1.1,41
406,406000,2970.240022600719,41.5_1.1,41
407,407000,2864.139023557799,41.5_1.1,41
408,408000,2881.9604225461335,41.5_1.1,41
409,409000,3002.907249089393,41.5_1.1,41
410,410000,2915.5931022257246,41.5_1.1,41
411,411000,2891.9583715995936,41.5_1.1,41
412,412000,2980.8708113831367,41.5_1.1,41
413,413000,2912.616592209256,41.5_1.1,41
414,414000,2929.085866239106,41.5_1.1,41
415,415000,2901.011616544636,41.5_1.1,41
416,416000,3017.7064695873873,41.5_1.1,41
417,417000,2978.777832802302,41.5_1.1,41
418,418000,2940.616936391143,41.5_1.1,41
419,419000,2990.4946311133863,41.5_1.1,41
420,420000,2886.547712448204,41.5_1.1,41
421,421000,3035.8196788375303,41.5_1.1,41
422,422000,2903.0418177261768,41.5_1.1,41
423,423000,2887.614913832631,41.5_1.1,41
424,424000,2900.0069374900945,41.5_1.1,41
425,425000,3041.135686657133,41.5_1.1,41
426,426000,2857.2840643153336,41.5_1.1,41
427,427000,2944.0696750412203,41.5_1.1,41
428,428000,2852.774366525492,41.5_1.1,41
429,429000,2985.1815030200905,41.5_1.1,41
430,430000,2907.581206950262,41.5_1.1,41
431,431000,2891.8633551230373,41.5_1.1,41
432,432000,2903.8261264379653,41.5_1.1,41
433,433000,2964.253476701293,41.5_1.1,41
434,434000,3035.5848531671945,41.5_1.1,41
435,435000,2949.5628627694196,41.5_1.1,41
436,436000,3019.069058930632,41.5_1.1,41
437,437000,2937.515484698835,41.5_1.1,41
438,438000,2877.2801575654557,41.5_1.1,41
439,439000,2924.779685585201,41.5_1.1,41
440,440000,2989.495140578574,41.5_1.1,41
441,441000,2905.9718963524624,41.5_1.1,41
442,442000,2944.453242039694,41.5_1.1,41
443,443000,2951.48037345714,41.5_1.1,41
444,444000,2863.661125009504,41.5_1.1,41
445,445000,2935.536471500179,41.5_1.1,41
446,446000,2973.9992200839383,41.5_1.1,41
447,447000,2944.2487718881403,41.5_1.1,41
448,448000,2909.777796315654,41.5_1.1,41
449,449000,3044.9541553857443,41.5_1.1,41
450,450000,2781.7594055936165,41.5_1.1,41
451,451000,2910.5507269338123,41.5_1.1,41
452,452000,2861.9563128411733,41.5_1.1,41
453,453000,2999.487737982153,41.5_1.1,41
454,454000,2875.8835190469244,41.5_1.1,41
455,455000,3076.4565689180067,41.5_1.1,41
456,456000,2983.776748877297,41.5_1.1,41
457,457000,2894.635588529742,41.5_1.1,41
458,458000,2973.863952773355,41.5_1.1,41
459,459000,2937.6851848788524,41.5_1.1,41
460,460000,2872.1102031230544,41.5_1.1,41
461,461000,2964.5126555802326,41.5_1.1,41
462,462000,3038.734406247909,41.5_1.1,41
463,463000,2895.2311411229352,41.5_1.1,41
464,464000,2977.651050839865,41.5_1.1,41
465,465000,2867.350820190372,41.5_1.1,41
466,466000,2846.9585598618614,41.5_1.1,41
467,467000,2973.1329956983263,41.5_1.1,41
468,468000,2926.7255755621986,41.5_1.1,41
469,469000,3036.5206717887813,41.5_1.1,41
470,470000,2862.3410099979933,41.5_1.1,41
471,471000,2940.5726404386146,41.5_1.1,41
472,472000,2875.17574746034,41.5_1.1,41
473,473000,2904.39512629354,41.5_1.1,41
474,474000,2862.4583676338366,41.5_1.1,41
475,475000,2860.2229560427736,41.5_1.1,41
476,476000,2963.0216078553412,41.5_1.1,41
477,477000,2947.3415796269733,41.5_1.1,41
478,478000,2872.942470272114,41.5_1.1,41
479,479000,2871.2041341796817,41.5_1.1,41
480,480000,2936.3061656684795,41.5_1.1,41
481,481000,2991.9096481871234,41.5_1.1,41
482,482000,2898.273805858466,41.5_1.1,41
483,483000,2958.975068573504,41.5_1.1,41
484,484000,2906.284889191921,41.5_1.1,41
485,485000,3091.5499002045885,41.5_1.1,41
486,486000,2950.75950283011,41.5_1.1,41
487,487000,2915.9006894866916,41.5_1.1,41
488,488000,2867.089166077182,41.5_1.1,41
489,489000,2945.0862906497428,41.5_1.1,41
490,490000,2892.5955381557246,41.5_1.1,41
491,491000,2974.5761700458875,41.5_1.1,41
492,492000,2908.972624853402,41.5_1.1,41
493,493000,2876.9558283283095,41.5_1.1,41
494,494000,2880.0133086207907,41.5_1.1,41
495,495000,3061.297163526355,41.5_1.1,41
496,496000,2998.1860609289056,41.5_1.1,41
497,497000,3017.266030307474,41.5_1.1,41
498,498000,3013.712989532489,41.5_1.1,41
499,499000,2953.255832758656,41.5_1.1,41
500,500000,2975.5972844564503,41.5_1.1,41
501,501000,2973.7706770181235,41.5_1.1,41
502,502000,2872.5196820828714,41.5_1.1,41
503,503000,2994.951855382859,41.5_1.1,41
504,504000,2889.8897717142195,41.5_1.1,41
505,505000,2890.211337195951,41.5_1.1,41
506,506000,2900.447561332579,41.5_1.1,41
507,507000,2954.9232358363233,41.5_1.1,41
508,508000,2855.8770102144513,41.5_1.1,41
509,509000,2951.568558340135,41.5_1.1,41
510,510000,3026.0046703535127,41.5_1.1,41
511,511000,2976.6168092489183,41.5_1.1,41
512,512000,3015.4562581484583,41.5_1.1,41
513,513000,2834.7499755812787,41.5_1.1,41
514,514000,2843.6143651990265,41.5_1.1,41
515,515000,2912.50483743317,41.5_1.1,41
516,516000,2948.9251036984083,41.5_1.1,41
517,517000,2880.5157512426345,41.5_1.1,41
518,518000,2864.0254588169605,41.5_1.1,41
519,519000,2871.4163352883593,41.5_1.1,41
520,520000,3052.757734429624,41.5_1.1,41
521,521000,2932.431101399919,41.5_1.1,41
522,522000,2938.695800513025,41.5_1.1,41
523,523000,2930.2006986641927,41.5_1.1,41
524,524000,2900.6542439616037,41.5_1.1,41
525,525000,2959.9383255456382,41.5_1.1,41
526,526000,2876.387526445746,41.5_1.1,41
527,527000,2935.6221352630923,41.5_1.1,41
528,528000,2887.856691387675,41.5_1.1,41
529,529000,2931.692832391376,41.5_1.1,41
530,530000,2897.6791397123243,41.5_1.1,41
531,531000,2854.0562751589123,41.5_1.1,41
532,532000,2837.9639439868297,41.5_1.1,41
533,533000,2944.040746891084,41.5_1.1,41
534,534000,2888.8362038709192,41.5_1.1,41
535,535000,2954.5021421863294,41.5_1.1,41
536,536000,2960.6691622508424,41.5_1.1,41
537,537000,2936.748608395097,41.5_1.1,41
538,538000,2891.994572624309,41.5_1.1,41
539,539000,2813.2378359829777,41.5_1.1,41
540,540000,2962.4094330601333,41.5_1.1,41
541,541000,2868.069651922165,41.5_1.1,41
542,542000,2985.865974887997,41.5_1.1,41
543,543000,3071.6230031043497,41.5_1.1,41
544,544000,2882.6311348681224,41.5_1.1,41
545,545000,2864.2136587025248,41.5_1.1,41
546,546000,2879.147291064234,41.5_1.1,41
547,547000,2946.621386910892,41.5_1.1,41
548,548000,2981.1916592114467,41.5_1.1,41
549,549000,2932.046252905412,41.5_1.1,41
550,550000,2924.1260124748555,41.5_1.1,41
551,551000,2980.0853312608865,41.5_1.1,41
552,552000,3025.4199769067704,41.5_1.1,41
553,553000,2915.188636956454,41.5_1.1,41
554,554000,2909.1738964901742,41.5_1.1,41
555,555000,2990.5214203123082,41.5_1.1,41
556,556000,2936.5482577354737,41.5_1.1,41
557,557000,2867.1258018318485,41.5_1.1,41
558,558000,2881.6038638633186,41.5_1.1,41
559,559000,2923.511772179016,41.5_1.1,41
560,560000,2886.231130527002,41.5_1.1,41
561,561000,2956.8979713205636,41.5_1.1,41
562,562000,2897.1618813966716,41.5_1.1,41
563,563000,2889.4582474315794,41.5_1.1,41
564,564000,2889.2611225548403,41.5_1.1,41
565,565000,2802.0854478973038,41.5_1.1,41
566,566000,2945.3007484971345,41.5_1.1,41
567,567000,2966.8907056652934,41.5_1.1,41
568,568000,2974.8845441830063,41.5_1.1,41
569,569000,2820.309158381165,41.5_1.1,41
570,570000,2972.3193362436496,41.5_1.1,41
571,571000,3005.153705597482,41.5_1.1,41
572,572000,2980.014489174612,41.5_1.1,41
573,573000,2841.155833527151,41.5_1.1,41
574,574000,2833.4194220163818,41.5_1.1,41
575,575000,2872.44561399973,41.5_1.1,41
576,576000,2893.795920338012,41.5_1.1,41
577,577000,2827.61173884646,41.5_1.1,41
578,578000,2919.843139301442,41.5_1.1,41
579,579000,2975.5965119939524,41.5_1.1,41
580,580000,2914.9777169480913,41.5_1.1,41
581,581000,2971.1229504695943,41.5_1.1,41
582,582000,2895.254538330894,41.5_1.1,41
583,583000,2922.4845968163863,41.5_1.1,41
584,584000,2968.29880307383,41.5_1.1,41
585,585000,2909.330007658466,41.5_1.1,41
586,586000,2843.188989606256,41.5_1.1,41
587,587000,2864.9750458730714,41.5_1.1,41
588,588000,2890.6224782906943,41.5_1.1,41
589,589000,2861.9502016272622,41.5_1.1,41
590,590000,2907.7887117073597,41.5_1.1,41
591,591000,2994.749659938056,41.5_1.1,41
592,592000,2881.7113594452007,41.5_1.1,41
