,ite,cost,hyperparameter,repetition
49,49000,3974.25478307001,41.5_1.1,35
50,50000,3829.896020574756,41.5_1.1,35
51,51000,3931.0083397563644,41.5_1.1,35
52,52000,3731.371481512771,41.5_1.1,35
53,53000,3866.6077021042674,41.5_1.1,35
54,54000,3690.9925691068565,41.5_1.1,35
55,55000,3906.416807202811,41.5_1.1,35
56,56000,4000.3699908179547,41.5_1.1,35
57,57000,3824.1582259036077,41.5_1.1,35
58,58000,3702.9264223586274,41.5_1.1,35
59,59000,3561.869627072624,41.5_1.1,35
60,60000,3741.9083873676714,41.5_1.1,35
61,61000,3725.730260746474,41.5_1.1,35
62,62000,3792.215022969004,41.5_1.1,35
63,63000,3587.4182561097587,41.5_1.1,35
64,64000,3657.635578960752,41.5_1.1,35
65,65000,3633.107933310123,41.5_1.1,35
66,66000,3477.180955551416,41.5_1.1,35
67,67000,3674.6325408858775,41.5_1.1,35
68,68000,3618.362802873929,41.5_1.1,35
69,69000,3460.7946062747656,41.5_1.1,35
70,70000,3566.1701677497176,41.5_1.1,35
71,71000,3674.8742140499226,41.5_1.1,35
72,72000,3736.2830307686672,41.5_1.1,35
73,73000,3344.957491194484,41.5_1.1,35
74,74000,3555.471656795116,41.5_1.1,35
75,75000,3461.4245955857846,41.5_1.1,35
76,76000,3424.547538149992,41.5_1.1,35
77,77000,3450.3940161444693,41.5_1.1,35
78,78000,3495.615977385613,41.5_1.1,35
79,79000,3362.451128380695,41.5_1.1,35
80,80000,3535.3510979728867,41.5_1.1,35
81,81000,3251.79302988061,41.5_1.1,35
82,82000,3509.7676294330136,41.5_1.1,35
83,83000,3435.7724279186996,41.5_1.1,35
84,84000,3412.0639941498507,41.5_1.1,35
85,85000,3643.7138067664823,41.5_1.1,35
86,86000,3283.782858842836,41.5_1.1,35
87,87000,3403.774547563294,41.5_1.1,35
88,88000,3452.025924351588,41.5_1.1,35
89,89000,3265.116927132959,41.5_1.1,35
90,90000,3435.5017694967596,41.5_1.1,35
91,91000,3357.7956428845114,41.5_1.1,35
92,92000,3455.5168748148208,41.5_1.1,35
93,93000,3365.5331728931105,41.5_1.1,35
94,94000,3357.004425891384,41.5_1.1,35
95,95000,3354.982004683213,41.5_1.1,35
96,96000,3462.553514315306,41.5_1.1,35
97,97000,3320.3704998285084,41.5_1.1,35
98,98000,3451.8451319893807,41.5_1.1,35
99,99000,3336.523749394665,41.5_1.1,35
100,100000,3316.709557092218,41.5_1.1,35
101,101000,3470.1794929844687,41.5_1.1,35
102,102000,3294.2950126525884,41.5_1.1,35
103,103000,3252.9605887330345,41.5_1.1,35
104,104000,3134.2499348560004,41.5_1.1,35
105,105000,3211.5539309208884,41.5_1.1,35
106,106000,3361.152009875518,41.5_1.1,35
107,107000,3264.149842510258,41.5_1.1,35
108,108000,3377.827994595771,41.5_1.1,35
109,109000,3335.2480240630994,41.5_1.1,35
110,110000,3306.6697987467287,41.5_1.1,35
111,111000,3352.715997097885,41.5_1.1,35
112,112000,3138.943026675727,41.5_1.1,35
113,113000,3299.996001979227,41.5_1.1,35
114,114000,3291.8694815684,41.5_1.1,35
115,115000,3260.2721622840186,41.5_1.1,35
116,116000,3316.324994770824,41.5_1.1,35
117,117000,3372.9355203896707,41.5_1.1,35
118,118000,3039.85109512565,41.5_1.1,35
119,119000,3324.455597263904,41.5_1.1,35
120,120000,3375.5107520396464,41.5_1.1,35
121,121000,3109.564330350287,41.5_1.1,35
122,122000,3234.228111421192,41.5_1.1,35
123,123000,3140.7937394559985,41.5_1.1,35
124,124000,3341.160816539648,41.5_1.1,35
125,125000,3012.604578588902,41.5_1.1,35
126,126000,3219.128875317777,41.5_1.1,35
127,127000,3331.420135288814,41.5_1.1,35
128,128000,3323.9797067109803,41.5_1.1,35
129,129000,3231.170157153612,41.5_1.1,35
130,130000,3207.743650732009,41.5_1.1,35
131,131000,3221.3964545844783,41.5_1.1,35
132,132000,3346.374423773892,41.5_1.1,35
133,133000,3262.485781756986,41.5_1.1,35
134,134000,3204.382412900362,41.5_1.1,35
135,135000,3298.276663107578,41.5_1.1,35
136,136000,3214.2719651837515,41.5_1.1,35
137,137000,3122.1096328503545,41.5_1.1,35
138,138000,3084.2949812158154,41.5_1.1,35
139,139000,3086.7428352119873,41.5_1.1,35
140,140000,3269.354442915702,41.5_1.1,35
141,141000,3165.9773443185522,41.5_1.1,35
142,142000,3096.4019856692744,41.5_1.1,35
143,143000,3119.7713679281383,41.5_1.1,35
144,144000,3126.9427711437406,41.5_1.1,35
145,145000,3146.9263989785354,41.5_1.1,35
146,146000,3072.307413344979,41.5_1.1,35
147,147000,3322.53065730889,41.5_1.1,35
148,148000,3305.683055372483,41.5_1.1,35
149,149000,2961.118399802632,41.5_1.1,35
150,150000,3228.452772313671,41.5_1.1,35
151,151000,3221.5168233187237,41.5_1.1,35
152,152000,3036.7270681530335,41.5_1.1,35
153,153000,3212.3195246905116,41.5_1.1,35
154,154000,3153.913668607242,41.5_1.1,35
155,155000,3223.806514322271,41.5_1.1,35
156,156000,3128.9917547809378,41.5_1.1,35
157,157000,3220.7613950170366,41.5_1.1,35
158,158000,3093.6170781548285,41.5_1.1,35
159,159000,3182.707371322535,41.5_1.1,35
160,160000,3280.44511946894,41.5_1.1,35
161,161000,3090.367054716991,41.5_1.1,35
162,162000,3025.4305219808452,41.5_1.1,35
163,163000,3199.420422642258,41.5_1.1,35
164,164000,3088.0984367130363,41.5_1.1,35
165,165000,3201.9110316889005,41.5_1.1,35
166,166000,3122.293273892391,41.5_1.1,35
167,167000,3029.182969048281,41.5_1.1,35
168,168000,3196.0111286634583,41.5_1.1,35
169,169000,3003.058450137159,41.5_1.1,35
170,170000,3123.606859110746,41.5_1.1,35
171,171000,3139.720835220319,41.5_1.1,35
172,172000,3024.0382790237713,41.5_1.1,35
173,173000,3137.5366796453977,41.5_1.1,35
174,174000,3168.9554712198287,41.5_1.1,35
175,175000,3068.85647958432,41.5_1.1,35
176,176000,2968.48204012561,41.5_1.1,35
177,177000,3096.4885355644833,41.5_1.1,35
178,178000,3160.9614763610107,41.5_1.1,35
179,179000,3119.6673294330208,41.5_1.1,35
180,180000,3019.667706416042,41.5_1.1,35
181,181000,3072.1351604373945,41.5_1.1,35
182,182000,3206.494742300169,41.5_1.1,35
183,183000,3112.0183401536838,41.5_1.1,35
184,184000,3227.643734182454,41.5_1.1,35
185,185000,3233.819975980378,41.5_1.1,35
186,186000,3255.4217526170187,41.5_1.1,35
187,187000,3144.0680629712074,41.5_1.1,35
188,188000,3089.7429444660834,41.5_1.1,35
189,189000,3249.8489280765466,41.5_1.1,35
190,190000,3133.5564878959867,41.5_1.1,35
191,191000,3178.641288692906,41.5_1.1,35
192,192000,3073.9696820724025,41.5_1.1,35
193,193000,3104.0734949449975,41.5_1.1,35
194,194000,3101.7449490895483,41.5_1.1,35
195,195000,2978.7522531315635,41.5_1.1,35
196,196000,3062.1653700024995,41.5_1.1,35
197,197000,3132.201340891651,41.5_1.1,35
198,198000,3085.2387510673193,41.5_1.1,35
199,199000,3027.7479225835173,41.5_1.1,35
200,200000,3044.8630606011516,41.5_1.1,35
201,201000,3114.180465610931,41.5_1.1,35
202,202000,3077.101270006813,41.5_1.1,35
203,203000,3051.689745016918,41.5_1.1,35
204,204000,2951.5305741941165,41.5_1.1,35
205,205000,3043.531245884846,41.5_1.1,35
206,206000,3134.5472864635653,41.5_1.1,35
207,207000,3163.702850772531,41.5_1.1,35
208,208000,3104.562753893991,41.5_1.1,35
209,209000,2991.7404289959354,41.5_1.1,35
210,210000,3145.7754936568526,41.5_1.1,35
211,211000,3097.2440120144875,41.5_1.1,35
212,212000,2976.8190080126324,41.5_1.1,35
213,213000,3014.519128835498,41.5_1.1,35
214,214000,2965.211948222093,41.5_1.1,35
215,215000,3077.599613534804,41.5_1.1,35
216,216000,3116.046477544748,41.5_1.1,35
217,217000,3155.111067215943,41.5_1.1,35
218,218000,3124.0014276657757,41.5_1.1,35
219,219000,3111.8620503248453,41.5_1.1,35
220,220000,3130.243886268972,41.5_1.1,35
221,221000,2933.9181359405393,41.5_1.1,35
222,222000,2943.7795535044615,41.5_1.1,35
223,223000,3000.11125316668,41.5_1.1,35
224,224000,3032.2617866297946,41.5_1.1,35
225,225000,3086.5222652279185,41.5_1.1,35
226,226000,3135.8305033662405,41.5_1.1,35
227,227000,3039.8803252997245,41.5_1.1,35
228,228000,3050.4446834894075,41.5_1.1,35
229,229000,3070.027009347442,41.5_1.1,35
230,230000,2951.8640963318794,41.5_1.1,35
231,231000,3102.788725519553,41.5_1.1,35
232,232000,3104.668518245774,41.5_1.1,35
233,233000,3038.678313022403,41.5_1.1,35
234,234000,3051.170180271793,41.5_1.1,35
235,235000,2939.913825073925,41.5_1.1,35
236,236000,2880.8480137819947,41.5_1.1,35
237,237000,2952.522161460255,41.5_1.1,35
238,238000,2991.9739639391614,41.5_1.1,35
239,239000,3011.726696634197,41.5_1.1,35
240,240000,2979.8198738876977,41.5_1.1,35
241,241000,3053.7658320360238,41.5_1.1,35
242,242000,3106.688803857052,41.5_1.1,35
243,243000,3236.5278791547175,41.5_1.1,35
244,244000,3069.270627218325,41.5_1.1,35
245,245000,2961.7140442427785,41.5_1.1,35
246,246000,3012.639438382454,41.5_1.1,35
247,247000,2988.0069158844512,41.5_1.1,35
248,248000,3049.6228476856863,41.5_1.1,35
249,249000,2968.7917481664326,41.5_1.1,35
250,250000,3180.207700556517,41.5_1.1,35
251,251000,3018.518798072147,41.5_1.1,35
252,252000,3175.9880665990004,41.5_1.1,35
253,253000,3001.4121162529073,41.5_1.1,35
254,254000,3029.127999289681,41.5_1.1,35
255,255000,2929.991223088606,41.5_1.1,35
256,256000,3032.6479156888145,41.5_1.1,35
257,257000,3003.7805405145978,41.5_1.1,35
258,258000,3007.8871542027364,41.5_1.1,35
259,259000,2955.758526009496,41.5_1.1,35
260,260000,3007.7361109571293,41.5_1.1,35
261,261000,3018.899879101776,41.5_1.1,35
262,262000,2931.036194234769,41.5_1.1,35
263,263000,2940.3697344779857,41.5_1.1,35
264,264000,3070.256011529972,41.5_1.1,35
265,265000,2925.11799379,41.5_1.1,35
266,266000,3003.434942412142,41.5_1.1,35
267,267000,3154.1198570490237,41.5_1.1,35
268,268000,3134.768038497229,41.5_1.1,35
269,269000,2919.8659638553395,41.5_1.1,35
270,270000,3081.493013613016,41.5_1.1,35
271,271000,2987.294113991267,41.5_1.1,35
272,272000,3020.324386031793,41.5_1.1,35
273,273000,2997.6196076215947,41.5_1.1,35
274,274000,2968.278658703764,41.5_1.1,35
275,275000,3097.119137973722,41.5_1.1,35
276,276000,3105.026537654735,41.5_1.1,35
277,277000,3001.8836244575878,41.5_1.1,35
278,278000,2991.7675468087814,41.5_1.1,35
279,279000,2981.058740149157,41.5_1.1,35
280,280000,3055.525039011203,41.5_1.1,35
281,281000,2982.0424921890026,41.5_1.1,35
282,282000,2996.0724466212378,41.5_1.1,35
283,283000,3036.1183759721366,41.5_1.1,35
284,284000,2971.612725633484,41.5_1.1,35
285,285000,3037.303157329259,41.5_1.1,35
286,286000,2964.9090308153436,41.5_1.1,35
287,287000,2967.649826127564,41.5_1.1,35
288,288000,2947.2019295671007,41.5_1.1,35
289,289000,3025.957451352342,41.5_1.1,35
290,290000,3080.375951213728,41.5_1.1,35
291,291000,2919.756140145365,41.5_1.1,35
292,292000,3087.632055114657,41.5_1.1,35
293,293000,3002.2186640508316,41.5_1.1,35
294,294000,3039.9710185356776,41.5_1.1,35
295,295000,2972.5995064059484,41.5_1.1,35
296,296000,3049.3408903091545,41.5_1.1,35
297,297000,3073.6586302198107,41.5_1.1,35
298,298000,2997.620880554578,41.5_1.1,35
299,299000,3110.5803073563784,41.5_1.1,35
300,300000,3066.026178528666,41.5_1.1,35
301,301000,3034.5709294190983,41.5_1.1,35
302,302000,2967.707056636765,41.5_1.1,35
303,303000,2836.2414977582134,41.5_1.1,35
304,304000,2911.705088608632,41.5_1.1,35
305,305000,3071.4529458078355,41.5_1.1,35
306,306000,3049.3867352648904,41.5_1.1,35
307,307000,3090.9672171575426,41.5_1.1,35
308,308000,2852.2239481999177,41.5_1.1,35
309,309000,2878.4101069811786,41.5_1.1,35
310,310000,2913.2520516803133,41.5_1.1,35
311,311000,3009.9708771008577,41.5_1.1,35
312,312000,3030.761637600579,41.5_1.1,35
313,313000,3079.92727213521,41.5_1.1,35
314,314000,3052.378159948646,41.5_1.1,35
315,315000,2943.5494755046116,41.5_1.1,35
316,316000,3050.807621767636,41.5_1.1,35
317,317000,3025.7720799722692,41.5_1.1,35
318,318000,3002.879164684694,41.5_1.1,35
319,319000,3015.2893197900903,41.5_1.1,35
320,320000,2959.120102082677,41.5_1.1,35
321,321000,3040.303139679322,41.5_1.1,35
322,322000,3068.7679266557693,41.5_1.1,35
323,323000,3025.9737132541127,41.5_1.1,35
324,324000,2957.8264074772087,41.5_1.1,35
325,325000,2900.009698941418,41.5_1.1,35
326,326000,3049.6893452559043,41.5_1.1,35
327,327000,3044.9885313037084,41.5_1.1,35
328,328000,3205.1447280452167,41.5_1.1,35
329,329000,3076.311299950062,41.5_1.1,35
330,330000,2872.25318404874,41.5_1.1,35
331,331000,3050.0475194470323,41.5_1.1,35
332,332000,3110.3616522356347,41.5_1.1,35
333,333000,2943.851634670111,41.5_1.1,35
334,334000,3069.2413487304593,41.5_1.1,35
335,335000,3028.542588258414,41.5_1.1,35
336,336000,2911.07177156736,41.5_1.1,35
337,337000,3005.1759658762335,41.5_1.1,35
338,338000,2879.2215396528495,41.5_1.1,35
339,339000,2910.7853391365793,41.5_1.1,35
340,340000,2993.593905395674,41.5_1.1,35
341,341000,2986.024486884233,41.5_1.1,35
342,342000,2949.4470285683897,41.5_1.1,35
343,343000,3013.639189853235,41.5_1.1,35
344,344000,3036.9058042335514,41.5_1.1,35
345,345000,2935.44524212718,41.5_1.1,35
346,346000,2943.7843337003255,41.5_1.1,35
347,347000,2942.7254393848198,41.5_1.1,35
348,348000,3024.96172866581,41.5_1.1,35
349,349000,3016.7991761577014,41.5_1.1,35
350,350000,2963.349606566788,41.5_1.1,35
351,351000,3052.3555347492265,41.5_1.1,35
352,352000,3006.18929792727,41.5_1.1,35
353,353000,2924.3966809961535,41.5_1.1,35
354,354000,2938.3721357845516,41.5_1.1,35
355,355000,3052.6806713115816,41.5_1.1,35
356,356000,2984.8402512155185,41.5_1.1,35
357,357000,2981.2080511514823,41.5_1.1,35
358,358000,3008.239367178137,41.5_1.1,35
359,359000,2923.6642003206034,41.5_1.1,35
360,360000,2982.069935552367,41.5_1.1,35
361,361000,3014.3242181368255,41.5_1.1,35
362,362000,2981.1813878212915,41.5_1.1,35
363,363000,3024.2474696167105,41.5_1.1,35
364,364000,2984.4986112582033,41.5_1.1,35
365,365000,2916.3319089949164,41.5_1.1,35
366,366000,2828.8076086526157,41.5_1.1,35
367,367000,2987.8292930011767,41.5_1.1,35
368,368000,3004.663661276246,41.5_1.1,35
369,369000,2993.1108716192093,41.5_1.1,35
370,370000,3008.1289944570503,41.5_1.1,35
371,371000,2940.891825191634,41.5_1.1,35
372,372000,2909.337029983044,41.5_1.1,35
373,373000,2981.9147395014293,41.5_1.1,35
374,374000,2975.2846606045914,41.5_1.1,35
375,375000,2921.6679791351808,41.5_1.1,35
376,376000,2986.2423000606136,41.5_1.1,35
377,377000,3090.6690327019414,41.5_1.1,35
378,378000,2905.483555380311,41.5_1.1,35
379,379000,2892.3876102038253,41.5_1.1,35
380,380000,2983.779223832836,41.5_1.1,35
381,381000,2997.825806741154,41.5_1.1,35
382,382000,2855.6835798513393,41.5_1.1,35
383,383000,2964.1661084184752,41.5_1.1,35
384,384000,2942.650119258769,41.5_1.1,35
385,385000,2995.73570998196,41.5_1.1,35
386,386000,3049.8072118490086,41.5_1.1,35
387,387000,3076.591014607286,41.5_1.1,35
388,388000,2973.4493726845353,41.5_1.1,35
389,389000,2933.9285529009026,41.5_1.1,35
390,390000,2997.295531274755,41.5_1.1,35
391,391000,2922.142894645901,41.5_1.1,35
392,392000,3013.723719297795,41.5_1.1,35
393,393000,2932.0061430879405,41.5_1.1,35
394,394000,3002.4863041033036,41.5_1.1,35
395,395000,2880.85789427586,41.5_1.1,35
396,396000,2917.8326611174307,41.5_1.1,35
397,397000,2970.275295325514,41.5_1.1,35
398,398000,2756.9705184525433,41.5_1.1,35
399,399000,2968.2213461845963,41.5_1.1,35
400,400000,3007.3199541881568,41.5_1.1,35
401,401000,2880.342864554333,41.5_1.1,35
402,402000,2975.9419922907036,41.5_1.1,35
403,403000,3074.0370477564647,41.5_1.1,35
404,404000,2962.0582525794966,41.5_1.1,35
405,405000,2887.8324197243346,41.5_1.1,35
406,406000,2817.5668232557728,41.5_1.1,35
407,407000,2987.5264605368743,41.5_1.1,35
408,408000,3002.929490344817,41.5_1.1,35
409,409000,2988.425074928846,41.5_1.1,35
410,410000,2915.240634824323,41.5_1.1,35
411,411000,3087.9716467827966,41.5_1.1,35
412,412000,3008.4696129409344,41.5_1.1,35
413,413000,2919.6785592326864,41.5_1.1,35
414,414000,3023.4090566726654,41.5_1.1,35
415,415000,3026.5706777707237,41.5_1.1,35
416,416000,3020.4681110234037,41.5_1.1,35
417,417000,3065.5686765342225,41.5_1.1,35
418,418000,2865.60925372292,41.5_1.1,35
419,419000,2964.795175454546,41.5_1.1,35
420,420000,2860.1967916591825,41.5_1.1,35
421,421000,2881.633221087363,41.5_1.1,35
422,422000,2912.392353805493,41.5_1.1,35
423,423000,2927.813950456401,41.5_1.1,35
424,424000,3015.1648322393407,41.5_1.1,35
425,425000,2859.591590459787,41.5_1.1,35
426,426000,2921.5878022113006,41.5_1.1,35
427,427000,2920.2734772032236,41.5_1.1,35
428,428000,3046.634727993961,41.5_1.1,35
429,429000,2983.5200987705157,41.5_1.1,35
430,430000,2977.449156004184,41.5_1.1,35
431,431000,2976.695705131349,41.5_1.1,35
432,432000,3001.9511847477015,41.5_1.1,35
433,433000,2879.036359195078,41.5_1.1,35
434,434000,2837.879662710281,41.5_1.1,35
435,435000,2954.252808854059,41.5_1.1,35
436,436000,2824.694198047822,41.5_1.1,35
437,437000,2899.1757721132713,41.5_1.1,35
438,438000,2924.206441989124,41.5_1.1,35
439,439000,2993.9154078628894,41.5_1.1,35
440,440000,3013.303893470307,41.5_1.1,35
441,441000,2923.143984456832,41.5_1.1,35
442,442000,2969.391664559177,41.5_1.1,35
443,443000,2967.895051115447,41.5_1.1,35
444,444000,2892.4947751941277,41.5_1.1,35
445,445000,2907.634494998103,41.5_1.1,35
446,446000,2864.9917569166937,41.5_1.1,35
447,447000,2879.412622855297,41.5_1.1,35
448,448000,2988.405572782282,41.5_1.1,35
449,449000,2907.615623754544,41.5_1.1,35
450,450000,2937.2959934871437,41.5_1.1,35
451,451000,2936.5323885975617,41.5_1.1,35
452,452000,3025.080402214433,41.5_1.1,35
453,453000,2983.3654540319662,41.5_1.1,35
454,454000,2906.5964057667165,41.5_1.1,35
455,455000,2937.921082397484,41.5_1.1,35
456,456000,2902.4151127947907,41.5_1.1,35
457,457000,2922.91950575235,41.5_1.1,35
458,458000,3000.8220622037034,41.5_1.1,35
459,459000,3007.9007104229518,41.5_1.1,35
460,460000,2912.8539210210683,41.5_1.1,35
461,461000,2894.8978784317483,41.5_1.1,35
462,462000,3001.781610149888,41.5_1.1,35
463,463000,2944.532934218074,41.5_1.1,35
464,464000,2822.575032312349,41.5_1.1,35
465,465000,2838.5752860425073,41.5_1.1,35
466,466000,2980.4454342009662,41.5_1.1,35
467,467000,2962.0323520748434,41.5_1.1,35
468,468000,2968.532883762961,41.5_1.1,35
469,469000,3035.4470259129494,41.5_1.1,35
470,470000,2899.640665293099,41.5_1.1,35
471,471000,2899.81537599824,41.5_1.1,35
472,472000,2794.5991343478227,41.5_1.1,35
473,473000,2912.3884895905844,41.5_1.1,35
474,474000,3004.509537569294,41.5_1.1,35
475,475000,2930.726954943066,41.5_1.1,35
476,476000,2885.750128688003,41.5_1.1,35
477,477000,2927.2001961046944,41.5_1.1,35
478,478000,2977.1200898605375,41.5_1.1,35
479,479000,2904.80400389765,41.5_1.1,35
480,480000,2941.3393480123436,41.5_1.1,35
481,481000,2872.5910019541698,41.5_1.1,35
482,482000,2942.780900656348,41.5_1.1,35
483,483000,2944.356228771552,41.5_1.1,35
484,484000,3056.6443907879516,41.5_1.1,35
485,485000,2903.5804423161367,41.5_1.1,35
486,486000,2958.0118466346207,41.5_1.1,35
487,487000,2959.3341945527495,41.5_1.1,35
488,488000,2899.964169614178,41.5_1.1,35
489,489000,2836.107649505097,41.5_1.1,35
490,490000,2909.0694400307016,41.5_1.1,35
491,491000,2908.5445630779186,41.5_1.1,35
492,492000,2893.017142758461,41.5_1.1,35
493,493000,2888.374660831276,41.5_1.1,35
494,494000,2904.4415991275796,41.5_1.1,35
495,495000,2876.6546310101776,41.5_1.1,35
496,496000,3013.236187953605,41.5_1.1,35
497,497000,2954.854994494535,41.5_1.1,35
498,498000,2949.7069002966678,41.5_1.1,35
499,499000,2856.3088912325043,41.5_1.1,35
500,500000,2973.9462038853817,41.5_1.1,35
501,501000,2895.9837818072806,41.5_1.1,35
502,502000,2894.9742576889853,41.5_1.1,35
503,503000,2960.1241829773853,41.5_1.1,35
504,504000,2875.795050488128,41.5_1.1,35
505,505000,2934.346004895133,41.5_1.1,35
506,506000,2993.78855997598,41.5_1.1,35
507,507000,2903.316924317963,41.5_1.1,35
508,508000,2909.2145461905607,41.5_1.1,35
509,509000,2932.329548979446,41.5_1.1,35
510,510000,2992.9981415859083,41.5_1.1,35
511,511000,2944.5180364301546,41.5_1.1,35
512,512000,2953.280381799542,41.5_1.1,35
513,513000,2887.573383261119,41.5_1.1,35
514,514000,2904.7517346642762,41.5_1.1,35
515,515000,2875.7823892363313,41.5_1.1,35
516,516000,2951.188627428242,41.5_1.1,35
517,517000,2873.5545339914847,41.5_1.1,35
518,518000,2881.9686697387388,41.5_1.1,35
519,519000,2878.5687460255954,41.5_1.1,35
520,520000,2984.230070136498,41.5_1.1,35
521,521000,2926.1492767823825,41.5_1.1,35
522,522000,2891.834399030464,41.5_1.1,35
523,523000,2822.99866251618,41.5_1.1,35
524,524000,2940.997629643735,41.5_1.1,35
525,525000,2847.962332262163,41.5_1.1,35
526,526000,2927.826643037106,41.5_1.1,35
527,527000,3075.4832278136046,41.5_1.1,35
528,528000,2831.147027968506,41.5_1.1,35
529,529000,2906.3643896380754,41.5_1.1,35
530,530000,2878.59521279738,41.5_1.1,35
531,531000,3043.3755364399294,41.5_1.1,35
532,532000,3022.079349875248,41.5_1.1,35
533,533000,2978.529519205929,41.5_1.1,35
534,534000,2902.3542698279894,41.5_1.1,35
535,535000,2899.435580150067,41.5_1.1,35
536,536000,2887.842839146443,41.5_1.1,35
537,537000,2986.13928047118,41.5_1.1,35
538,538000,2914.2437847784813,41.5_1.1,35
539,539000,2870.390151191875,41.5_1.1,35
540,540000,2896.423993504245,41.5_1.1,35
541,541000,2961.3277414111303,41.5_1.1,35
542,542000,2781.6110678617824,41.5_1.1,35
543,543000,3019.0076146986567,41.5_1.1,35
544,544000,2867.5800311460566,41.5_1.1,35
545,545000,2903.4646633276498,41.5_1.1,35
546,546000,2961.544231543029,41.5_1.1,35
547,547000,2997.800132695935,41.5_1.1,35
548,548000,2977.236605667825,41.5_1.1,35
549,549000,2856.948235797784,41.5_1.1,35
550,550000,2946.5453163708216,41.5_1.1,35
551,551000,2928.839324215835,41.5_1.1,35
552,552000,2903.486403920479,41.5_1.1,35
553,553000,2932.5239191205555,41.5_1.1,35
554,554000,2992.234668848715,41.5_1.1,35
555,555000,2880.4068198913783,41.5_1.1,35
556,556000,2891.5266508121663,41.5_1.1,35
557,557000,2921.630050564924,41.5_1.1,35
558,558000,2990.3024009287474,41.5_1.1,35
559,559000,2819.5010483315855,41.5_1.1,35
560,560000,2887.0931689748854,41.5_1.1,35
561,561000,2925.944064721242,41.5_1.1,35
562,562000,2868.245345296655,41.5_1.1,35
563,563000,2949.9251351766725,41.5_1.1,35
564,564000,2901.3429181710294,41.5_1.1,35
565,565000,3025.1391415183552,41.5_1.1,35
566,566000,2812.382078152379,41.5_1.1,35
567,567000,2935.8659173510673,41.5_1.1,35
568,568000,2990.848728814646,41.5_1.1,35
569,569000,2994.2470822608493,41.5_1.1,35
570,570000,2930.7103069943964,41.5_1.1,35
571,571000,2879.5980636389277,41.5_1.1,35
572,572000,3004.296882405951,41.5_1.1,35
573,573000,2793.0502566003383,41.5_1.1,35
574,574000,2966.847217759678,41.5_1.1,35
575,575000,2880.904002919072,41.5_1.1,35
576,576000,2916.50254316722,41.5_1.1,35
577,577000,2963.0886176098415,41.5_1.1,35
578,578000,2876.62614899198,41.5_1.1,35
579,579000,2938.577037209299,41.5_1.1,35
580,580000,2949.701739913439,41.5_1.1,35
581,581000,2961.294867473303,41.5_1.1,35
582,582000,2927.543179833368,41.5_1.1,35
583,583000,2956.2757134320186,41.5_1.1,35
584,584000,2930.3088812338056,41.5_1.1,35
585,585000,2832.1447470993526,41.5_1.1,35
586,586000,2966.328553427771,41.5_1.1,35
587,587000,2987.5660155589885,41.5_1.1,35
588,588000,2897.982965431015,41.5_1.1,35
589,589000,2765.1986897480488,41.5_1.1,35
590,590000,2891.453919258042,41.5_1.1,35
591,591000,2843.91551932735,41.5_1.1,35
592,592000,2873.20501647026,41.5_1.1,35
593,593000,2841.467850476111,41.5_1.1,35
