,ite,cost,hyperparameter,repetition
0,1,34475.619539659005,41.5_1.1,44
1,1000,18895.062940236858,41.5_1.1,44
2,2000,13818.077473362639,41.5_1.1,44
3,3000,11489.622748521086,41.5_1.1,44
4,4000,9940.65770593251,41.5_1.1,44
5,5000,9268.917590857654,41.5_1.1,44
6,6000,8482.909574219633,41.5_1.1,44
7,7000,7933.026108782165,41.5_1.1,44
8,8000,7661.195099299969,41.5_1.1,44
9,9000,6829.4788950265765,41.5_1.1,44
10,10000,6689.347744782866,41.5_1.1,44
11,11000,6457.036628333852,41.5_1.1,44
12,12000,6202.378963575824,41.5_1.1,44
13,13000,5991.651334128208,41.5_1.1,44
14,14000,6066.446323896003,41.5_1.1,44
15,15000,5838.109957048181,41.5_1.1,44
16,16000,5603.039358357261,41.5_1.1,44
17,17000,5433.597087637019,41.5_1.1,44
18,18000,5016.875973855705,41.5_1.1,44
19,19000,5336.608818887926,41.5_1.1,44
20,20000,5026.239407953935,41.5_1.1,44
21,21000,5124.37879092528,41.5_1.1,44
22,22000,5145.750402834948,41.5_1.1,44
23,23000,4677.924119413755,41.5_1.1,44
24,24000,4756.415414267692,41.5_1.1,44
25,25000,4451.594820709325,41.5_1.1,44
26,26000,4532.05766829809,41.5_1.1,44
27,27000,4383.771492518424,41.5_1.1,44
28,28000,4321.633987102706,41.5_1.1,44
29,29000,4830.2162286978955,41.5_1.1,44
30,30000,4519.1044442162665,41.5_1.1,44
31,31000,4324.604165370871,41.5_1.1,44
32,32000,4306.686355832349,41.5_1.1,44
33,33000,4138.005231427341,41.5_1.1,44
34,34000,4177.352503801117,41.5_1.1,44
35,35000,4143.253603315254,41.5_1.1,44
36,36000,4173.931002213371,41.5_1.1,44
37,37000,4390.595372023906,41.5_1.1,44
38,38000,4132.674581366431,41.5_1.1,44
39,39000,4067.796055964149,41.5_1.1,44
40,40000,3968.726169241741,41.5_1.1,44
41,41000,4049.4271966174174,41.5_1.1,44
42,42000,3991.7489199455813,41.5_1.1,44
43,43000,3954.966288977733,41.5_1.1,44
44,44000,3889.7622502874774,41.5_1.1,44
45,45000,4085.860695034251,41.5_1.1,44
46,46000,3832.4921856549554,41.5_1.1,44
47,47000,3829.637388279706,41.5_1.1,44
48,48000,3841.2254424999164,41.5_1.1,44
49,49000,3710.495253334556,41.5_1.1,44
50,50000,3786.405822333886,41.5_1.1,44
51,51000,3729.933239905413,41.5_1.1,44
52,52000,4037.9657384010984,41.5_1.1,44
53,53000,3764.782606412698,41.5_1.1,44
54,54000,3762.8572112327943,41.5_1.1,44
55,55000,3645.776715170526,41.5_1.1,44
56,56000,3558.382902155708,41.5_1.1,44
57,57000,3662.528173682177,41.5_1.1,44
58,58000,3831.218545050742,41.5_1.1,44
59,59000,3820.0866910642744,41.5_1.1,44
60,60000,3675.1457030510655,41.5_1.1,44
61,61000,3717.8690154937476,41.5_1.1,44
62,62000,3906.1167155911235,41.5_1.1,44
63,63000,3761.4831285422715,41.5_1.1,44
64,64000,3698.330053301952,41.5_1.1,44
65,65000,3698.432758114779,41.5_1.1,44
66,66000,3625.599998340152,41.5_1.1,44
67,67000,3528.9510487830603,41.5_1.1,44
68,68000,3445.651465551712,41.5_1.1,44
69,69000,3535.9836432081224,41.5_1.1,44
70,70000,3517.87798525007,41.5_1.1,44
71,71000,3586.59538828405,41.5_1.1,44
72,72000,3574.5161646035444,41.5_1.1,44
73,73000,3488.9790730771374,41.5_1.1,44
74,74000,3507.079975524764,41.5_1.1,44
75,75000,3434.6009691274103,41.5_1.1,44
76,76000,3581.7579205788174,41.5_1.1,44
77,77000,3328.1143285295257,41.5_1.1,44
78,78000,3619.4257964941175,41.5_1.1,44
79,79000,3454.528185163334,41.5_1.1,44
80,80000,3595.608506367472,41.5_1.1,44
81,81000,3451.9968047533025,41.5_1.1,44
82,82000,3287.0598073286023,41.5_1.1,44
83,83000,3436.510889141317,41.5_1.1,44
84,84000,3487.8751967205535,41.5_1.1,44
85,85000,3273.186550013591,41.5_1.1,44
86,86000,3297.228251364494,41.5_1.1,44
87,87000,3244.0020120932704,41.5_1.1,44
88,88000,3288.620593289283,41.5_1.1,44
89,89000,3372.44075969308,41.5_1.1,44
90,90000,3368.8518660182513,41.5_1.1,44
91,91000,3443.64663316245,41.5_1.1,44
92,92000,3377.8944201917034,41.5_1.1,44
93,93000,3405.2884086405725,41.5_1.1,44
94,94000,3320.3509383306045,41.5_1.1,44
95,95000,3383.7074485442376,41.5_1.1,44
96,96000,3440.0490984786707,41.5_1.1,44
97,97000,3298.7968436765323,41.5_1.1,44
98,98000,3245.3881128774096,41.5_1.1,44
99,99000,3196.392638627334,41.5_1.1,44
100,100000,3377.3576221290523,41.5_1.1,44
101,101000,3310.6951489578373,41.5_1.1,44
102,102000,3371.0340920614844,41.5_1.1,44
103,103000,3397.049499294873,41.5_1.1,44
104,104000,3409.584908539657,41.5_1.1,44
105,105000,3362.82727888917,41.5_1.1,44
106,106000,3332.250092123819,41.5_1.1,44
107,107000,3304.7579695778895,41.5_1.1,44
108,108000,3199.295927103772,41.5_1.1,44
109,109000,3171.0626882728006,41.5_1.1,44
110,110000,3391.8561463596156,41.5_1.1,44
111,111000,3332.3394246141816,41.5_1.1,44
112,112000,3221.6448665227294,41.5_1.1,44
113,113000,3387.2228019706163,41.5_1.1,44
114,114000,3372.519509551618,41.5_1.1,44
115,115000,3326.779542545792,41.5_1.1,44
116,116000,3372.948963204691,41.5_1.1,44
117,117000,3386.069419705269,41.5_1.1,44
118,118000,3079.274097009002,41.5_1.1,44
119,119000,3200.8003885083153,41.5_1.1,44
120,120000,3216.166510077973,41.5_1.1,44
121,121000,3310.5546160152057,41.5_1.1,44
122,122000,3239.9380592073207,41.5_1.1,44
123,123000,3133.719065077471,41.5_1.1,44
124,124000,3206.286381228093,41.5_1.1,44
125,125000,3325.2704580555805,41.5_1.1,44
126,126000,3242.6324282185838,41.5_1.1,44
127,127000,3034.793176922335,41.5_1.1,44
128,128000,3216.76395861933,41.5_1.1,44
129,129000,3139.370223041089,41.5_1.1,44
130,130000,3123.7655045513916,41.5_1.1,44
131,131000,3077.253833553389,41.5_1.1,44
132,132000,3174.8715623503317,41.5_1.1,44
133,133000,3099.5278053782126,41.5_1.1,44
134,134000,3269.6016609363933,41.5_1.1,44
135,135000,3216.5312957320534,41.5_1.1,44
136,136000,3151.316216116561,41.5_1.1,44
137,137000,3381.350619434474,41.5_1.1,44
138,138000,3159.608055515885,41.5_1.1,44
139,139000,3277.4148192234593,41.5_1.1,44
140,140000,3183.4402419521602,41.5_1.1,44
141,141000,3123.4621825259055,41.5_1.1,44
142,142000,3120.7908919324354,41.5_1.1,44
143,143000,3105.579217743611,41.5_1.1,44
144,144000,3286.5862766174846,41.5_1.1,44
145,145000,3135.5334503874196,41.5_1.1,44
146,146000,3262.220888339231,41.5_1.1,44
147,147000,3182.6882812278427,41.5_1.1,44
148,148000,3101.395101977736,41.5_1.1,44
149,149000,3215.3919166890037,41.5_1.1,44
150,150000,3179.006177009044,41.5_1.1,44
151,151000,3262.943571131082,41.5_1.1,44
152,152000,3088.1070318172433,41.5_1.1,44
153,153000,3176.503844142448,41.5_1.1,44
154,154000,3248.485732829569,41.5_1.1,44
155,155000,2975.085116766575,41.5_1.1,44
156,156000,3181.286357622326,41.5_1.1,44
157,157000,3204.3674362660836,41.5_1.1,44
158,158000,3102.4240525283403,41.5_1.1,44
159,159000,3101.4758318959766,41.5_1.1,44
160,160000,3045.7111130280914,41.5_1.1,44
161,161000,3089.005258038348,41.5_1.1,44
162,162000,3152.5435735707297,41.5_1.1,44
163,163000,3105.4847446002946,41.5_1.1,44
164,164000,3164.400392722827,41.5_1.1,44
165,165000,3107.3612318859746,41.5_1.1,44
166,166000,3232.9666253402143,41.5_1.1,44
167,167000,3180.3273128469928,41.5_1.1,44
168,168000,3195.4186081686335,41.5_1.1,44
169,169000,3154.0822032127576,41.5_1.1,44
170,170000,3229.6411029187443,41.5_1.1,44
171,171000,3207.0368144564363,41.5_1.1,44
172,172000,3227.2327488810793,41.5_1.1,44
173,173000,3023.486095466739,41.5_1.1,44
174,174000,3173.8116069776283,41.5_1.1,44
175,175000,3248.0508943981013,41.5_1.1,44
176,176000,3159.932891121949,41.5_1.1,44
177,177000,3109.5530334992277,41.5_1.1,44
178,178000,3043.1322809967614,41.5_1.1,44
179,179000,3038.121486468736,41.5_1.1,44
180,180000,3126.630959635274,41.5_1.1,44
181,181000,3183.1770374305133,41.5_1.1,44
182,182000,3114.5854926999127,41.5_1.1,44
183,183000,3128.380272273275,41.5_1.1,44
184,184000,3142.4332515804867,41.5_1.1,44
185,185000,3116.160340070567,41.5_1.1,44
186,186000,3213.1894697070506,41.5_1.1,44
187,187000,3127.9601048426016,41.5_1.1,44
188,188000,3160.4629924706455,41.5_1.1,44
189,189000,3161.1636750011735,41.5_1.1,44
190,190000,3037.469701144945,41.5_1.1,44
191,191000,3087.1197557129553,41.5_1.1,44
192,192000,3069.211126574309,41.5_1.1,44
193,193000,3097.678067524048,41.5_1.1,44
194,194000,3208.4452344873025,41.5_1.1,44
195,195000,3117.4618274319487,41.5_1.1,44
196,196000,3224.638723321461,41.5_1.1,44
197,197000,2920.8091996616563,41.5_1.1,44
