ite,cost,cooling schedule,repetition
1,35003.26256400933,adaptive,25
1000,18821.01157338216,adaptive,25
2000,13655.266996899001,adaptive,25
3000,11521.856555176928,adaptive,25
4000,10352.17026021187,adaptive,25
5000,8490.937947476383,adaptive,25
6000,8278.855176944406,adaptive,25
7000,7961.50107928504,adaptive,25
8000,7334.50648993888,adaptive,25
9000,7015.487138811061,adaptive,25
10000,6754.149395925753,adaptive,25
11000,6612.79098834386,adaptive,25
12000,6323.468974970145,adaptive,25
13000,6056.883360726527,adaptive,25
14000,6068.616935088569,adaptive,25
15000,5576.011784872721,adaptive,25
16000,5602.292701595634,adaptive,25
17000,5531.146106236238,adaptive,25
18000,5276.878674385658,adaptive,25
19000,5731.096290877231,adaptive,25
20000,4859.148116053384,adaptive,25
21000,4814.135688750263,adaptive,25
22000,4792.979811123366,adaptive,25
23000,4789.183912334613,adaptive,25
24000,4934.38913515073,adaptive,25
25000,4628.301507246526,adaptive,25
26000,4678.623539377596,adaptive,25
27000,4707.058816258747,adaptive,25
28000,4760.744539712766,adaptive,25
29000,4448.293610056775,adaptive,25
30000,4076.2045900395406,adaptive,25
31000,4138.8527381843005,adaptive,25
32000,4406.910759452241,adaptive,25
33000,4375.418380608912,adaptive,25
34000,4250.947344663172,adaptive,25
35000,4216.153759498649,adaptive,25
36000,4120.375807817224,adaptive,25
37000,4308.392162963079,adaptive,25
38000,4172.9219745012215,adaptive,25
39000,4291.52704791053,adaptive,25
40000,4031.650531941078,adaptive,25
41000,4215.965424545588,adaptive,25
42000,4012.78881506181,adaptive,25
43000,3773.4374147196413,adaptive,25
44000,4025.23470291197,adaptive,25
45000,4071.638322492297,adaptive,25
46000,3792.827292708124,adaptive,25
47000,3909.375383907048,adaptive,25
48000,3784.7319972521013,adaptive,25
49000,3711.8420494241627,adaptive,25
50000,3734.392274652726,adaptive,25
51000,3903.8623958125754,adaptive,25
52000,3958.343554930849,adaptive,25
53000,3799.3413230696474,adaptive,25
54000,3730.2856540078947,adaptive,25
55000,3760.3476188604204,adaptive,25
56000,3876.678975931422,adaptive,25
57000,3628.4975800972506,adaptive,25
58000,3923.7495756928106,adaptive,25
59000,3556.025352823732,adaptive,25
60000,3582.9008090604143,adaptive,25
61000,3882.859230408942,adaptive,25
62000,3502.3035162162246,adaptive,25
63000,3649.048407542598,adaptive,25
64000,3688.30323760511,adaptive,25
65000,3735.1457684017837,adaptive,25
66000,3646.7833636762566,adaptive,25
67000,3583.787605570709,adaptive,25
68000,3604.300714754676,adaptive,25
69000,3509.5638135408803,adaptive,25
70000,3579.7784948607905,adaptive,25
71000,3570.718967594901,adaptive,25
72000,3569.112755902854,adaptive,25
73000,3576.971605381538,adaptive,25
74000,3464.312199999006,adaptive,25
75000,3497.3052484949526,adaptive,25
76000,3591.4042299886514,adaptive,25
77000,3407.4770890502505,adaptive,25
78000,3416.0494062410125,adaptive,25
79000,3527.5299349816123,adaptive,25
80000,3320.486472065822,adaptive,25
81000,3319.444549142143,adaptive,25
82000,3591.2666799381655,adaptive,25
83000,3408.9191269499174,adaptive,25
84000,3374.469580061113,adaptive,25
85000,3460.3401656863593,adaptive,25
86000,3363.1364105368516,adaptive,25
87000,3320.2597601055063,adaptive,25
88000,3539.8181033894784,adaptive,25
89000,3154.881566515436,adaptive,25
90000,3359.3499762940123,adaptive,25
91000,3360.383223593797,adaptive,25
92000,3317.679649402992,adaptive,25
93000,3395.22187255052,adaptive,25
94000,3390.5738413660642,adaptive,25
95000,3400.0071913621805,adaptive,25
96000,3349.154295187225,adaptive,25
97000,3516.9127463441123,adaptive,25
98000,3383.2667948087565,adaptive,25
99000,3474.225832372137,adaptive,25
100000,3477.7336702227544,adaptive,25
101000,3361.9660239247373,adaptive,25
102000,3413.534420076101,adaptive,25
103000,3469.006972163748,adaptive,25
104000,3246.7678546757875,adaptive,25
105000,3201.0695626096503,adaptive,25
106000,3373.0923010116344,adaptive,25
107000,3315.9386017373713,adaptive,25
108000,3492.0053782940327,adaptive,25
109000,3313.548343039583,adaptive,25
110000,3389.493663976238,adaptive,25
111000,3413.5264931023735,adaptive,25
112000,3451.513366728135,adaptive,25
113000,3316.6683479974145,adaptive,25
114000,3180.7320208693536,adaptive,25
115000,3363.1471068804644,adaptive,25
116000,3231.3874489836285,adaptive,25
117000,3441.587800753034,adaptive,25
118000,3279.1996893215896,adaptive,25
119000,3506.6626724647726,adaptive,25
120000,3249.272866041505,adaptive,25
121000,3364.270742143935,adaptive,25
122000,3436.3991453458348,adaptive,25
123000,3096.5631176383977,adaptive,25
124000,3234.2442199476072,adaptive,25
125000,3183.8210337805863,adaptive,25
126000,3261.0628237705027,adaptive,25
127000,3270.8212023721444,adaptive,25
128000,3369.778085670062,adaptive,25
129000,3339.2013477397923,adaptive,25
130000,3226.259989228941,adaptive,25
131000,3192.1959725460642,adaptive,25
132000,3268.3964707058162,adaptive,25
