ite,cost,cooling schedule,repetition
1,35253.81523512711,log,1
1000,19048.682379840346,log,1
2000,13666.101183695531,log,1
3000,12190.972941455533,log,1
4000,10475.879258745146,log,1
5000,9547.829699750477,log,1
6000,8583.490366918842,log,1
7000,7894.13984529963,log,1
8000,7582.739055059627,log,1
9000,7197.628165383864,log,1
10000,6703.189010727851,log,1
11000,6621.710766831737,log,1
12000,6329.206807240382,log,1
13000,5931.1008232658205,log,1
14000,5707.469848228601,log,1
15000,5525.77776666675,log,1
16000,5579.803986603599,log,1
17000,5322.857327741753,log,1
18000,5224.472648198413,log,1
19000,5286.049830621016,log,1
20000,5444.377297258718,log,1
21000,5097.610486764201,log,1
22000,4928.325807302137,log,1
23000,4926.195525576581,log,1
24000,4713.562957009471,log,1
25000,4626.289700840019,log,1
26000,4494.551232466292,log,1
27000,4480.9558530682125,log,1
28000,4398.9129462837445,log,1
29000,4276.88604652258,log,1
30000,4112.3590678547025,log,1
31000,4291.192794360545,log,1
32000,3887.0018198777834,log,1
33000,4374.328414060808,log,1
34000,4164.376257317018,log,1
35000,4051.665323619079,log,1
36000,4236.193956964789,log,1
37000,4298.912964894658,log,1
38000,3843.5270579203643,log,1
39000,3974.3215679949058,log,1
40000,4103.783100779621,log,1
41000,4067.5364186931815,log,1
42000,3817.2300740609207,log,1
43000,3831.0576938144804,log,1
44000,4008.813146543239,log,1
45000,3759.9360670851097,log,1
46000,3915.4058109410767,log,1
47000,3956.5685468348397,log,1
48000,3852.415163949115,log,1
49000,3614.353676195727,log,1
50000,3786.8629001024356,log,1
51000,3739.5667758023537,log,1
52000,3910.2951222001348,log,1
53000,3822.091140148726,log,1
54000,3843.0693247621266,log,1
55000,3526.781024515114,log,1
56000,3741.208899444165,log,1
57000,3759.7084702645784,log,1
58000,3755.5936814858005,log,1
59000,3903.365594520721,log,1
60000,3567.2356520832445,log,1
61000,3629.2313203312224,log,1
62000,3540.754928171985,log,1
63000,3670.0316978452206,log,1
64000,3538.5918668473732,log,1
65000,3468.7335413337155,log,1
66000,3530.3375657375664,log,1
67000,3778.816244466782,log,1
68000,3628.4718954730274,log,1
69000,3620.543306695383,log,1
70000,3582.113114652212,log,1
71000,3535.20538348184,log,1
72000,3628.1147904391696,log,1
73000,3493.5657238166577,log,1
74000,3359.3819395807272,log,1
75000,3500.1739065659917,log,1
76000,3673.766571417047,log,1
77000,3546.4562339713893,log,1
78000,3507.624307952518,log,1
79000,3563.6288310681443,log,1
80000,3503.584765864032,log,1
81000,3460.0793492042294,log,1
82000,3533.699694316007,log,1
83000,3367.2666767427245,log,1
84000,3611.511174177057,log,1
85000,3601.148003633146,log,1
86000,3455.5529927363023,log,1
87000,3425.3727823779454,log,1
88000,3368.983767756078,log,1
89000,3372.6259605826726,log,1
90000,3443.715829485858,log,1
91000,3401.2793840188197,log,1
92000,3494.9894834834213,log,1
93000,3317.5012922030614,log,1
94000,3502.5565305253112,log,1
95000,3430.679973248125,log,1
96000,3296.011339396433,log,1
97000,3096.9148125149427,log,1
98000,3339.8737566304058,log,1
99000,3321.169127594903,log,1
100000,3260.631153249029,log,1
101000,3416.6099749658733,log,1
102000,3307.0900372572537,log,1
103000,3335.3523711664375,log,1
104000,3318.811168277569,log,1
105000,3122.2594737409186,log,1
106000,3289.8874817976084,log,1
107000,3385.444155568589,log,1
108000,3396.9801455610236,log,1
109000,3207.031445313358,log,1
110000,3291.5703614124413,log,1
111000,3289.0660554395245,log,1
112000,3220.428877462767,log,1
113000,3330.7963161394455,log,1
114000,3399.402624835806,log,1
115000,3234.195642186188,log,1
116000,3185.325730929462,log,1
117000,3131.336370165516,log,1
118000,3359.516822525026,log,1
119000,3262.1233382757246,log,1
120000,3289.3963000497665,log,1
121000,3280.4226614326485,log,1
122000,3102.7915185690886,log,1
123000,3249.3386911930093,log,1
124000,3235.2982734300595,log,1
125000,3371.633724914025,log,1
126000,3350.033716123685,log,1
127000,3215.9079094274653,log,1
128000,3247.761770131664,log,1
129000,3062.8562034809374,log,1
130000,3127.881744687069,log,1
131000,3415.1089700465923,log,1
132000,3214.8360499643068,log,1
133000,3257.6300181541365,log,1
134000,3033.757361617381,log,1
135000,3131.5399855293426,log,1
136000,3095.063296992938,log,1
137000,3185.531508486409,log,1
138000,3240.257189790541,log,1
139000,3159.3492424739993,log,1
140000,3217.36810731524,log,1
141000,3150.404615891831,log,1
142000,3226.9371840138956,log,1
143000,3225.9660513945123,log,1
144000,3043.6805072490743,log,1
145000,3271.96043107854,log,1
146000,3240.9484451393355,log,1
147000,3213.104979349057,log,1
148000,3094.229681676184,log,1
149000,3229.1846498263303,log,1
150000,3286.1103960591627,log,1
151000,3046.6450715726983,log,1
152000,3221.5255530115924,log,1
153000,3147.4113623502853,log,1
154000,2992.355442710694,log,1
155000,3212.2736290702874,log,1
156000,3019.362035921978,log,1
157000,3186.016009061136,log,1
158000,3199.7873744073704,log,1
159000,3030.486115614914,log,1
160000,3141.027949841658,log,1
161000,3187.3554275028173,log,1
162000,3152.4406370568927,log,1
163000,3080.467214454973,log,1
164000,2972.779378811064,log,1
165000,3209.676377396147,log,1
166000,3130.2003651232544,log,1
167000,3319.2045569110132,log,1
168000,3060.5028745329328,log,1
169000,3036.340936521025,log,1
170000,3148.8992602727467,log,1
171000,3042.919331732997,log,1
172000,3159.0466613561457,log,1
173000,3101.01384089769,log,1
174000,3025.834438325226,log,1
175000,3228.204095177241,log,1
176000,3148.663916441032,log,1
177000,3017.6510512162013,log,1
178000,3158.943974876118,log,1
179000,3145.8470437550213,log,1
180000,3074.5431334778254,log,1
