ite,cost,cooling schedule,repetition
1,35432.036942184975,adaptive,27
1000,17460.07087972385,adaptive,27
2000,14792.835296198637,adaptive,27
3000,11952.052456289994,adaptive,27
4000,10641.897772951854,adaptive,27
5000,8669.258351569153,adaptive,27
6000,9214.42973495266,adaptive,27
7000,8286.974220670654,adaptive,27
8000,7613.815021828351,adaptive,27
9000,7212.166070092962,adaptive,27
10000,6439.364356560061,adaptive,27
11000,6367.964958053095,adaptive,27
12000,6176.164033328204,adaptive,27
13000,6205.205965135504,adaptive,27
14000,5477.389110934699,adaptive,27
15000,5809.075791448118,adaptive,27
16000,5476.2019743712435,adaptive,27
17000,5238.432680050033,adaptive,27
18000,5210.60422517554,adaptive,27
19000,5247.365099550099,adaptive,27
20000,5017.133225348229,adaptive,27
21000,5231.223787279454,adaptive,27
22000,4986.800080159192,adaptive,27
23000,4800.980628248177,adaptive,27
24000,4605.538178642644,adaptive,27
25000,4478.360481869607,adaptive,27
26000,4817.0737998097975,adaptive,27
27000,4758.974247789087,adaptive,27
28000,4747.00338356246,adaptive,27
29000,4209.451904159042,adaptive,27
30000,4459.225575406413,adaptive,27
31000,4329.556504686743,adaptive,27
32000,4360.082114206355,adaptive,27
33000,4320.286512866163,adaptive,27
34000,4145.205863250772,adaptive,27
35000,4096.5457186036565,adaptive,27
36000,4171.492077337752,adaptive,27
37000,3959.090112104661,adaptive,27
38000,4029.4248107502763,adaptive,27
39000,4203.900065078005,adaptive,27
40000,4111.010455560972,adaptive,27
41000,4077.050896297704,adaptive,27
42000,3732.0538340981607,adaptive,27
43000,3975.3073873882727,adaptive,27
44000,4097.938935912547,adaptive,27
45000,3937.804556119755,adaptive,27
46000,3816.1797738645996,adaptive,27
47000,3811.577267125097,adaptive,27
48000,3950.555434121515,adaptive,27
49000,3916.7032623675245,adaptive,27
50000,3951.8876113267393,adaptive,27
51000,3918.2515155188494,adaptive,27
52000,3747.123180358024,adaptive,27
53000,3713.982146325703,adaptive,27
54000,3762.4274441103526,adaptive,27
55000,3826.4806514880406,adaptive,27
56000,3703.740273597503,adaptive,27
57000,3800.190648900435,adaptive,27
58000,3674.123387112788,adaptive,27
59000,3679.542465508509,adaptive,27
60000,3733.10845361546,adaptive,27
61000,3588.393599556605,adaptive,27
62000,3383.3851856077745,adaptive,27
63000,3646.4589727549233,adaptive,27
64000,3555.9179980984663,adaptive,27
65000,3668.128428964456,adaptive,27
66000,3676.6251736024287,adaptive,27
67000,3631.8688639940606,adaptive,27
68000,3510.5581722342567,adaptive,27
69000,3541.8555338327146,adaptive,27
70000,3637.2185113490277,adaptive,27
71000,3607.654037625748,adaptive,27
72000,3529.6484546122247,adaptive,27
73000,3564.381697832162,adaptive,27
74000,3521.2769103501782,adaptive,27
75000,3591.8798788047625,adaptive,27
76000,3731.3052688671505,adaptive,27
77000,3490.444153602209,adaptive,27
78000,3568.5260954061837,adaptive,27
79000,3456.189105852115,adaptive,27
80000,3355.736211125982,adaptive,27
81000,3492.769011843556,adaptive,27
82000,3484.9482499002024,adaptive,27
83000,3503.921060110477,adaptive,27
84000,3437.8122459758047,adaptive,27
85000,3565.8140522810772,adaptive,27
86000,3441.8873942525393,adaptive,27
87000,3364.6257875847273,adaptive,27
88000,3533.583971569441,adaptive,27
89000,3537.060204488527,adaptive,27
90000,3429.2231434604805,adaptive,27
91000,3476.7593384117567,adaptive,27
92000,3523.0722034697433,adaptive,27
93000,3297.0847713954513,adaptive,27
94000,3433.528778851977,adaptive,27
95000,3381.558610874073,adaptive,27
96000,3550.812635016352,adaptive,27
97000,3566.1727864037284,adaptive,27
98000,3500.0662635536078,adaptive,27
