ite,cost,cooling schedule,repetition
1,35319.941111782704,adaptive,16
1000,18475.396679661757,adaptive,16
2000,13937.850724105581,adaptive,16
3000,11170.30609420338,adaptive,16
4000,10468.556485227791,adaptive,16
5000,9878.273395395488,adaptive,16
6000,8648.144097513776,adaptive,16
7000,7439.028953246287,adaptive,16
8000,7556.189953601736,adaptive,16
9000,7430.310923860454,adaptive,16
10000,6769.316097694078,adaptive,16
11000,6468.467206163432,adaptive,16
12000,6766.702959559984,adaptive,16
13000,5856.349748148813,adaptive,16
14000,5854.9157301156965,adaptive,16
15000,5979.274622666797,adaptive,16
16000,5368.1255794448325,adaptive,16
17000,5361.7918736725915,adaptive,16
18000,5453.596826479057,adaptive,16
19000,5395.360013321184,adaptive,16
20000,5161.47988252957,adaptive,16
21000,5162.476401258197,adaptive,16
22000,4734.76290809319,adaptive,16
23000,4869.860893314931,adaptive,16
24000,4644.873486677004,adaptive,16
25000,4558.749432318329,adaptive,16
26000,4797.278150869441,adaptive,16
27000,4575.367316515222,adaptive,16
28000,4461.18842503258,adaptive,16
29000,4539.718467256433,adaptive,16
30000,4300.991855117453,adaptive,16
31000,4426.860387157152,adaptive,16
32000,4295.41252918514,adaptive,16
33000,4426.719874456576,adaptive,16
34000,4300.075761395211,adaptive,16
35000,4010.613757367956,adaptive,16
36000,4244.64938764486,adaptive,16
37000,4281.962158159784,adaptive,16
38000,4167.465898162901,adaptive,16
39000,4156.104424112426,adaptive,16
40000,3914.1236055022136,adaptive,16
41000,4047.355832972114,adaptive,16
42000,3844.33349817129,adaptive,16
43000,4033.6899024474646,adaptive,16
44000,3773.106403642742,adaptive,16
45000,3967.6958073173396,adaptive,16
46000,4059.634430990313,adaptive,16
47000,3913.8826021226914,adaptive,16
48000,3705.0815742288946,adaptive,16
49000,3800.8191223164517,adaptive,16
50000,3763.619729785488,adaptive,16
51000,3816.120974244544,adaptive,16
52000,3632.239303047383,adaptive,16
53000,3774.052257130551,adaptive,16
54000,3771.269619265784,adaptive,16
55000,3730.062846328603,adaptive,16
56000,3623.5566163059716,adaptive,16
57000,3661.5680539100986,adaptive,16
58000,3762.7323225133323,adaptive,16
59000,3578.8411279956676,adaptive,16
60000,3681.348491535973,adaptive,16
61000,3626.5959103670484,adaptive,16
62000,3623.031339448342,adaptive,16
63000,3653.0620888412695,adaptive,16
64000,3639.0453741321535,adaptive,16
65000,3576.0109497309068,adaptive,16
66000,3709.6059573329203,adaptive,16
67000,3532.1674848062153,adaptive,16
68000,3530.023322936978,adaptive,16
69000,3635.702807786778,adaptive,16
70000,3721.626464064655,adaptive,16
71000,3496.165052600855,adaptive,16
72000,3559.7185931702093,adaptive,16
73000,3650.8352424156315,adaptive,16
74000,3387.312619045493,adaptive,16
75000,3441.994934558048,adaptive,16
76000,3399.2037091611214,adaptive,16
77000,3637.2835053297663,adaptive,16
78000,3438.5360584546697,adaptive,16
79000,3348.625065045712,adaptive,16
80000,3558.8736298480553,adaptive,16
81000,3398.015493532259,adaptive,16
82000,3477.6983913612908,adaptive,16
83000,3609.3643581249944,adaptive,16
84000,3476.180251210926,adaptive,16
85000,3510.464690840203,adaptive,16
86000,3410.919000066715,adaptive,16
87000,3465.074900611252,adaptive,16
88000,3355.2220749970065,adaptive,16
89000,3533.10820149908,adaptive,16
90000,3429.673765063655,adaptive,16
91000,3485.512822771885,adaptive,16
92000,3375.8827685536935,adaptive,16
93000,3360.4278080188437,adaptive,16
94000,3435.792460877804,adaptive,16
95000,3465.283107186306,adaptive,16
96000,3345.868927189689,adaptive,16
97000,3333.6560196214277,adaptive,16
98000,3515.1048012924875,adaptive,16
99000,3216.5567229518124,adaptive,16
100000,3267.2415769317417,adaptive,16
101000,3405.6168797307437,adaptive,16
102000,3409.482148844095,adaptive,16
103000,3371.0759365926565,adaptive,16
104000,3388.491126562372,adaptive,16
105000,3386.3394488899894,adaptive,16
106000,3314.2400016008937,adaptive,16
107000,3313.2135740866975,adaptive,16
108000,3366.568220470802,adaptive,16
109000,3264.344709088482,adaptive,16
110000,3420.1836593163803,adaptive,16
111000,3299.242469177909,adaptive,16
