ite,cost,cooling schedule,repetition
1,35609.041291558606,log,47
1000,18156.895207869286,log,47
2000,14959.361601246579,log,47
3000,12218.472880583118,log,47
4000,10350.59316617556,log,47
5000,9045.256773913428,log,47
6000,8488.770543559309,log,47
7000,8407.118598245625,log,47
8000,7739.475508953515,log,47
9000,7066.185132282393,log,47
10000,6753.062985098399,log,47
11000,6573.987313998681,log,47
12000,6376.334102225064,log,47
13000,6194.046127518139,log,47
14000,5941.683602557784,log,47
15000,5868.921899142547,log,47
16000,5338.728639408358,log,47
17000,5097.027695623352,log,47
18000,5543.373999087031,log,47
19000,5067.630908622166,log,47
20000,5530.78709122146,log,47
21000,5025.524416606015,log,47
22000,4620.395514172015,log,47
23000,5100.233040230504,log,47
24000,4769.241302860757,log,47
25000,4593.793387186805,log,47
26000,4668.6537336930405,log,47
27000,4539.801274814898,log,47
28000,4585.495013819616,log,47
29000,4385.852458507252,log,47
30000,4332.597718747599,log,47
31000,4086.0661432521106,log,47
32000,4123.243156992113,log,47
33000,4479.814339610749,log,47
34000,4267.751899058617,log,47
35000,4132.619270455964,log,47
36000,4288.568680478782,log,47
37000,4060.095906874549,log,47
38000,4191.627394122167,log,47
39000,4097.5691870912515,log,47
40000,4007.575283443905,log,47
41000,4084.1559171082845,log,47
42000,3816.4818705006987,log,47
43000,3857.8066776539636,log,47
44000,4107.450879305224,log,47
45000,3857.0826045197773,log,47
46000,4006.54421833691,log,47
47000,3889.3659338631737,log,47
48000,3827.3285010615928,log,47
49000,3803.467216227485,log,47
50000,3764.4197418857398,log,47
51000,3728.5207499113817,log,47
52000,3838.2811603078567,log,47
53000,3903.903618527358,log,47
54000,3566.9989154375958,log,47
55000,3680.4050216864816,log,47
56000,3514.7742983355806,log,47
57000,3539.5383535633673,log,47
58000,3762.557118313221,log,47
59000,3779.7324087914913,log,47
60000,3501.137827929979,log,47
61000,3662.941558370299,log,47
62000,3560.076054964755,log,47
63000,3606.0824885022853,log,47
64000,3524.8890435400676,log,47
65000,3604.005948432447,log,47
66000,3448.9243754222744,log,47
67000,3416.0815503607914,log,47
68000,3443.4070720780355,log,47
69000,3762.4473547253638,log,47
70000,3381.117173829244,log,47
71000,3389.6431301831353,log,47
72000,3542.0293503674684,log,47
73000,3431.4603133756505,log,47
74000,3478.9989763863573,log,47
75000,3213.868432701988,log,47
76000,3467.0663648189584,log,47
77000,3598.5889493710883,log,47
78000,3291.6471555682215,log,47
79000,3527.3620260107564,log,47
80000,3317.419121060483,log,47
81000,3357.24141422777,log,47
82000,3430.7910357736214,log,47
83000,3297.0721242432037,log,47
84000,3373.392271924073,log,47
85000,3233.315514993647,log,47
86000,3429.8239969551914,log,47
87000,3418.5289663079875,log,47
88000,3318.4036534929446,log,47
89000,3416.3595778362405,log,47
90000,3368.554882237825,log,47
91000,3423.2017152718386,log,47
92000,3367.5550847579216,log,47
93000,3361.431968699386,log,47
94000,3548.3454946746865,log,47
95000,3347.4063641682565,log,47
96000,3287.5588446485094,log,47
97000,3290.8109265856488,log,47
98000,3203.0272875511087,log,47
99000,3326.9540728416528,log,47
100000,3350.8823438170402,log,47
101000,3173.6660516583197,log,47
102000,3305.4225401444187,log,47
103000,3382.48960092892,log,47
104000,3177.9490744878035,log,47
105000,3302.943521296412,log,47
106000,3159.6585741575423,log,47
107000,3273.181629511495,log,47
108000,3333.793971793814,log,47
109000,3437.501130896504,log,47
110000,3382.867761831123,log,47
111000,3337.149732604514,log,47
112000,3208.4578614264146,log,47
113000,3285.8330399572733,log,47
114000,3096.275653239519,log,47
115000,3214.137813804785,log,47
116000,3251.908744435154,log,47
117000,3337.084412886322,log,47
118000,3146.754419341599,log,47
119000,3280.9917738026975,log,47
120000,3301.36207138586,log,47
121000,3341.6720078177464,log,47
122000,3275.345524532247,log,47
123000,3322.9223516342827,log,47
124000,3160.5264960777463,log,47
125000,3344.6237196674833,log,47
126000,3321.751469229544,log,47
127000,3221.6584882848965,log,47
128000,3248.1459479734235,log,47
129000,3281.9415188096077,log,47
130000,3174.5824280000506,log,47
131000,3220.998293103552,log,47
132000,3150.3495890425347,log,47
133000,3211.8739954734565,log,47
134000,3201.805660026474,log,47
135000,3252.245209188152,log,47
136000,3391.598337952693,log,47
137000,3261.154464069728,log,47
138000,3208.6781714396548,log,47
139000,3235.015166801741,log,47
140000,3083.316587228164,log,47
141000,3229.2423738007037,log,47
142000,3195.654213769421,log,47
143000,3269.1646886944695,log,47
144000,3217.623609142631,log,47
145000,3297.7579988542125,log,47
146000,3107.474531724761,log,47
147000,3167.186416804544,log,47
148000,3080.9022378725485,log,47
149000,3274.7810463551737,log,47
150000,3159.3065853650533,log,47
151000,3133.2700797217512,log,47
152000,3114.5051644007367,log,47
153000,3244.4890785289736,log,47
154000,3136.432721284964,log,47
155000,3263.881901149227,log,47
156000,3270.313922310205,log,47
157000,3079.320125719423,log,47
158000,3108.9566709736546,log,47
159000,3114.697258851532,log,47
160000,3172.6547847197785,log,47
161000,3206.0190807025324,log,47
162000,3085.6598569530515,log,47
163000,3118.830380179062,log,47
164000,3097.6501222772768,log,47
165000,3192.1909191677178,log,47
166000,3128.5297871022776,log,47
167000,3001.4150578384656,log,47
168000,2983.5092001096236,log,47
169000,3159.6977194322667,log,47
170000,3048.9352221827116,log,47
171000,3069.6817924547136,log,47
172000,3157.476793952981,log,47
173000,3132.5596122265447,log,47
174000,3176.0902851071137,log,47
175000,3110.5753647908514,log,47
176000,3092.1765937116866,log,47
177000,3162.407652347416,log,47
178000,3166.752384868767,log,47
179000,3038.4462153476793,log,47
180000,3049.371492756067,log,47
181000,3249.1844432424714,log,47
182000,2975.5495124025547,log,47
183000,2980.6493936887528,log,47
184000,3130.315800320909,log,47
185000,3233.3105567332123,log,47
186000,3073.9995628645097,log,47
187000,3075.152208598592,log,47
188000,3039.5369902148154,log,47
189000,3139.699376553755,log,47
190000,3005.162652632418,log,47
191000,3290.9985870984938,log,47
192000,3073.053885306465,log,47
193000,2982.641020287337,log,47
194000,3037.8562745603163,log,47
195000,3101.7765031499107,log,47
196000,3136.889354546403,log,47
197000,3009.9816986561495,log,47
198000,3067.149355462081,log,47
199000,3064.811162380471,log,47
200000,3082.6735280375033,log,47
201000,3011.79371506411,log,47
202000,3032.8526939422113,log,47
203000,3077.899624096448,log,47
204000,3095.709999315478,log,47
205000,3123.3278162439124,log,47
206000,2990.916530120054,log,47
207000,3172.861437406379,log,47
208000,3182.239183666017,log,47
209000,3044.5447892787897,log,47
210000,3026.8592065521084,log,47
211000,3102.0867965005814,log,47
212000,3089.035124121602,log,47
213000,3164.601295547361,log,47
214000,2992.5195729945517,log,47
215000,3036.484578724808,log,47
216000,3171.991597377743,log,47
217000,3221.3445010794435,log,47
218000,3071.5388462549085,log,47
219000,3007.2924397452357,log,47
220000,2952.6862608636516,log,47
221000,3162.0045807796087,log,47
222000,3017.9814412772225,log,47
223000,3116.917017293323,log,47
224000,3103.61077310752,log,47
225000,3021.6838818666733,log,47
226000,3008.0908769417756,log,47
227000,3121.241353082383,log,47
