ite,cost,cooling schedule,repetition
1,34672.761639636454,adaptive,46
1000,18293.317269836803,adaptive,46
2000,13644.823584281636,adaptive,46
3000,12681.538956846694,adaptive,46
4000,10401.573027288518,adaptive,46
5000,9343.123813844575,adaptive,46
6000,8032.260322267,adaptive,46
7000,7633.142235972514,adaptive,46
8000,7479.807326168126,adaptive,46
9000,6646.17338858759,adaptive,46
10000,6949.8827417321645,adaptive,46
11000,6099.748538321567,adaptive,46
12000,6111.943232117681,adaptive,46
13000,5987.973104596179,adaptive,46
14000,5841.50401483711,adaptive,46
15000,5690.225761783536,adaptive,46
16000,5835.358895256003,adaptive,46
17000,5484.844790068758,adaptive,46
18000,5193.862074933443,adaptive,46
19000,4842.521352377151,adaptive,46
20000,5389.639057834142,adaptive,46
21000,5171.227650854723,adaptive,46
22000,4689.659479453273,adaptive,46
23000,4845.282588497164,adaptive,46
24000,4764.857235297411,adaptive,46
25000,4677.797044809912,adaptive,46
26000,4598.747613301241,adaptive,46
27000,4524.281143189482,adaptive,46
28000,4495.242810982072,adaptive,46
29000,4466.989118060599,adaptive,46
30000,4498.574917148076,adaptive,46
31000,4152.853363835706,adaptive,46
32000,4359.788105759567,adaptive,46
33000,4277.026252386071,adaptive,46
34000,4193.063939655623,adaptive,46
35000,4431.9553892300655,adaptive,46
36000,4136.109584933898,adaptive,46
37000,4438.31370381305,adaptive,46
38000,4000.992368761367,adaptive,46
39000,3811.654859224135,adaptive,46
40000,4015.0918492344854,adaptive,46
41000,3984.4860770945224,adaptive,46
42000,3899.289594987029,adaptive,46
43000,3969.4772599772027,adaptive,46
44000,3974.677030718577,adaptive,46
45000,3739.9793487990505,adaptive,46
46000,3971.6200482688328,adaptive,46
47000,3753.343457522307,adaptive,46
48000,3803.7067477310993,adaptive,46
49000,3935.3030945090013,adaptive,46
50000,4049.798797745229,adaptive,46
51000,3727.5721109017973,adaptive,46
52000,3894.790489930326,adaptive,46
53000,3759.022394369052,adaptive,46
54000,3817.7597191903715,adaptive,46
55000,3828.393845718455,adaptive,46
56000,3750.429731123267,adaptive,46
57000,3952.8366154232594,adaptive,46
58000,3740.389230893019,adaptive,46
59000,3596.3664332938465,adaptive,46
60000,3835.978590040899,adaptive,46
61000,3673.0355963021866,adaptive,46
62000,3522.484826717764,adaptive,46
63000,3642.815701822103,adaptive,46
64000,3665.9680159488735,adaptive,46
65000,3710.087504693923,adaptive,46
66000,3455.971432795976,adaptive,46
67000,3624.209843689964,adaptive,46
68000,3484.2296685506017,adaptive,46
69000,3638.5980857576524,adaptive,46
70000,3451.1270396524515,adaptive,46
71000,3617.5456564145084,adaptive,46
72000,3772.497228658257,adaptive,46
73000,3669.6082257464946,adaptive,46
74000,3581.0504090300187,adaptive,46
75000,3561.6493909820615,adaptive,46
76000,3801.5564988966917,adaptive,46
77000,3433.4458320938506,adaptive,46
78000,3704.36875298197,adaptive,46
79000,3277.472489591395,adaptive,46
80000,3384.6187225632852,adaptive,46
81000,3520.819707866781,adaptive,46
82000,3330.8818969757526,adaptive,46
83000,3325.3682973281934,adaptive,46
84000,3288.7914956212367,adaptive,46
85000,3373.351421977139,adaptive,46
86000,3575.8620892826507,adaptive,46
87000,3528.303423756916,adaptive,46
88000,3429.70354807839,adaptive,46
89000,3547.9360470914726,adaptive,46
90000,3434.3030004178154,adaptive,46
91000,3334.9677208095986,adaptive,46
92000,3467.1948914396567,adaptive,46
93000,3328.5027016803683,adaptive,46
94000,3395.302153285868,adaptive,46
95000,3254.625728840822,adaptive,46
96000,3429.613259291557,adaptive,46
97000,3443.263090790143,adaptive,46
98000,3319.268097193888,adaptive,46
99000,3453.632115940924,adaptive,46
100000,3432.6748445161484,adaptive,46
101000,3371.704096505119,adaptive,46
102000,3382.430068490823,adaptive,46
103000,3261.1069363621878,adaptive,46
104000,3468.1513187070627,adaptive,46
105000,3290.999011621517,adaptive,46
106000,3329.169747822239,adaptive,46
107000,3266.323772119281,adaptive,46
108000,3308.2175580972144,adaptive,46
109000,3360.8127445843484,adaptive,46
110000,3509.910843675243,adaptive,46
111000,3248.3231143336775,adaptive,46
112000,3480.276781764957,adaptive,46
113000,3413.716368539876,adaptive,46
114000,3295.983901343753,adaptive,46
115000,3354.896580899239,adaptive,46
116000,3258.7609528842304,adaptive,46
117000,3160.11202348486,adaptive,46
118000,3285.220388286469,adaptive,46
119000,3408.299128637608,adaptive,46
120000,3257.0881421192576,adaptive,46
121000,3286.055774736163,adaptive,46
122000,3286.96183605278,adaptive,46
123000,3301.591385931982,adaptive,46
124000,3329.344465969017,adaptive,46
125000,3221.7421852288985,adaptive,46
126000,3265.7516707019763,adaptive,46
127000,3136.124546898905,adaptive,46
128000,3308.661211596185,adaptive,46
129000,3310.9932382029288,adaptive,46
130000,3375.225185174705,adaptive,46
131000,3296.663463903882,adaptive,46
132000,3243.187443913348,adaptive,46
133000,3190.742972556446,adaptive,46
134000,3366.630897172845,adaptive,46
135000,3209.4237369129614,adaptive,46
136000,3265.4450397601813,adaptive,46
137000,3365.3601669377977,adaptive,46
138000,3245.7827863586444,adaptive,46
139000,3298.669072139677,adaptive,46
140000,3165.904296314769,adaptive,46
141000,3291.584317339047,adaptive,46
142000,3158.98115090092,adaptive,46
143000,3406.817579877134,adaptive,46
144000,3302.290608177532,adaptive,46
145000,3225.508673866682,adaptive,46
146000,3264.0074821218204,adaptive,46
147000,3302.85080578396,adaptive,46
148000,3161.1566488099916,adaptive,46
149000,3330.6341120819607,adaptive,46
150000,3263.4021407102737,adaptive,46
151000,3164.397574591618,adaptive,46
152000,3293.1041436842333,adaptive,46
