ite,cost,cooling schedule,repetition
1,33711.10196313378,adaptive,26
1000,18773.583408509512,adaptive,26
2000,13670.563191861098,adaptive,26
3000,11805.076192505856,adaptive,26
4000,10237.338628004552,adaptive,26
5000,9326.394752348091,adaptive,26
6000,8300.988392885656,adaptive,26
7000,7779.841868152036,adaptive,26
8000,7219.072092222309,adaptive,26
9000,7422.122433308153,adaptive,26
10000,6627.238295315526,adaptive,26
11000,6308.844932582302,adaptive,26
12000,6160.210361899642,adaptive,26
13000,6019.288361129105,adaptive,26
14000,5799.684814454768,adaptive,26
15000,5943.508149302619,adaptive,26
16000,5845.749741999964,adaptive,26
17000,5603.118440444551,adaptive,26
18000,5306.528740109288,adaptive,26
19000,5306.823235154631,adaptive,26
20000,4923.089880234273,adaptive,26
21000,4977.388345237708,adaptive,26
22000,5279.245823200838,adaptive,26
23000,4772.005969773664,adaptive,26
24000,4969.854972493901,adaptive,26
25000,4717.265214756959,adaptive,26
26000,4435.091473153712,adaptive,26
27000,4655.691366300464,adaptive,26
28000,4712.3791082471735,adaptive,26
29000,4257.831496327982,adaptive,26
30000,4462.808254042021,adaptive,26
31000,4450.777693409335,adaptive,26
32000,4407.684149843532,adaptive,26
33000,4425.384734221791,adaptive,26
34000,4041.6506440310914,adaptive,26
35000,4139.599142324303,adaptive,26
36000,3958.9036781783557,adaptive,26
37000,4131.319207180967,adaptive,26
38000,4071.3785317944166,adaptive,26
39000,4117.047747384578,adaptive,26
40000,4212.016933751622,adaptive,26
41000,4408.505770914426,adaptive,26
42000,3909.770838644758,adaptive,26
43000,4201.99889107027,adaptive,26
44000,3712.3928410194867,adaptive,26
45000,3894.1304861528843,adaptive,26
46000,3860.9712132934783,adaptive,26
47000,3905.5710740269046,adaptive,26
48000,3923.7845501770626,adaptive,26
49000,3630.654247968,adaptive,26
50000,3862.3827198952276,adaptive,26
51000,3695.0829039118435,adaptive,26
52000,3871.782347619347,adaptive,26
53000,3875.1171218598333,adaptive,26
54000,3642.4120822268983,adaptive,26
55000,3850.9228410200267,adaptive,26
56000,3952.327442894138,adaptive,26
57000,3808.1319837634646,adaptive,26
58000,3801.3501705187505,adaptive,26
59000,3698.2653822652865,adaptive,26
60000,3501.6673953323216,adaptive,26
61000,3786.2375706681446,adaptive,26
62000,3501.286673664373,adaptive,26
63000,3472.6483571903063,adaptive,26
64000,3560.5034409363875,adaptive,26
65000,3814.3958624213797,adaptive,26
66000,3452.00173808312,adaptive,26
67000,3507.6591635458094,adaptive,26
68000,3504.1270327573,adaptive,26
69000,3628.825806709144,adaptive,26
70000,3735.296833433188,adaptive,26
71000,3593.939087599907,adaptive,26
72000,3635.9999806467226,adaptive,26
73000,3439.2964982032113,adaptive,26
74000,3658.8195876509553,adaptive,26
75000,3469.893735031598,adaptive,26
76000,3551.0127064765375,adaptive,26
77000,3629.0030280453743,adaptive,26
78000,3607.0053118537835,adaptive,26
79000,3670.181512615662,adaptive,26
80000,3566.4382546796237,adaptive,26
81000,3402.4104871474483,adaptive,26
82000,3272.2071834911544,adaptive,26
83000,3411.168963225086,adaptive,26
84000,3445.0390387563352,adaptive,26
85000,3335.3492825785015,adaptive,26
86000,3425.719469726466,adaptive,26
87000,3392.8253860295476,adaptive,26
88000,3615.0934746101257,adaptive,26
89000,3543.8731086410153,adaptive,26
90000,3462.8667311890254,adaptive,26
91000,3276.176720900636,adaptive,26
92000,3395.415721487464,adaptive,26
93000,3437.4850499052495,adaptive,26
94000,3338.943324495613,adaptive,26
95000,3447.053478759881,adaptive,26
96000,3571.0511423359144,adaptive,26
97000,3279.1547080047644,adaptive,26
98000,3344.4659345189034,adaptive,26
99000,3388.308117559775,adaptive,26
100000,3591.8167751575393,adaptive,26
101000,3283.8930880602843,adaptive,26
102000,3304.1005390219543,adaptive,26
103000,3271.938663219934,adaptive,26
104000,3420.141148482126,adaptive,26
105000,3339.4424590248004,adaptive,26
106000,3510.629125653975,adaptive,26
107000,3358.6522710405798,adaptive,26
108000,3344.875567866224,adaptive,26
109000,3311.6047213781694,adaptive,26
110000,3306.1401665397843,adaptive,26
111000,3238.9887227119248,adaptive,26
112000,3445.4235020693914,adaptive,26
113000,3322.2048899461333,adaptive,26
114000,3356.2127804404086,adaptive,26
115000,3345.563786238585,adaptive,26
116000,3271.699470521123,adaptive,26
117000,3244.2245451820654,adaptive,26
118000,3366.6390392530307,adaptive,26
119000,3266.4448681521285,adaptive,26
120000,3246.6629388423808,adaptive,26
121000,3450.9920543180674,adaptive,26
122000,3284.406124026215,adaptive,26
123000,3201.1456634709843,adaptive,26
124000,3132.390738395647,adaptive,26
125000,3224.589625456385,adaptive,26
126000,3236.254689024539,adaptive,26
127000,3138.225158017558,adaptive,26
128000,3196.2673703619303,adaptive,26
129000,3179.8539484935436,adaptive,26
130000,3221.316564256622,adaptive,26
131000,3270.8661029926893,adaptive,26
132000,3364.0000319243386,adaptive,26
133000,3303.993918288204,adaptive,26
134000,3197.4320435677455,adaptive,26
135000,3086.1273637697805,adaptive,26
136000,3326.194992506952,adaptive,26
137000,3278.1479769096013,adaptive,26
